Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	0	0.00	225503	0.74	0.0000	
-49950	-49450	-49700	21000	30338971	0	0.00	225503	0.74	0.0000	
-49900	-49400	-49650	21000	30338971	0	0.00	225503	0.74	0.0000	
-49850	-49350	-49600	21000	30338971	0	0.00	225503	0.74	0.0000	
-49800	-49300	-49550	21000	30338971	0	0.00	225503	0.74	0.0000	
-49750	-49250	-49500	21000	30338971	0	0.00	225503	0.74	0.0000	
-49700	-49200	-49450	21000	30338971	0	0.00	225503	0.74	0.0000	
-49650	-49150	-49400	21000	30338971	0	0.00	225503	0.74	0.0000	
-49600	-49100	-49350	21000	30338971	0	0.00	225503	0.74	0.0000	
-49550	-49050	-49300	21000	30338971	0	0.00	225503	0.74	0.0000	
-49500	-49000	-49250	21000	30338971	0	0.00	225503	0.74	0.0000	
-49450	-48950	-49200	21000	30338971	0	0.00	225503	0.74	0.0000	
-49400	-48900	-49150	21000	30338971	0	0.00	225503	0.74	0.0000	
-49350	-48850	-49100	21000	30338971	0	0.00	225503	0.74	0.0000	
-49300	-48800	-49050	21000	30338971	0	0.00	225503	0.74	0.0000	
-49250	-48750	-49000	21000	30338971	0	0.00	225503	0.74	0.0000	
-49200	-48700	-48950	21000	30338971	0	0.00	225503	0.74	0.0000	
-49150	-48650	-48900	21000	30338971	0	0.00	225503	0.74	0.0000	
-49100	-48600	-48850	21000	30338971	0	0.00	225503	0.74	0.0000	
-49050	-48550	-48800	21000	30338971	0	0.00	225503	0.74	0.0000	
-49000	-48500	-48750	21000	30338971	0	0.00	225503	0.74	0.0000	
-48950	-48450	-48700	21000	30338971	0	0.00	225503	0.74	0.0000	
-48900	-48400	-48650	21000	30338971	0	0.00	225503	0.74	0.0000	
-48850	-48350	-48600	21000	30338971	0	0.00	225503	0.74	0.0000	
-48800	-48300	-48550	21000	30338971	0	0.00	225503	0.74	0.0000	
-48750	-48250	-48500	21000	30338971	0	0.00	225503	0.74	0.0000	
-48700	-48200	-48450	21000	30338971	0	0.00	225503	0.74	0.0000	
-48650	-48150	-48400	21000	30338971	0	0.00	225503	0.74	0.0000	
-48600	-48100	-48350	21000	30338971	0	0.00	225503	0.74	0.0000	
-48550	-48050	-48300	21000	30338971	0	0.00	225503	0.74	0.0000	
-48500	-48000	-48250	21000	30338971	0	0.00	225503	0.74	0.0000	
-48450	-47950	-48200	21000	30338971	0	0.00	225503	0.74	0.0000	
-48400	-47900	-48150	21000	30338971	0	0.00	225503	0.74	0.0000	
-48350	-47850	-48100	21000	30338971	0	0.00	225503	0.74	0.0000	
-48300	-47800	-48050	21000	30338971	0	0.00	225503	0.74	0.0000	
-48250	-47750	-48000	21000	30338971	0	0.00	225503	0.74	0.0000	
-48200	-47700	-47950	21000	30338971	0	0.00	225503	0.74	0.0000	
-48150	-47650	-47900	21000	30338971	0	0.00	225503	0.74	0.0000	
-48100	-47600	-47850	21000	30338971	0	0.00	225503	0.74	0.0000	
-48050	-47550	-47800	21000	30338971	0	0.00	225503	0.74	0.0000	
-48000	-47500	-47750	21000	30338971	0	0.00	225503	0.74	0.0000	
-47950	-47450	-47700	21000	30338971	0	0.00	225503	0.74	0.0000	
-47900	-47400	-47650	21000	30338971	0	0.00	225503	0.74	0.0000	
-47850	-47350	-47600	21000	30338971	0	0.00	225503	0.74	0.0000	
-47800	-47300	-47550	21000	30338971	0	0.00	225503	0.74	0.0000	
-47750	-47250	-47500	21000	30338971	0	0.00	225503	0.74	0.0000	
-47700	-47200	-47450	21000	30338971	0	0.00	225503	0.74	0.0000	
-47650	-47150	-47400	21000	30338971	0	0.00	225503	0.74	0.0000	
-47600	-47100	-47350	21000	30338971	0	0.00	225503	0.74	0.0000	
-47550	-47050	-47300	21000	30338971	0	0.00	225503	0.74	0.0000	
-47500	-47000	-47250	21000	30338971	0	0.00	225503	0.74	0.0000	
-47450	-46950	-47200	21000	30338971	0	0.00	225503	0.74	0.0000	
-47400	-46900	-47150	21000	30338971	0	0.00	225503	0.74	0.0000	
-47350	-46850	-47100	21000	30338971	0	0.00	225503	0.74	0.0000	
-47300	-46800	-47050	21000	30338971	0	0.00	225503	0.74	0.0000	
-47250	-46750	-47000	21000	30338971	0	0.00	225503	0.74	0.0000	
-47200	-46700	-46950	21000	30338971	0	0.00	225503	0.74	0.0000	
-47150	-46650	-46900	21000	30338971	0	0.00	225503	0.74	0.0000	
-47100	-46600	-46850	21000	30338971	0	0.00	225503	0.74	0.0000	
-47050	-46550	-46800	21000	30338971	0	0.00	225503	0.74	0.0000	
-47000	-46500	-46750	21000	30338971	0	0.00	225503	0.74	0.0000	
-46950	-46450	-46700	21000	30338971	0	0.00	225503	0.74	0.0000	
-46900	-46400	-46650	21000	30338971	0	0.00	225503	0.74	0.0000	
-46850	-46350	-46600	21000	30338971	0	0.00	225503	0.74	0.0000	
-46800	-46300	-46550	21000	30338971	0	0.00	225503	0.74	0.0000	
-46750	-46250	-46500	21000	30338971	0	0.00	225503	0.74	0.0000	
-46700	-46200	-46450	21000	30338971	0	0.00	225503	0.74	0.0000	
-46650	-46150	-46400	21000	30338971	0	0.00	225503	0.74	0.0000	
-46600	-46100	-46350	21000	30338971	0	0.00	225503	0.74	0.0000	
-46550	-46050	-46300	21000	30338971	0	0.00	225503	0.74	0.0000	
-46500	-46000	-46250	21000	30338971	0	0.00	225503	0.74	0.0000	
-46450	-45950	-46200	21000	30338971	0	0.00	225503	0.74	0.0000	
-46400	-45900	-46150	21000	30338971	0	0.00	225503	0.74	0.0000	
-46350	-45850	-46100	21000	30338971	0	0.00	225503	0.74	0.0000	
-46300	-45800	-46050	21000	30338971	0	0.00	225503	0.74	0.0000	
-46250	-45750	-46000	21000	30338971	0	0.00	225503	0.74	0.0000	
-46200	-45700	-45950	21000	30338971	0	0.00	225503	0.74	0.0000	
-46150	-45650	-45900	21000	30338971	0	0.00	225503	0.74	0.0000	
-46100	-45600	-45850	21000	30338971	0	0.00	225503	0.74	0.0000	
