Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	4132	19.68	3443468	11.35	1.7336	
-49950	-49450	-49700	21000	30338971	3983	18.97	3443617	11.35	1.6710	
-49900	-49400	-49650	21000	30338971	3783	18.01	3443817	11.35	1.5870	
-49850	-49350	-49600	21000	30338971	3583	17.06	3444017	11.35	1.5030	
-49800	-49300	-49550	21000	30338971	3313	15.78	3444287	11.35	1.3896	
-49750	-49250	-49500	21000	30338971	3013	14.35	3444587	11.35	1.2637	
-49700	-49200	-49450	21000	30338971	2762	13.15	3444838	11.35	1.1583	
-49650	-49150	-49400	21000	30338971	2512	11.96	3445088	11.36	1.0534	
-49600	-49100	-49350	21000	30338971	2262	10.77	3445338	11.36	0.9485	
-49550	-49050	-49300	21000	30338971	2027	9.65	3445573	11.36	0.8499	
-49500	-49000	-49250	21000	30338971	1828	8.70	3445772	11.36	0.7664	
-49450	-48950	-49200	21000	30338971	1727	8.22	3445873	11.36	0.7241	
-49400	-48900	-49150	21000	30338971	1632	7.77	3445968	11.36	0.6842	
-49350	-48850	-49100	21000	30338971	1559	7.42	3446041	11.36	0.6536	
-49300	-48800	-49050	21000	30338971	1534	7.30	3446066	11.36	0.6431	
-49250	-48750	-49000	21000	30338971	1546	7.36	3446054	11.36	0.6481	
-49200	-48700	-48950	21000	30338971	1596	7.60	3446004	11.36	0.6691	
-49150	-48650	-48900	21000	30338971	1646	7.84	3445954	11.36	0.6901	
-49100	-48600	-48850	21000	30338971	1696	8.08	3445904	11.36	0.7111	
-49050	-48550	-48800	21000	30338971	1746	8.31	3445854	11.36	0.7320	
-49000	-48500	-48750	21000	30338971	1830	8.71	3445770	11.36	0.7673	
-48950	-48450	-48700	21000	30338971	1930	9.19	3445670	11.36	0.8092	
-48900	-48400	-48650	21000	30338971	2112	10.06	3445488	11.36	0.8856	
-48850	-48350	-48600	21000	30338971	2383	11.35	3445217	11.36	0.9993	
-48800	-48300	-48550	21000	30338971	2658	12.66	3444942	11.35	1.1147	
-48750	-48250	-48500	21000	30338971	2934	13.97	3444666	11.35	1.2305	
-48700	-48200	-48450	21000	30338971	3134	14.92	3444466	11.35	1.3145	
-48650	-48150	-48400	21000	30338971	3334	15.88	3444266	11.35	1.3985	
-48600	-48100	-48350	21000	30338971	3534	16.83	3444066	11.35	1.4824	
-48550	-48050	-48300	21000	30338971	3734	17.78	3443866	11.35	1.5664	
-48500	-48000	-48250	21000	30338971	3887	18.51	3443713	11.35	1.6307	
-48450	-47950	-48200	21000	30338971	3937	18.75	3443663	11.35	1.6517	
-48400	-47900	-48150	21000	30338971	3903	18.59	3443697	11.35	1.6374	
-48350	-47850	-48100	21000	30338971	3818	18.18	3443782	11.35	1.6017	
-48300	-47800	-48050	21000	30338971	3743	17.82	3443857	11.35	1.5702	
-48250	-47750	-48000	21000	30338971	3660	17.43	3443940	11.35	1.5353	
-48200	-47700	-47950	21000	30338971	3660	17.43	3443940	11.35	1.5353	
-48150	-47650	-47900	21000	30338971	3660	17.43	3443940	11.35	1.5353	
-48100	-47600	-47850	21000	30338971	3660	17.43	3443940	11.35	1.5353	
-48050	-47550	-47800	21000	30338971	3709	17.66	3443891	11.35	1.5559	
-48000	-47500	-47750	21000	30338971	3771	17.96	3443829	11.35	1.5820	
-47950	-47450	-47700	21000	30338971	3794	18.07	3443806	11.35	1.5916	
-47900	-47400	-47650	21000	30338971	3816	18.17	3443784	11.35	1.6009	
-47850	-47350	-47600	21000	30338971	3801	18.10	3443799	11.35	1.5946	
-47800	-47300	-47550	21000	30338971	3701	17.62	3443899	11.35	1.5526	
-47750	-47250	-47500	21000	30338971	3596	17.12	3444004	11.35	1.5085	
-47700	-47200	-47450	21000	30338971	3446	16.41	3444154	11.35	1.4455	
-47650	-47150	-47400	21000	30338971	3296	15.70	3444304	11.35	1.3825	
-47600	-47100	-47350	21000	30338971	3146	14.98	3444454	11.35	1.3195	
-47550	-47050	-47300	21000	30338971	2947	14.03	3444653	11.35	1.2360	
-47500	-47000	-47250	21000	30338971	2747	13.08	3444853	11.35	1.1520	
-47450	-46950	-47200	21000	30338971	2624	12.50	3444976	11.35	1.1004	
-47400	-46900	-47150	21000	30338971	2561	12.20	3445039	11.36	1.0740	
-47350	-46850	-47100	21000	30338971	2557	12.18	3445043	11.36	1.0723	
-47300	-46800	-47050	21000	30338971	2557	12.18	3445043	11.36	1.0723	
-47250	-46750	-47000	21000	30338971	2557	12.18	3445043	11.36	1.0723	
-47200	-46700	-46950	21000	30338971	2564	12.21	3445036	11.36	1.0752	
-47150	-46650	-46900	21000	30338971	2614	12.45	3444986	11.35	1.0962	
-47100	-46600	-46850	21000	30338971	2627	12.51	3444973	11.35	1.1017	
-47050	-46550	-46800	21000	30338971	2627	12.51	3444973	11.35	1.1017	
-47000	-46500	-46750	21000	30338971	2627	12.51	3444973	11.35	1.1017	
-46950	-46450	-46700	21000	30338971	2627	12.51	3444973	11.35	1.1017	
-46900	-46400	-46650	21000	30338971	2615	12.45	3444985	11.35	1.0966	
-46850	-46350	-46600	21000	30338971	2570	12.24	3445030	11.36	1.0778	
-46800	-46300	-46550	21000	30338971	2596	12.36	3445004	11.36	1.0887	
-46750	-46250	-46500	21000	30338971	2596	12.36	3445004	11.36	1.0887	
-46700	-46200	-46450	21000	30338971	2589	12.33	3445011	11.36	1.0857	
-46650	-46150	-46400	21000	30338971	2539	12.09	3445061	11.36	1.0647	
-46600	-46100	-46350	21000	30338971	2548	12.13	3445052	11.36	1.0685	
-46550	-46050	-46300	21000	30338971	2598	12.37	3445002	11.36	1.0895	
-46500	-46000	-46250	21000	30338971	2648	12.61	3444952	11.35	1.1105	
-46450	-45950	-46200	21000	30338971	2698	12.85	3444902	11.35	1.1315	
-46400	-45900	-46150	21000	30338971	2715	12.93	3444885	11.35	1.1386	
-46350	-45850	-46100	21000	30338971	2765	13.17	3444835	11.35	1.1596	
