Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	14335	16.59	4751615	15.69	1.0573	
-49800	-47800	-48800	86384	30275087	13813	15.99	4752137	15.70	1.0187	
-49600	-47600	-48600	86384	30275087	13194	15.27	4752756	15.70	0.9729	
-49400	-47400	-48400	86384	30275087	12592	14.58	4753358	15.70	0.9284	
-49200	-47200	-48200	86384	30275087	12566	14.55	4753384	15.70	0.9265	
-49000	-47000	-48000	86384	30275087	12518	14.49	4753432	15.70	0.9230	
-48800	-46800	-47800	86384	30275087	12743	14.75	4753207	15.70	0.9396	
-48600	-46600	-47600	86384	30275087	13336	15.44	4752614	15.70	0.9834	
-48400	-46400	-47400	86384	30275087	13753	15.92	4752197	15.70	1.0143	
-48200	-46200	-47200	86384	30275087	14022	16.23	4751928	15.70	1.0342	
-48000	-46000	-47000	86384	30275087	14231	16.47	4751719	15.70	1.0496	
-47800	-45800	-46800	86384	30275087	14741	17.06	4751209	15.69	1.0874	
-47600	-45600	-46600	86384	30275087	15181	17.57	4750769	15.69	1.1199	
-47400	-45400	-46400	86384	30275087	15322	17.74	4750628	15.69	1.1304	
-47200	-45200	-46200	86384	30275087	15304	17.72	4750646	15.69	1.1290	
-47000	-45000	-46000	86384	30275087	15228	17.63	4750722	15.69	1.1234	
-46800	-44800	-45800	86384	30275087	15066	17.44	4750884	15.69	1.1114	
-46600	-44600	-45600	86384	30275087	14676	16.99	4751274	15.69	1.0826	
-46400	-44400	-45400	86384	30275087	14316	16.57	4751634	15.69	1.0559	
-46200	-44200	-45200	86384	30275087	13871	16.06	4752079	15.70	1.0230	
-46000	-44000	-45000	86384	30275087	13783	15.96	4752167	15.70	1.0165	
-45800	-43800	-44800	86384	30275087	13729	15.89	4752221	15.70	1.0125	
-45600	-43600	-44600	86384	30275087	13436	15.55	4752514	15.70	0.9908	
-45400	-43400	-44400	86384	30275087	13243	15.33	4752707	15.70	0.9766	
-45200	-43200	-44200	86384	30275087	13606	15.75	4752344	15.70	1.0034	
-45000	-43000	-44000	86384	30275087	13677	15.83	4752273	15.70	1.0087	
-44800	-42800	-43800	86384	30275087	13962	16.16	4751988	15.70	1.0297	
-44600	-42600	-43600	86384	30275087	14267	16.52	4751683	15.70	1.0523	
-44400	-42400	-43400	86384	30275087	14765	17.09	4751185	15.69	1.0891	
-44200	-42200	-43200	86384	30275087	15212	17.61	4750738	15.69	1.1222	
-44000	-42000	-43000	86384	30275087	15394	17.82	4750556	15.69	1.1357	
-43800	-41800	-42800	86384	30275087	15551	18.00	4750399	15.69	1.1473	
-43600	-41600	-42600	86384	30275087	16262	18.83	4749688	15.69	1.1999	
-43400	-41400	-42400	86384	30275087	17089	19.78	4748861	15.69	1.2612	
-43200	-41200	-42200	86384	30275087	17202	19.91	4748748	15.69	1.2696	
-43000	-41000	-42000	86384	30275087	17355	20.09	4748595	15.68	1.2809	
-42800	-40800	-41800	86384	30275087	17723	20.52	4748227	15.68	1.3082	
-42600	-40600	-41600	86384	30275087	17944	20.77	4748006	15.68	1.3245	
-42400	-40400	-41400	86384	30275087	17779	20.58	4748171	15.68	1.3123	
-42200	-40200	-41200	86384	30275087	17436	20.18	4748514	15.68	1.2869	
-42000	-40000	-41000	86384	30275087	17171	19.88	4748779	15.69	1.2673	
-41800	-39800	-40800	86384	30275087	16619	19.24	4749331	15.69	1.2264	
