Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	3148	3.64	1057242	3.49	1.0435	
-49800	-47800	-48800	86384	30275087	3148	3.64	1057242	3.49	1.0435	
-49600	-47600	-48600	86384	30275087	3148	3.64	1057242	3.49	1.0435	
-49400	-47400	-48400	86384	30275087	2953	3.42	1057437	3.49	0.9787	
-49200	-47200	-48200	86384	30275087	2753	3.19	1057637	3.49	0.9123	
-49000	-47000	-48000	86384	30275087	2553	2.96	1057837	3.49	0.8458	
-48800	-46800	-47800	86384	30275087	2545	2.95	1057845	3.49	0.8432	
-48600	-46600	-47600	86384	30275087	2545	2.95	1057845	3.49	0.8432	
-48400	-46400	-47400	86384	30275087	2680	3.10	1057710	3.49	0.8880	
-48200	-46200	-47200	86384	30275087	3080	3.57	1057310	3.49	1.0209	
-48000	-46000	-47000	86384	30275087	3480	4.03	1056910	3.49	1.1540	
-47800	-45800	-46800	86384	30275087	3880	4.49	1056510	3.49	1.2871	
-47600	-45600	-46600	86384	30275087	4280	4.95	1056110	3.49	1.4203	
-47400	-45400	-46400	86384	30275087	4680	5.42	1055710	3.49	1.5537	
-47200	-45200	-46200	86384	30275087	5051	5.85	1055339	3.49	1.6774	
-47000	-45000	-46000	86384	30275087	5116	5.92	1055274	3.49	1.6991	
-46800	-44800	-45800	86384	30275087	4924	5.70	1055466	3.49	1.6350	
-46600	-44600	-45600	86384	30275087	4724	5.47	1055666	3.49	1.5683	
-46400	-44400	-45400	86384	30275087	4436	5.14	1055954	3.49	1.4723	
-46200	-44200	-45200	86384	30275087	4036	4.67	1056354	3.49	1.3390	
-46000	-44000	-45000	86384	30275087	3636	4.21	1056754	3.49	1.2059	
-45800	-43800	-44800	86384	30275087	3236	3.75	1057154	3.49	1.0728	
-45600	-43600	-44600	86384	30275087	2836	3.28	1057554	3.49	0.9398	
-45400	-43400	-44400	86384	30275087	2450	2.84	1057940	3.49	0.8116	
-45200	-43200	-44200	86384	30275087	2279	2.64	1058111	3.49	0.7549	
-45000	-43000	-44000	86384	30275087	2414	2.79	1057976	3.49	0.7997	
-44800	-42800	-43800	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-44600	-42600	-43600	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-44400	-42400	-43400	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-44200	-42200	-43200	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-44000	-42000	-43000	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-43800	-41800	-42800	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-43600	-41600	-42600	86384	30275087	2541	2.94	1057849	3.49	0.8418	
-43400	-41400	-42400	86384	30275087	2527	2.93	1057863	3.49	0.8372	
-43200	-41200	-42200	86384	30275087	2327	2.69	1058063	3.49	0.7708	
