0	2.1989	5300	DNA_replication_origin	205277	30154194	15639	7.62	1044751	3.46	2.1989	0	0	0	
0	2.1969	5400	DNA_replication_origin	208777	30150694	15889	7.61	1044501	3.46	2.1969	0	0	0	
0	2.1949	5500	DNA_replication_origin	212277	30147194	16139	7.60	1044251	3.46	2.1949	0	0	0	
0	2.1930	5600	DNA_replication_origin	215777	30143694	16389	7.60	1044001	3.46	2.1930	0	0	0	
0	2.1912	5700	DNA_replication_origin	219277	30140194	16639	7.59	1043751	3.46	2.1912	0	0	0	
0	2.1895	5800	DNA_replication_origin	222777	30136694	16889	7.58	1043501	3.46	2.1895	0	0	0	
0	2.1878	5900	DNA_replication_origin	226277	30133194	17139	7.57	1043251	3.46	2.1878	0	0	0	
0	2.1865	6000	DNA_replication_origin	229777	30129694	17392	7.57	1042998	3.46	2.1865	0	0	0	
0	2.1849	6100	DNA_replication_origin	233277	30126194	17642	7.56	1042748	3.46	2.1849	0	0	0	
0	2.1860	6200	DNA_replication_origin	236777	30122694	17913	7.57	1042477	3.46	2.1860	0	0	0	
0	2.1906	6300	DNA_replication_origin	240277	30119194	18213	7.58	1042177	3.46	2.1906	0	0	0	
0	2.1951	6400	DNA_replication_origin	243777	30115694	18513	7.59	1041877	3.46	2.1951	0	0	0	
0	2.1995	6500	DNA_replication_origin	247277	30112194	18813	7.61	1041577	3.46	2.1995	0	0	0	
0	2.2057	6600	DNA_replication_origin	250777	30108694	19129	7.63	1041261	3.46	2.2057	0	0	0	
0	2.2156	6700	DNA_replication_origin	254277	30105194	19479	7.66	1040911	3.46	2.2156	0	0	0	
0	2.2253	6800	DNA_replication_origin	257777	30101694	19829	7.69	1040561	3.46	2.2253	0	0	0	
0	2.2347	6900	DNA_replication_origin	261277	30098194	20179	7.72	1040211	3.46	2.2347	0	0	0	
0	2.2439	7000	DNA_replication_origin	264777	30094694	20529	7.75	1039861	3.46	2.2439	0	0	0	
0	2.2529	7100	DNA_replication_origin	268277	30091194	20879	7.78	1039511	3.45	2.2529	0	0	0	
0	2.2616	7200	DNA_replication_origin	271777	30087694	21229	7.81	1039161	3.45	2.2616	0	0	0	
0	2.2702	7300	DNA_replication_origin	275277	30084194	21579	7.84	1038811	3.45	2.2702	0	0	0	
0	2.2786	7400	DNA_replication_origin	278777	30080694	21929	7.87	1038461	3.45	2.2786	0	0	0	
0	2.2867	7500	DNA_replication_origin	282277	30077194	22279	7.89	1038111	3.45	2.2867	0	0	0	
0	2.2947	7600	DNA_replication_origin	285777	30073694	22629	7.92	1037761	3.45	2.2947	0	0	0	
0	2.3025	7700	DNA_replication_origin	289277	30070194	22979	7.94	1037411	3.45	2.3025	0	0	0	
