Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	43787	50.69	15959982	52.72	0.9615	
-49800	-47800	-48800	86384	30275087	44874	51.95	15958895	52.71	0.9855	
-49600	-47600	-48600	86384	30275087	45527	52.70	15958242	52.71	0.9999	
-49400	-47400	-48400	86384	30275087	46016	53.27	15957753	52.71	1.0106	
-49200	-47200	-48200	86384	30275087	46528	53.86	15957241	52.71	1.0219	
-49000	-47000	-48000	86384	30275087	46183	53.46	15957586	52.71	1.0143	
-48800	-46800	-47800	86384	30275087	45426	52.59	15958343	52.71	0.9976	
-48600	-46600	-47600	86384	30275087	44194	51.16	15959575	52.72	0.9705	
-48400	-46400	-47400	86384	30275087	43091	49.88	15960678	52.72	0.9462	
-48200	-46200	-47200	86384	30275087	42336	49.01	15961433	52.72	0.9296	
-48000	-46000	-47000	86384	30275087	42367	49.04	15961402	52.72	0.9303	
-47800	-45800	-46800	86384	30275087	42715	49.45	15961054	52.72	0.9379	
-47600	-45600	-46600	86384	30275087	43265	50.08	15960504	52.72	0.9500	
-47400	-45400	-46400	86384	30275087	43550	50.41	15960219	52.72	0.9563	
-47200	-45200	-46200	86384	30275087	43813	50.72	15959956	52.72	0.9621	
-47000	-45000	-46000	86384	30275087	44314	51.30	15959455	52.71	0.9731	
-46800	-44800	-45800	86384	30275087	44908	51.99	15958861	52.71	0.9862	
-46600	-44600	-45600	86384	30275087	45131	52.24	15958638	52.71	0.9911	
-46400	-44400	-45400	86384	30275087	44997	52.09	15958772	52.71	0.9882	
-46200	-44200	-45200	86384	30275087	44945	52.03	15958824	52.71	0.9870	
-46000	-44000	-45000	86384	30275087	44670	51.71	15959099	52.71	0.9810	
-45800	-43800	-44800	86384	30275087	44105	51.06	15959664	52.72	0.9685	
-45600	-43600	-44600	86384	30275087	43643	50.52	15960126	52.72	0.9584	
-45400	-43400	-44400	86384	30275087	43667	50.55	15960102	52.72	0.9589	
-45200	-43200	-44200	86384	30275087	44257	51.23	15959512	52.71	0.9719	
-45000	-43000	-44000	86384	30275087	44907	51.99	15958862	52.71	0.9862	
-44800	-42800	-43800	86384	30275087	45169	52.29	15958600	52.71	0.9920	
-44600	-42600	-43600	86384	30275087	45820	53.04	15957949	52.71	1.0063	
-44400	-42400	-43400	86384	30275087	46249	53.54	15957520	52.71	1.0158	
-44200	-42200	-43200	86384	30275087	46598	53.94	15957171	52.71	1.0234	
-44000	-42000	-43000	86384	30275087	46792	54.17	15956977	52.71	1.0277	
-43800	-41800	-42800	86384	30275087	46725	54.09	15957044	52.71	1.0262	
-43600	-41600	-42600	86384	30275087	46434	53.75	15957335	52.71	1.0198	
-43400	-41400	-42400	86384	30275087	46206	53.49	15957563	52.71	1.0148	
-43200	-41200	-42200	86384	30275087	45503	52.68	15958266	52.71	0.9993	
-43000	-41000	-42000	86384	30275087	45271	52.41	15958498	52.71	0.9942	
-42800	-40800	-41800	86384	30275087	45207	52.33	15958562	52.71	0.9928	
-42600	-40600	-41600	86384	30275087	45506	52.68	15958263	52.71	0.9994	
-42400	-40400	-41400	86384	30275087	45781	53.00	15957988	52.71	1.0054	
-42200	-40200	-41200	86384	30275087	45947	53.19	15957822	52.71	1.0091	
-42000	-40000	-41000	86384	30275087	45712	52.92	15958057	52.71	1.0039	
-41800	-39800	-40800	86384	30275087	45735	52.94	15958034	52.71	1.0044	
-41600	-39600	-40600	86384	30275087	46046	53.30	15957723	52.71	1.0113	
-41400	-39400	-40400	86384	30275087	46383	53.69	15957386	52.71	1.0187	
-41200	-39200	-40200	86384	30275087	46548	53.88	15957221	52.71	1.0223	
-41000	-39000	-40000	86384	30275087	45987	53.24	15957782	52.71	1.0100	
-40800	-38800	-39800	86384	30275087	45879	53.11	15957890	52.71	1.0076	
-40600	-38600	-39600	86384	30275087	45853	53.08	15957916	52.71	1.0070	
-40400	-38400	-39400	86384	30275087	46330	53.63	15957439	52.71	1.0175	
-40200	-38200	-39200	86384	30275087	46409	53.72	15957360	52.71	1.0193	
-40000	-38000	-39000	86384	30275087	46811	54.19	15956958	52.71	1.0281	
-39800	-37800	-38800	86384	30275087	47503	54.99	15956266	52.70	1.0434	
-39600	-37600	-38600	86384	30275087	48088	55.67	15955681	52.70	1.0563	
-39400	-37400	-38400	86384	30275087	48646	56.31	15955123	52.70	1.0686	
-39200	-37200	-38200	86384	30275087	49331	57.11	15954438	52.70	1.0837	
-39000	-37000	-38000	86384	30275087	50155	58.06	15953614	52.70	1.1018	
-38800	-36800	-37800	86384	30275087	50493	58.45	15953276	52.69	1.1093	
-38600	-36600	-37600	86384	30275087	49839	57.69	15953930	52.70	1.0948	
-38400	-36400	-37400	86384	30275087	48648	56.32	15955121	52.70	1.0686	
-38200	-36200	-37200	86384	30275087	47927	55.48	15955842	52.70	1.0527	
-38000	-36000	-37000	86384	30275087	47167	54.60	15956602	52.71	1.0360	
-37800	-35800	-36800	86384	30275087	46111	53.38	15957658	52.71	1.0127	
-37600	-35600	-36600	86384	30275087	45074	52.18	15958695	52.71	0.9899	
-37400	-35400	-36400	86384	30275087	44288	51.27	15959481	52.71	0.9726	
-37200	-35200	-36200	86384	30275087	44255	51.23	15959514	52.72	0.9718	
-37000	-35000	-36000	86384	30275087	44551	51.57	15959218	52.71	0.9784	
-36800	-34800	-35800	86384	30275087	45017	52.11	15958752	52.71	0.9886	
-36600	-34600	-35600	86384	30275087	46353	53.66	15957416	52.71	1.0180	
-36400	-34400	-35400	86384	30275087	47525	55.02	15956244	52.70	1.0439	
-36200	-34200	-35200	86384	30275087	48321	55.94	15955448	52.70	1.0614	
-36000	-34000	-35000	86384	30275087	49007	56.73	15954762	52.70	1.0765	
-35800	-33800	-34800	86384	30275087	49464	57.26	15954305	52.70	1.0866	
-35600	-33600	-34600	86384	30275087	50255	58.18	15953514	52.70	1.1040	
-35400	-33400	-34400	86384	30275087	50472	58.43	15953297	52.69	1.1088	
-35200	-33200	-34200	86384	30275087	49681	57.51	15954088	52.70	1.0914	
-35000	-33000	-34000	86384	30275087	48963	56.68	15954806	52.70	1.0755	
-34800	-32800	-33800	86384	30275087	48642	56.31	15955127	52.70	1.0685	
-34600	-32600	-33600	86384	30275087	48550	56.20	15955219	52.70	1.0664	
-34400	-32400	-33400	86384	30275087	49239	57.00	15954530	52.70	1.0816	
-34200	-32200	-33200	86384	30275087	50680	58.67	15953089	52.69	1.1134	
-34000	-32000	-33000	86384	30275087	51779	59.94	15951990	52.69	1.1376	
-33800	-31800	-32800	86384	30275087	52325	60.57	15951444	52.69	1.1496	
-33600	-31600	-32600	86384	30275087	52685	60.99	15951084	52.69	1.1576	
-33400	-31400	-32400	86384	30275087	53240	61.63	15950529	52.69	1.1698	
-33200	-31200	-32200	86384	30275087	54643	63.26	15949126	52.68	1.2007	
-33000	-31000	-32000	86384	30275087	55700	64.48	15948069	52.68	1.2241	
-32800	-30800	-31800	86384	30275087	56355	65.24	15947414	52.68	1.2385	
-32600	-30600	-31600	86384	30275087	56285	65.16	15947484	52.68	1.2370	
-32400	-30400	-31400	86384	30275087	55643	64.41	15948126	52.68	1.2228	
-32200	-30200	-31200	86384	30275087	54005	62.52	15949764	52.68	1.1867	
-32000	-30000	-31000	86384	30275087	52070	60.28	15951699	52.69	1.1440	
-31800	-29800	-30800	86384	30275087	50570	58.54	15953199	52.69	1.1110	
-31600	-29600	-30600	86384	30275087	49754	57.60	15954015	52.70	1.0930	
-31400	-29400	-30400	86384	30275087	49053	56.78	15954716	52.70	1.0775	
-31200	-29200	-30200	86384	30275087	47996	55.56	15955773	52.70	1.0542	
-31000	-29000	-30000	86384	30275087	47066	54.48	15956703	52.71	1.0338	
-30800	-28800	-29800	86384	30275087	45894	53.13	15957875	52.71	1.0079	
-30600	-28600	-29600	86384	30275087	45095	52.20	15958674	52.71	0.9903	
-30400	-28400	-29400	86384	30275087	44613	51.64	15959156	52.71	0.9797	
-30200	-28200	-29200	86384	30275087	44800	51.86	15958969	52.71	0.9838	
-30000	-28000	-29000	86384	30275087	44750	51.80	15959019	52.71	0.9827	
-29800	-27800	-28800	86384	30275087	44863	51.93	15958906	52.71	0.9852	
-29600	-27600	-28600	86384	30275087	44462	51.47	15959307	52.71	0.9764	
-29400	-27400	-28400	86384	30275087	43906	50.83	15959863	52.72	0.9642	
-29200	-27200	-28200	86384	30275087	42980	49.75	15960789	52.72	0.9438	
-29000	-27000	-28000	86384	30275087	41832	48.43	15961937	52.72	0.9185	
-28800	-26800	-27800	86384	30275087	41307	47.82	15962462	52.72	0.9069	
-28600	-26600	-27600	86384	30275087	41282	47.79	15962487	52.72	0.9064	
-28400	-26400	-27400	86384	30275087	41492	48.03	15962277	52.72	0.9110	
-28200	-26200	-27200	86384	30275087	41780	48.37	15961989	52.72	0.9173	
-28000	-26000	-27000	86384	30275087	42418	49.10	15961351	52.72	0.9314	
-27800	-25800	-26800	86384	30275087	42663	49.39	15961106	52.72	0.9368	
-27600	-25600	-26600	86384	30275087	43327	50.16	15960442	52.72	0.9514	
-27400	-25400	-26400	86384	30275087	44502	51.52	15959267	52.71	0.9773	
-27200	-25200	-26200	86384	30275087	46139	53.41	15957630	52.71	1.0133	
-27000	-25000	-26000	86384	30275087	47906	55.46	15955863	52.70	1.0523	
-26800	-24800	-25800	86384	30275087	49097	56.84	15954672	52.70	1.0785	
-26600	-24600	-25600	86384	30275087	50416	58.36	15953353	52.69	1.1076	
-26400	-24400	-25400	86384	30275087	51243	59.32	15952526	52.69	1.1258	
-26200	-24200	-25200	86384	30275087	52011	60.21	15951758	52.69	1.1427	
-26000	-24000	-25000	86384	30275087	52997	61.35	15950772	52.69	1.1645	
-25800	-23800	-24800	86384	30275087	54620	63.23	15949149	52.68	1.2002	
-25600	-23600	-24600	86384	30275087	54972	63.64	15948797	52.68	1.2080	
-25400	-23400	-24400	86384	30275087	54595	63.20	15949174	52.68	1.1997	
-25200	-23200	-24200	86384	30275087	53977	62.48	15949792	52.68	1.1861	
-25000	-23000	-24000	86384	30275087	53185	61.57	15950584	52.69	1.1686	
-24800	-22800	-23800	86384	30275087	52454	60.72	15951315	52.69	1.1525	
-24600	-22600	-23600	86384	30275087	51569	59.70	15952200	52.69	1.1330	
-24400	-22400	-23400	86384	30275087	51293	59.38	15952476	52.69	1.1269	
-24200	-22200	-23200	86384	30275087	50851	58.87	15952918	52.69	1.1171	
-24000	-22000	-23000	86384	30275087	50451	58.40	15953318	52.69	1.1083	
-23800	-21800	-22800	86384	30275087	49661	57.49	15954108	52.70	1.0909	
-23600	-21600	-22600	86384	30275087	50088	57.98	15953681	52.70	1.1003	
-23400	-21400	-22400	86384	30275087	50475	58.43	15953294	52.69	1.1089	
-23200	-21200	-22200	86384	30275087	50679	58.67	15953090	52.69	1.1134	
-23000	-21000	-22000	86384	30275087	51212	59.28	15952557	52.69	1.1251	
-22800	-20800	-21800	86384	30275087	51807	59.97	15951962	52.69	1.1382	
-22600	-20600	-21600	86384	30275087	51144	59.21	15952625	52.69	1.1236	
-22400	-20400	-21400	86384	30275087	50279	58.20	15953490	52.70	1.1045	
-22200	-20200	-21200	86384	30275087	49927	57.80	15953842	52.70	1.0968	
-22000	-20000	-21000	86384	30275087	49891	57.75	15953878	52.70	1.0960	
-21800	-19800	-20800	86384	30275087	50114	58.01	15953655	52.70	1.1009	
-21600	-19600	-20600	86384	30275087	49979	57.86	15953790	52.70	1.0979	
-21400	-19400	-20400	86384	30275087	49944	57.82	15953825	52.70	1.0972	
-21200	-19200	-20200	86384	30275087	49999	57.88	15953770	52.70	1.0984	
-21000	-19000	-20000	86384	30275087	50595	58.57	15953174	52.69	1.1115	
-20800	-18800	-19800	86384	30275087	51197	59.27	15952572	52.69	1.1248	
-20600	-18600	-19600	86384	30275087	52537	60.82	15951232	52.69	1.1543	
-20400	-18400	-19400	86384	30275087	53289	61.69	15950480	52.69	1.1709	
-20200	-18200	-19200	86384	30275087	53202	61.59	15950567	52.69	1.1690	
-20000	-18000	-19000	86384	30275087	52452	60.72	15951317	52.69	1.1524	
-19800	-17800	-18800	86384	30275087	51310	59.40	15952459	52.69	1.1273	
-19600	-17600	-18600	86384	30275087	49909	57.78	15953860	52.70	1.0964	
-19400	-17400	-18400	86384	30275087	48585	56.24	15955184	52.70	1.0672	
-19200	-17200	-18200	86384	30275087	47581	55.08	15956188	52.70	1.0451	
-19000	-17000	-18000	86384	30275087	46310	53.61	15957459	52.71	1.0171	
-18800	-16800	-17800	86384	30275087	45517	52.69	15958252	52.71	0.9996	
-18600	-16600	-17600	86384	30275087	44831	51.90	15958938	52.71	0.9845	
-18400	-16400	-17400	86384	30275087	43948	50.88	15959821	52.72	0.9651	
-18200	-16200	-17200	86384	30275087	43123	49.92	15960646	52.72	0.9469	
-18000	-16000	-17000	86384	30275087	42630	49.35	15961139	52.72	0.9361	
-17800	-15800	-16800	86384	30275087	42517	49.22	15961252	52.72	0.9336	
-17600	-15600	-16600	86384	30275087	42750	49.49	15961019	52.72	0.9387	
-17400	-15400	-16400	86384	30275087	42511	49.21	15961258	52.72	0.9334	
-17200	-15200	-16200	86384	30275087	42849	49.60	15960920	52.72	0.9409	
-17000	-15000	-16000	86384	30275087	43202	50.01	15960567	52.72	0.9487	
-16800	-14800	-15800	86384	30275087	43170	49.97	15960599	52.72	0.9479	
-16600	-14600	-15600	86384	30275087	43216	50.03	15960553	52.72	0.9490	
-16400	-14400	-15400	86384	30275087	43496	50.35	15960273	52.72	0.9551	
-16200	-14200	-15200	86384	30275087	43976	50.91	15959793	52.72	0.9657	
-16000	-14000	-15000	86384	30275087	44306	51.29	15959463	52.71	0.9730	
-15800	-13800	-14800	86384	30275087	44509	51.52	15959260	52.71	0.9774	
-15600	-13600	-14600	86384	30275087	44753	51.81	15959016	52.71	0.9828	
-15400	-13400	-14400	86384	30275087	45691	52.89	15958078	52.71	1.0035	
-15200	-13200	-14200	86384	30275087	45809	53.03	15957960	52.71	1.0061	
-15000	-13000	-14000	86384	30275087	45905	53.14	15957864	52.71	1.0082	
-14800	-12800	-13800	86384	30275087	46224	53.51	15957545	52.71	1.0152	
-14600	-12600	-13600	86384	30275087	47087	54.51	15956682	52.71	1.0342	
-14400	-12400	-13400	86384	30275087	48233	55.84	15955536	52.70	1.0595	
-14200	-12200	-13200	86384	30275087	49592	57.41	15954177	52.70	1.0894	
-14000	-12000	-13000	86384	30275087	51005	59.04	15952764	52.69	1.1205	
-13800	-11800	-12800	86384	30275087	52170	60.39	15951599	52.69	1.1462	
-13600	-11600	-12600	86384	30275087	52786	61.11	15950983	52.69	1.1598	
-13400	-11400	-12400	86384	30275087	53012	61.37	15950757	52.69	1.1648	
-13200	-11200	-12200	86384	30275087	53235	61.63	15950534	52.69	1.1697	
-13000	-11000	-12000	86384	30275087	53386	61.80	15950383	52.68	1.1730	
-12800	-10800	-11800	86384	30275087	53185	61.57	15950584	52.69	1.1686	
-12600	-10600	-11600	86384	30275087	52245	60.48	15951524	52.69	1.1479	
-12400	-10400	-11400	86384	30275087	51331	59.42	15952438	52.69	1.1277	
-12200	-10200	-11200	86384	30275087	49768	57.61	15954001	52.70	1.0933	
-12000	-10000	-11000	86384	30275087	48544	56.20	15955225	52.70	1.0663	
-11800	-9800	-10800	86384	30275087	47384	54.85	15956385	52.70	1.0408	
-11600	-9600	-10600	86384	30275087	46416	53.73	15957353	52.71	1.0194	
-11400	-9400	-10400	86384	30275087	45563	52.74	15958206	52.71	1.0006	
-11200	-9200	-10200	86384	30275087	44355	51.35	15959414	52.71	0.9740	
-11000	-9000	-10000	86384	30275087	43259	50.08	15960510	52.72	0.9499	
-10800	-8800	-9800	86384	30275087	43400	50.24	15960369	52.72	0.9530	
-10600	-8600	-9600	86384	30275087	44362	51.35	15959407	52.71	0.9742	
-10400	-8400	-9400	86384	30275087	45388	52.54	15958381	52.71	0.9968	
-10200	-8200	-9200	86384	30275087	46099	53.37	15957670	52.71	1.0125	
-10000	-8000	-9000	86384	30275087	46679	54.04	15957090	52.71	1.0252	
-9800	-7800	-8800	86384	30275087	47793	55.33	15955976	52.70	1.0498	
-9600	-7600	-8600	86384	30275087	48759	56.44	15955010	52.70	1.0711	
-9400	-7400	-8400	86384	30275087	49437	57.23	15954332	52.70	1.0860	
-9200	-7200	-8200	86384	30275087	50218	58.13	15953551	52.70	1.1032	
-9000	-7000	-8000	86384	30275087	50548	58.52	15953221	52.69	1.1105	
-8800	-6800	-7800	86384	30275087	50197	58.11	15953572	52.70	1.1027	
-8600	-6600	-7600	86384	30275087	48894	56.60	15954875	52.70	1.0740	
-8400	-6400	-7400	86384	30275087	47771	55.30	15955998	52.70	1.0493	
-8200	-6200	-7200	86384	30275087	47090	54.51	15956679	52.71	1.0343	
-8000	-6000	-7000	86384	30275087	46322	53.62	15957447	52.71	1.0174	
-7800	-5800	-6800	86384	30275087	45259	52.39	15958510	52.71	0.9940	
-7600	-5600	-6600	86384	30275087	44325	51.31	15959444	52.71	0.9734	
-7400	-5400	-6400	86384	30275087	43935	50.86	15959834	52.72	0.9648	
-7200	-5200	-6200	86384	30275087	44336	51.32	15959433	52.71	0.9736	
-7000	-5000	-6000	86371	30275100	45266	52.41	15958503	52.71	0.9943	
-6800	-4800	-5800	85971	30275500	45997	53.50	15957772	52.71	1.0151	
-6600	-4600	-5600	85571	30275900	47135	55.08	15956634	52.70	1.0451	
-6400	-4400	-5400	85171	30276300	47263	55.49	15956506	52.70	1.0529	
-6200	-4200	-5200	84771	30276700	47315	55.82	15956454	52.70	1.0591	
-6000	-4000	-5000	84397	30277074	48029	56.91	15955740	52.70	1.0799	
-5800	-3800	-4800	84797	30276674	48980	57.76	15954789	52.70	1.0961	
-5600	-3600	-4600	85197	30276274	50628	59.42	15953141	52.69	1.1278	
-5400	-3400	-4400	85597	30275874	51974	60.72	15951795	52.69	1.1524	
-5200	-3200	-4200	85997	30275474	52828	61.43	15950941	52.69	1.1660	
-5000	-3000	-4000	86384	30275087	54058	62.58	15949711	52.68	1.1878	
-4800	-2800	-3800	86384	30275087	54273	62.83	15949496	52.68	1.1926	
-4600	-2600	-3600	86384	30275087	54338	62.90	15949431	52.68	1.1940	
-4400	-2400	-3400	86384	30275087	54547	63.14	15949222	52.68	1.1986	
-4200	-2200	-3200	86317	30275154	54403	63.03	15949366	52.68	1.1964	
-4000	-2000	-3000	85517	30275954	53429	62.48	15950340	52.68	1.1859	
-3800	-1800	-2800	84677	30276794	52816	62.37	15950953	52.68	1.1839	
-3600	-1600	-2600	83477	30277994	51520	61.72	15952249	52.69	1.1714	
-3400	-1400	-2400	82277	30279194	50661	61.57	15953108	52.69	1.1687	
-3200	-1200	-2200	81211	30280260	50052	61.63	15953717	52.69	1.1698	
-3000	-1000	-2000	81063	30280408	49235	60.74	15954534	52.69	1.1527	
-2800	-800	-1800	80703	30280768	48491	60.09	15955278	52.69	1.1403	
-2600	-600	-1600	80759	30280712	48286	59.79	15955483	52.69	1.1347	
-2400	-400	-1400	80941	30280530	49245	60.84	15954524	52.69	1.1547	
-2200	-200	-1200	80874	30280597	49903	61.70	15953866	52.69	1.1712	
-2000	0	-1000	85170	30278301	51978	61.03	15951791	52.68	1.1584	
-1800	200	-800	81970	30279301	52056	63.51	15951713	52.68	1.2055	
-1600	400	-600	82714	30278357	53098	64.19	15950671	52.68	1.2186	
-1400	600	-400	83550	30277321	53924	64.54	15949845	52.68	1.2252	
-1200	800	-200	84750	30275921	55230	65.17	15948539	52.68	1.2371	
-1000	1000	0	85402	30275069	56273	65.89	15947496	52.68	1.2509	
-800	1200	200	85802	30274469	56163	65.46	15947606	52.68	1.2426	
-600	1400	400	86202	30273869	55492	64.37	15948277	52.68	1.2220	
-400	1600	600	86384	30273487	54040	62.56	15949729	52.69	1.1874	
-200	1800	800	86384	30273287	53613	62.06	15950156	52.69	1.1780	
0	2000	1000	90384	30269087	54310	60.09	15949459	52.69	1.1404	
200	2200	1200	86384	30273087	51945	60.13	15951824	52.69	1.1412	
400	2400	1400	86384	30273087	51225	59.30	15952544	52.70	1.1253	
600	2600	1600	86384	30273087	50902	58.93	15952867	52.70	1.1182	
800	2800	1800	86384	30273087	50666	58.65	15953103	52.70	1.1130	
1000	3000	2000	86384	30273087	50165	58.07	15953604	52.70	1.1020	
1200	3200	2200	86384	30273087	49898	57.76	15953871	52.70	1.0961	
1400	3400	2400	86384	30273087	50272	58.20	15953497	52.70	1.1043	
1600	3600	2600	86384	30273087	50981	59.02	15952788	52.70	1.1199	
1800	3800	2800	86384	30273087	50569	58.54	15953200	52.70	1.1109	
2000	4000	3000	86384	30273087	49973	57.85	15953796	52.70	1.0977	
2200	4200	3200	86384	30273087	50638	58.62	15953131	52.70	1.1124	
2400	4400	3400	86384	30273087	51185	59.25	15952584	52.70	1.1244	
2600	4600	3600	86384	30273087	51605	59.74	15952164	52.69	1.1337	
2800	4800	3800	86384	30273087	51398	59.50	15952371	52.69	1.1291	
3000	5000	4000	86384	30273087	51148	59.21	15952621	52.70	1.1236	
3200	5200	4200	86384	30273087	51073	59.12	15952696	52.70	1.1220	
3400	5400	4400	86384	30273087	50836	58.85	15952933	52.70	1.1167	
3600	5600	4600	86384	30273087	50427	58.38	15953342	52.70	1.1077	
3800	5800	4800	86384	30273087	50530	58.49	15953239	52.70	1.1100	
4000	6000	5000	86384	30273087	50871	58.89	15952898	52.70	1.1175	
4200	6200	5200	86384	30273087	50779	58.78	15952990	52.70	1.1155	
4400	6400	5400	86384	30273087	50123	58.02	15953646	52.70	1.1010	
4600	6600	5600	86384	30273087	48640	56.31	15955129	52.70	1.0684	
4800	6800	5800	86384	30273087	47366	54.83	15956403	52.71	1.0403	
5000	7000	6000	86384	30273087	46172	53.45	15957597	52.71	1.0140	
5200	7200	6200	86384	30273087	45172	52.29	15958597	52.72	0.9920	
5400	7400	6400	86384	30273087	45042	52.14	15958727	52.72	0.9891	
5600	7600	6600	86384	30273087	45072	52.18	15958697	52.72	0.9898	
5800	7800	6800	86384	30273087	45164	52.28	15958605	52.72	0.9918	
6000	8000	7000	86384	30273087	44792	51.85	15958977	52.72	0.9836	
6200	8200	7200	86384	30273087	44077	51.02	15959692	52.72	0.9679	
6400	8400	7400	86384	30273087	44373	51.37	15959396	52.72	0.9744	
6600	8600	7600	86384	30273087	45825	53.05	15957944	52.71	1.0063	
6800	8800	7800	86384	30273087	47344	54.81	15956425	52.71	1.0398	
7000	9000	8000	86384	30273087	48797	56.49	15954972	52.70	1.0718	
7200	9200	8200	86384	30273087	50065	57.96	15953704	52.70	1.0998	
7400	9400	8400	86384	30273087	50100	58.00	15953669	52.70	1.1005	
7600	9600	8600	86384	30273087	49649	57.47	15954120	52.70	1.0906	
7800	9800	8800	86384	30273087	49034	56.76	15954735	52.70	1.0770	
8000	10000	9000	86384	30273087	48669	56.34	15955100	52.70	1.0690	
8200	10200	9200	86384	30273087	48346	55.97	15955423	52.70	1.0619	
8400	10400	9400	86384	30273087	47828	55.37	15955941	52.71	1.0505	
8600	10600	9600	86384	30273087	46942	54.34	15956827	52.71	1.0310	
8800	10800	9800	86384	30273087	46364	53.67	15957405	52.71	1.0182	
9000	11000	10000	86384	30273087	45967	53.21	15957802	52.71	1.0095	
9200	11200	10200	86384	30273087	45779	52.99	15957990	52.71	1.0053	
9400	11400	10400	86384	30273087	45921	53.16	15957848	52.71	1.0085	
9600	11600	10600	86384	30273087	46480	53.81	15957289	52.71	1.0208	
9800	11800	10800	86384	30273087	47176	54.61	15956593	52.71	1.0361	
10000	12000	11000	86384	30273087	48334	55.95	15955435	52.71	1.0616	
10200	12200	11200	86384	30273087	49796	57.64	15953973	52.70	1.0938	
10400	12400	11400	86384	30273087	49912	57.78	15953857	52.70	1.0964	
10600	12600	11600	86384	30273087	49843	57.70	15953926	52.70	1.0949	
10800	12800	11800	86384	30273087	49706	57.54	15954063	52.70	1.0918	
11000	13000	12000	86384	30273087	49493	57.29	15954276	52.70	1.0872	
11200	13200	12200	86309	30273162	49137	56.93	15954632	52.70	1.0802	
11400	13400	12400	85909	30273562	48015	55.89	15955754	52.71	1.0604	
11600	13600	12600	85509	30273962	47429	55.47	15956340	52.71	1.0524	
11800	13800	12800	85109	30274362	46846	55.04	15956923	52.71	1.0443	
12000	14000	13000	84709	30274762	46031	54.34	15957738	52.71	1.0309	
12200	14200	13200	84384	30275087	45063	53.40	15958706	52.71	1.0131	
12400	14400	13400	84475	30274996	45141	53.44	15958628	52.71	1.0138	
12600	14600	13600	84875	30274596	45350	53.43	15958419	52.71	1.0136	
12800	14800	13800	85275	30274196	44769	52.50	15959000	52.71	0.9959	
13000	15000	14000	85675	30273796	44259	51.66	15959510	52.72	0.9799	
13200	15200	14200	86075	30273396	43976	51.09	15959793	52.72	0.9691	
13400	15400	14400	86384	30273087	44197	51.16	15959572	52.72	0.9705	
13600	15600	14600	86384	30273087	43810	50.72	15959959	52.72	0.9620	
13800	15800	14800	86384	30273087	43632	50.51	15960137	52.72	0.9581	
14000	16000	15000	86384	30273087	43627	50.50	15960142	52.72	0.9579	
14200	16200	15200	86384	30273087	43907	50.83	15959862	52.72	0.9641	
14400	16400	15400	86384	30273087	44458	51.47	15959311	52.72	0.9762	
14600	16600	15600	86384	30273087	45266	52.40	15958503	52.72	0.9940	
