Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	2926	13.93	4763024	15.70	0.8875	
-49950	-49450	-49700	21000	30338971	3026	14.41	4762924	15.70	0.9179	
-49900	-49400	-49650	21000	30338971	3126	14.89	4762824	15.70	0.9482	
-49850	-49350	-49600	21000	30338971	3206	15.27	4762744	15.70	0.9725	
-49800	-49300	-49550	21000	30338971	3290	15.67	4762660	15.70	0.9980	
-49750	-49250	-49500	21000	30338971	3390	16.14	4762560	15.70	1.0283	
-49700	-49200	-49450	21000	30338971	3490	16.62	4762460	15.70	1.0587	
-49650	-49150	-49400	21000	30338971	3603	17.16	4762347	15.70	1.0930	
-49600	-49100	-49350	21000	30338971	3708	17.66	4762242	15.70	1.1249	
-49550	-49050	-49300	21000	30338971	3688	17.56	4762262	15.70	1.1188	
-49500	-49000	-49250	21000	30338971	3588	17.09	4762362	15.70	1.0885	
-49450	-48950	-49200	21000	30338971	3488	16.61	4762462	15.70	1.0581	
-49400	-48900	-49150	21000	30338971	3408	16.23	4762542	15.70	1.0338	
-49350	-48850	-49100	21000	30338971	3300	15.71	4762650	15.70	1.0010	
-49300	-48800	-49050	21000	30338971	3152	15.01	4762798	15.70	0.9561	
-49250	-48750	-49000	21000	30338971	2952	14.06	4762998	15.70	0.8954	
-49200	-48700	-48950	21000	30338971	2752	13.10	4763198	15.70	0.8347	
-49150	-48650	-48900	21000	30338971	2514	11.97	4763436	15.70	0.7625	
-49100	-48600	-48850	21000	30338971	2259	10.76	4763691	15.70	0.6851	
-49050	-48550	-48800	21000	30338971	2129	10.14	4763821	15.70	0.6457	
-49000	-48500	-48750	21000	30338971	2079	9.90	4763871	15.70	0.6305	
-48950	-48450	-48700	21000	30338971	2078	9.90	4763872	15.70	0.6302	
-48900	-48400	-48650	21000	30338971	2078	9.90	4763872	15.70	0.6302	
-48850	-48350	-48600	21000	30338971	2136	10.17	4763814	15.70	0.6478	
-48800	-48300	-48550	21000	30338971	2199	10.47	4763751	15.70	0.6669	
-48750	-48250	-48500	21000	30338971	2249	10.71	4763701	15.70	0.6821	
-48700	-48200	-48450	21000	30338971	2299	10.95	4763651	15.70	0.6972	
-48650	-48150	-48400	21000	30338971	2349	11.19	4763601	15.70	0.7124	
-48600	-48100	-48350	21000	30338971	2426	11.55	4763524	15.70	0.7358	
-48550	-48050	-48300	21000	30338971	2575	12.26	4763375	15.70	0.7810	
-48500	-48000	-48250	21000	30338971	2769	13.19	4763181	15.70	0.8399	
-48450	-47950	-48200	21000	30338971	2945	14.02	4763005	15.70	0.8933	
-48400	-47900	-48150	21000	30338971	3096	14.74	4762854	15.70	0.9391	
-48350	-47850	-48100	21000	30338971	3197	15.22	4762753	15.70	0.9698	
-48300	-47800	-48050	21000	30338971	3297	15.70	4762653	15.70	1.0001	
-48250	-47750	-48000	21000	30338971	3369	16.04	4762581	15.70	1.0220	
-48200	-47700	-47950	21000	30338971	3510	16.71	4762440	15.70	1.0648	
-48150	-47650	-47900	21000	30338971	3660	17.43	4762290	15.70	1.1103	
-48100	-47600	-47850	21000	30338971	3783	18.01	4762167	15.70	1.1477	
-48050	-47550	-47800	21000	30338971	3790	18.05	4762160	15.70	1.1498	
-48000	-47500	-47750	21000	30338971	3746	17.84	4762204	15.70	1.1364	
-47950	-47450	-47700	21000	30338971	3635	17.31	4762315	15.70	1.1027	
-47900	-47400	-47650	21000	30338971	3584	17.07	4762366	15.70	1.0872	
-47850	-47350	-47600	21000	30338971	3556	16.93	4762394	15.70	1.0787	
-47800	-47300	-47550	21000	30338971	3506	16.70	4762444	15.70	1.0636	
-47750	-47250	-47500	21000	30338971	3484	16.59	4762466	15.70	1.0569	
-47700	-47200	-47450	21000	30338971	3413	16.25	4762537	15.70	1.0353	
-47650	-47150	-47400	21000	30338971	3363	16.01	4762587	15.70	1.0202	
-47600	-47100	-47350	21000	30338971	3356	15.98	4762594	15.70	1.0180	
-47550	-47050	-47300	21000	30338971	3400	16.19	4762550	15.70	1.0314	
-47500	-47000	-47250	21000	30338971	3435	16.36	4762515	15.70	1.0420	
-47450	-46950	-47200	21000	30338971	3471	16.53	4762479	15.70	1.0529	
-47400	-46900	-47150	21000	30338971	3436	16.36	4762514	15.70	1.0423	
-47350	-46850	-47100	21000	30338971	3406	16.22	4762544	15.70	1.0332	
-47300	-46800	-47050	21000	30338971	3406	16.22	4762544	15.70	1.0332	
-47250	-46750	-47000	21000	30338971	3406	16.22	4762544	15.70	1.0332	
-47200	-46700	-46950	21000	30338971	3343	15.92	4762607	15.70	1.0141	
-47150	-46650	-46900	21000	30338971	3243	15.44	4762707	15.70	0.9837	
-47100	-46600	-46850	21000	30338971	3100	14.76	4762850	15.70	0.9403	
-47050	-46550	-46800	21000	30338971	2950	14.05	4763000	15.70	0.8948	
-47000	-46500	-46750	21000	30338971	2815	13.40	4763135	15.70	0.8538	
-46950	-46450	-46700	21000	30338971	2715	12.93	4763235	15.70	0.8235	
-46900	-46400	-46650	21000	30338971	2699	12.85	4763251	15.70	0.8186	
-46850	-46350	-46600	21000	30338971	2706	12.89	4763244	15.70	0.8207	
-46800	-46300	-46550	21000	30338971	2706	12.89	4763244	15.70	0.8207	
-46750	-46250	-46500	21000	30338971	2754	13.11	4763196	15.70	0.8353	
-46700	-46200	-46450	21000	30338971	2797	13.32	4763153	15.70	0.8484	
-46650	-46150	-46400	21000	30338971	2854	13.59	4763096	15.70	0.8657	
-46600	-46100	-46350	21000	30338971	2875	13.69	4763075	15.70	0.8720	
-46550	-46050	-46300	21000	30338971	2882	13.72	4763068	15.70	0.8742	
-46500	-46000	-46250	21000	30338971	2883	13.73	4763067	15.70	0.8745	
-46450	-45950	-46200	21000	30338971	2933	13.97	4763017	15.70	0.8896	
-46400	-45900	-46150	21000	30338971	2893	13.78	4763057	15.70	0.8775	
-46350	-45850	-46100	21000	30338971	2863	13.63	4763087	15.70	0.8684	
-46300	-45800	-46050	21000	30338971	2843	13.54	4763107	15.70	0.8623	
-46250	-45750	-46000	21000	30338971	2745	13.07	4763205	15.70	0.8326	
-46200	-45700	-45950	21000	30338971	2729	13.00	4763221	15.70	0.8277	
-46150	-45650	-45900	21000	30338971	2722	12.96	4763228	15.70	0.8256	
-46100	-45600	-45850	21000	30338971	2751	13.10	4763199	15.70	0.8344	
-46050	-45550	-45800	21000	30338971	2804	13.35	4763146	15.70	0.8505	
-46000	-45500	-45750	21000	30338971	2938	13.99	4763012	15.70	0.8912	
-45950	-45450	-45700	21000	30338971	3038	14.47	4762912	15.70	0.9215	
-45900	-45400	-45650	21000	30338971	3199	15.23	4762751	15.70	0.9704	
-45850	-45350	-45600	21000	30338971	3330	15.86	4762620	15.70	1.0101	
-45800	-45300	-45550	21000	30338971	3450	16.43	4762500	15.70	1.0466	
-45750	-45250	-45500	21000	30338971	3599	17.14	4762351	15.70	1.0918	
-45700	-45200	-45450	21000	30338971	3665	17.45	4762285	15.70	1.1118	
-45650	-45150	-45400	21000	30338971	3715	17.69	4762235	15.70	1.1270	
-45600	-45100	-45350	21000	30338971	3790	18.05	4762160	15.70	1.1498	
-45550	-45050	-45300	21000	30338971	3880	18.48	4762070	15.70	1.1771	
-45500	-45000	-45250	21000	30338971	3895	18.55	4762055	15.70	1.1817	
-45450	-44950	-45200	21000	30338971	3860	18.38	4762090	15.70	1.1710	
-45400	-44900	-45150	21000	30338971	3790	18.05	4762160	15.70	1.1498	
-45350	-44850	-45100	21000	30338971	3783	18.01	4762167	15.70	1.1477	
-45300	-44800	-45050	21000	30338971	3783	18.01	4762167	15.70	1.1477	
-45250	-44750	-45000	21000	30338971	3747	17.84	4762203	15.70	1.1367	
-45200	-44700	-44950	21000	30338971	3747	17.84	4762203	15.70	1.1367	
-45150	-44650	-44900	21000	30338971	3720	17.71	4762230	15.70	1.1285	
-45100	-44600	-44850	21000	30338971	3645	17.36	4762305	15.70	1.1058	
-45050	-44550	-44800	21000	30338971	3545	16.88	4762405	15.70	1.0754	
