Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	10409	12.05	5060836	16.72	0.7208	
-49800	-47800	-48800	86384	30275087	9704	11.23	5061541	16.72	0.6719	
-49600	-47600	-48600	86384	30275087	8904	10.31	5062341	16.72	0.6164	
-49400	-47400	-48400	86384	30275087	8268	9.57	5062977	16.72	0.5723	
-49200	-47200	-48200	86384	30275087	7652	8.86	5063593	16.73	0.5296	
-49000	-47000	-48000	86384	30275087	7654	8.86	5063591	16.73	0.5298	
-48800	-46800	-47800	86384	30275087	8319	9.63	5062926	16.72	0.5759	
-48600	-46600	-47600	86384	30275087	8988	10.40	5062257	16.72	0.6223	
-48400	-46400	-47400	86384	30275087	9064	10.49	5062181	16.72	0.6275	
-48200	-46200	-47200	86384	30275087	9073	10.50	5062172	16.72	0.6282	
-48000	-46000	-47000	86384	30275087	9281	10.74	5061964	16.72	0.6426	
-47800	-45800	-46800	86384	30275087	9507	11.01	5061738	16.72	0.6583	
-47600	-45600	-46600	86384	30275087	9418	10.90	5061827	16.72	0.6521	
-47400	-45400	-46400	86384	30275087	9394	10.87	5061851	16.72	0.6504	
-47200	-45200	-46200	86384	30275087	9720	11.25	5061525	16.72	0.6730	
-47000	-45000	-46000	86384	30275087	9798	11.34	5061447	16.72	0.6784	
-46800	-44800	-45800	86384	30275087	9649	11.17	5061596	16.72	0.6681	
-46600	-44600	-45600	86384	30275087	9156	10.60	5062089	16.72	0.6339	
-46400	-44400	-45400	86384	30275087	9592	11.10	5061653	16.72	0.6642	
-46200	-44200	-45200	86384	30275087	10134	11.73	5061111	16.72	0.7018	
-46000	-44000	-45000	86384	30275087	10563	12.23	5060682	16.72	0.7315	
-45800	-43800	-44800	86384	30275087	10814	12.52	5060431	16.71	0.7489	
-45600	-43600	-44600	86384	30275087	11702	13.55	5059543	16.71	0.8106	
-45400	-43400	-44400	86384	30275087	12449	14.41	5058796	16.71	0.8625	
-45200	-43200	-44200	86384	30275087	13108	15.17	5058137	16.71	0.9082	
-45000	-43000	-44000	86384	30275087	13376	15.48	5057869	16.71	0.9269	
-44800	-42800	-43800	86384	30275087	13604	15.75	5057641	16.71	0.9427	
-44600	-42600	-43600	86384	30275087	14051	16.27	5057194	16.70	0.9738	
-44400	-42400	-43400	86384	30275087	14102	16.32	5057143	16.70	0.9773	
-44200	-42200	-43200	86384	30275087	13850	16.03	5057395	16.70	0.9598	
-44000	-42000	-43000	86384	30275087	13451	15.57	5057794	16.71	0.9321	
-43800	-41800	-42800	86384	30275087	13452	15.57	5057793	16.71	0.9321	
-43600	-41600	-42600	86384	30275087	13048	15.10	5058197	16.71	0.9041	
-43400	-41400	-42400	86384	30275087	13028	15.08	5058217	16.71	0.9027	
-43200	-41200	-42200	86384	30275087	12911	14.95	5058334	16.71	0.8945	
-43000	-41000	-42000	86384	30275087	12661	14.66	5058584	16.71	0.8772	
-42800	-40800	-41800	86384	30275087	12535	14.51	5058710	16.71	0.8684	
-42600	-40600	-41600	86384	30275087	12339	14.28	5058906	16.71	0.8548	
-42400	-40400	-41400	86384	30275087	11966	13.85	5059279	16.71	0.8289	
-42200	-40200	-41200	86384	30275087	11698	13.54	5059547	16.71	0.8103	
-42000	-40000	-41000	86384	30275087	11500	13.31	5059745	16.71	0.7966	
-41800	-39800	-40800	86384	30275087	10896	12.61	5060349	16.71	0.7546	
-41600	-39600	-40600	86384	30275087	10538	12.20	5060707	16.72	0.7298	
-41400	-39400	-40400	86384	30275087	10081	11.67	5061164	16.72	0.6981	
-41200	-39200	-40200	86384	30275087	9573	11.08	5061672	16.72	0.6628	
-41000	-39000	-40000	86384	30275087	9469	10.96	5061776	16.72	0.6556	
-40800	-38800	-39800	86384	30275087	9430	10.92	5061815	16.72	0.6529	
-40600	-38600	-39600	86384	30275087	9741	11.28	5061504	16.72	0.6745	
-40400	-38400	-39400	86384	30275087	9970	11.54	5061275	16.72	0.6904	
-40200	-38200	-39200	86384	30275087	10598	12.27	5060647	16.72	0.7340	
-40000	-38000	-39000	86384	30275087	11219	12.99	5060026	16.71	0.7771	
-39800	-37800	-38800	86384	30275087	11617	13.45	5059628	16.71	0.8047	
-39600	-37600	-38600	86384	30275087	11624	13.46	5059621	16.71	0.8052	
-39400	-37400	-38400	86384	30275087	11562	13.38	5059683	16.71	0.8009	
-39200	-37200	-38200	86384	30275087	11572	13.40	5059673	16.71	0.8016	
-39000	-37000	-38000	86384	30275087	11202	12.97	5060043	16.71	0.7759	
-38800	-36800	-37800	86384	30275087	10780	12.48	5060465	16.71	0.7466	
-38600	-36600	-37600	86384	30275087	10217	11.83	5061028	16.72	0.7075	
-38400	-36400	-37400	86384	30275087	9909	11.47	5061336	16.72	0.6861	
-38200	-36200	-37200	86384	30275087	9255	10.71	5061990	16.72	0.6408	
-38000	-36000	-37000	86384	30275087	8434	9.76	5062811	16.72	0.5838	
-37800	-35800	-36800	86384	30275087	8274	9.58	5062971	16.72	0.5727	
-37600	-35600	-36600	86384	30275087	8504	9.84	5062741	16.72	0.5887	
-37400	-35400	-36400	86384	30275087	9063	10.49	5062182	16.72	0.6275	
-37200	-35200	-36200	86384	30275087	9610	11.12	5061635	16.72	0.6654	
-37000	-35000	-36000	86384	30275087	10334	11.96	5060911	16.72	0.7156	
-36800	-34800	-35800	86384	30275087	10508	12.16	5060737	16.72	0.7277	
-36600	-34600	-35600	86384	30275087	10544	12.21	5060701	16.72	0.7302	
-36400	-34400	-35400	86384	30275087	10608	12.28	5060637	16.72	0.7346	
-36200	-34200	-35200	86384	30275087	10940	12.66	5060305	16.71	0.7577	
-36000	-34000	-35000	86384	30275087	11520	13.34	5059725	16.71	0.7980	
-35800	-33800	-34800	86384	30275087	11897	13.77	5059348	16.71	0.8241	
-35600	-33600	-34600	86384	30275087	11490	13.30	5059755	16.71	0.7959	
-35400	-33400	-34400	86384	30275087	10423	12.07	5060822	16.72	0.7218	
-35200	-33200	-34200	86384	30275087	9704	11.23	5061541	16.72	0.6719	
-35000	-33000	-34000	86384	30275087	9205	10.66	5062040	16.72	0.6373	
-34800	-32800	-33800	86384	30275087	8809	10.20	5062436	16.72	0.6098	
-34600	-32600	-33600	86384	30275087	8102	9.38	5063143	16.72	0.5608	
-34400	-32400	-33400	86384	30275087	7399	8.57	5063846	16.73	0.5121	
-34200	-32200	-33200	86384	30275087	6671	7.72	5064574	16.73	0.4616	
-34000	-32000	-33000	86384	30275087	6213	7.19	5065032	16.73	0.4299	
-33800	-31800	-32800	86384	30275087	6100	7.06	5065145	16.73	0.4221	
-33600	-31600	-32600	86384	30275087	6461	7.48	5064784	16.73	0.4471	
-33400	-31400	-32400	86384	30275087	6876	7.96	5064369	16.73	0.4758	
-33200	-31200	-32200	86384	30275087	7276	8.42	5063969	16.73	0.5036	
-33000	-31000	-32000	86384	30275087	7815	9.05	5063430	16.72	0.5409	
-32800	-30800	-31800	86384	30275087	8614	9.97	5062631	16.72	0.5963	
-32600	-30600	-31600	86384	30275087	9626	11.14	5061619	16.72	0.6665	
-32400	-30400	-31400	86384	30275087	10573	12.24	5060672	16.72	0.7322	
-32200	-30200	-31200	86384	30275087	11262	13.04	5059983	16.71	0.7800	
-32000	-30000	-31000	86384	30275087	11732	13.58	5059513	16.71	0.8127	
-31800	-29800	-30800	86384	30275087	12003	13.89	5059242	16.71	0.8315	
-31600	-29600	-30600	86384	30275087	12205	14.13	5059040	16.71	0.8455	
-31400	-29400	-30400	86384	30275087	12500	14.47	5058745	16.71	0.8660	
-31200	-29200	-30200	86384	30275087	12487	14.46	5058758	16.71	0.8651	
-31000	-29000	-30000	86384	30275087	12235	14.16	5059010	16.71	0.8476	
-30800	-28800	-29800	86384	30275087	12489	14.46	5058756	16.71	0.8652	
-30600	-28600	-29600	86384	30275087	12618	14.61	5058627	16.71	0.8742	
-30400	-28400	-29400	86384	30275087	12972	15.02	5058273	16.71	0.8988	
-30200	-28200	-29200	86384	30275087	13595	15.74	5057650	16.71	0.9421	
-30000	-28000	-29000	86384	30275087	14116	16.34	5057129	16.70	0.9783	
-29800	-27800	-28800	86384	30275087	14625	16.93	5056620	16.70	1.0136	
-29600	-27600	-28600	86384	30275087	15065	17.44	5056180	16.70	1.0442	
-29400	-27400	-28400	86384	30275087	15210	17.61	5056035	16.70	1.0543	
