Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	11019	12.76	3436581	11.35	1.1237	
-49800	-47800	-48800	86384	30275087	10895	12.61	3436705	11.35	1.1111	
-49600	-47600	-48600	86384	30275087	10912	12.63	3436688	11.35	1.1128	
-49400	-47400	-48400	86384	30275087	11451	13.26	3436149	11.35	1.1679	
-49200	-47200	-48200	86384	30275087	11851	13.72	3435749	11.35	1.2089	
-49000	-47000	-48000	86384	30275087	12208	14.13	3435392	11.35	1.2454	
-48800	-46800	-47800	86384	30275087	12528	14.50	3435072	11.35	1.2782	
-48600	-46600	-47600	86384	30275087	12255	14.19	3435345	11.35	1.2502	
-48400	-46400	-47400	86384	30275087	11755	13.61	3435845	11.35	1.1991	
-48200	-46200	-47200	86384	30275087	11104	12.85	3436496	11.35	1.1324	
-48000	-46000	-47000	86384	30275087	11142	12.90	3436458	11.35	1.1363	
-47800	-45800	-46800	86384	30275087	11905	13.78	3435695	11.35	1.2144	
-47600	-45600	-46600	86384	30275087	12123	14.03	3435477	11.35	1.2367	
-47400	-45400	-46400	86384	30275087	11779	13.64	3435821	11.35	1.2015	
-47200	-45200	-46200	86384	30275087	11129	12.88	3436471	11.35	1.1350	
-47000	-45000	-46000	86384	30275087	10979	12.71	3436621	11.35	1.1197	
-46800	-44800	-45800	86384	30275087	10773	12.47	3436827	11.35	1.0986	
-46600	-44600	-45600	86384	30275087	10659	12.34	3436941	11.35	1.0869	
-46400	-44400	-45400	86384	30275087	10835	12.54	3436765	11.35	1.1049	
-46200	-44200	-45200	86384	30275087	11220	12.99	3436380	11.35	1.1443	
-46000	-44000	-45000	86384	30275087	10787	12.49	3436813	11.35	1.1000	
-45800	-43800	-44800	86384	30275087	9859	11.41	3437741	11.36	1.0051	
-45600	-43600	-44600	86384	30275087	9116	10.55	3438484	11.36	0.9292	
-45400	-43400	-44400	86384	30275087	8360	9.68	3439240	11.36	0.8519	
-45200	-43200	-44200	86384	30275087	7885	9.13	3439715	11.36	0.8034	
-45000	-43000	-44000	86384	30275087	7477	8.66	3440123	11.36	0.7617	
-44800	-42800	-43800	86384	30275087	6954	8.05	3440646	11.36	0.7083	
-44600	-42600	-43600	86384	30275087	6907	8.00	3440693	11.36	0.7036	
-44400	-42400	-43400	86384	30275087	6731	7.79	3440869	11.37	0.6856	
-44200	-42200	-43200	86384	30275087	6198	7.17	3441402	11.37	0.6312	
-44000	-42000	-43000	86384	30275087	6167	7.14	3441433	11.37	0.6280	
-43800	-41800	-42800	86384	30275087	6505	7.53	3441095	11.37	0.6625	
