Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	86384	30275087	6723	7.78	3300627	10.90	0.7139	
-49800	-47800	-48800	86384	30275087	6523	7.55	3300827	10.90	0.6926	
-49600	-47600	-48600	86384	30275087	6392	7.40	3300958	10.90	0.6787	
-49400	-47400	-48400	86384	30275087	6063	7.02	3301287	10.90	0.6437	
-49200	-47200	-48200	86384	30275087	5644	6.53	3301706	10.91	0.5991	
-49000	-47000	-48000	86384	30275087	5418	6.27	3301932	10.91	0.5751	
-48800	-46800	-47800	86384	30275087	5218	6.04	3302132	10.91	0.5538	
-48600	-46600	-47600	86384	30275087	5218	6.04	3302132	10.91	0.5538	
-48400	-46400	-47400	86384	30275087	5075	5.87	3302275	10.91	0.5386	
-48200	-46200	-47200	86384	30275087	4859	5.62	3302491	10.91	0.5157	
-48000	-46000	-47000	86384	30275087	4666	5.40	3302684	10.91	0.4951	
-47800	-45800	-46800	86384	30275087	4466	5.17	3302884	10.91	0.4739	
-47600	-45600	-46600	86384	30275087	4276	4.95	3303074	10.91	0.4537	
-47400	-45400	-46400	86384	30275087	4276	4.95	3303074	10.91	0.4537	
-47200	-45200	-46200	86384	30275087	4276	4.95	3303074	10.91	0.4537	
-47000	-45000	-46000	86384	30275087	4102	4.75	3303248	10.91	0.4352	
-46800	-44800	-45800	86384	30275087	4190	4.85	3303160	10.91	0.4446	
-46600	-44600	-45600	86384	30275087	4479	5.18	3302871	10.91	0.4753	
-46400	-44400	-45400	86384	30275087	5022	5.81	3302328	10.91	0.5330	
-46200	-44200	-45200	86384	30275087	5523	6.39	3301827	10.91	0.5862	
-46000	-44000	-45000	86384	30275087	5559	6.44	3301791	10.91	0.5901	
-45800	-43800	-44800	86384	30275087	5615	6.50	3301735	10.91	0.5960	
-45600	-43600	-44600	86384	30275087	5815	6.73	3301535	10.91	0.6173	
-45400	-43400	-44400	86384	30275087	5830	6.75	3301520	10.91	0.6189	
-45200	-43200	-44200	86384	30275087	5490	6.36	3301860	10.91	0.5827	
-45000	-43000	-44000	86384	30275087	5090	5.89	3302260	10.91	0.5402	
-44800	-42800	-43800	86384	30275087	4532	5.25	3302818	10.91	0.4809	
-44600	-42600	-43600	86384	30275087	3902	4.52	3303448	10.91	0.4140	
-44400	-42400	-43400	86384	30275087	3163	3.66	3304187	10.91	0.3355	
-44200	-42200	-43200	86384	30275087	2651	3.07	3304699	10.92	0.2811	
-44000	-42000	-43000	86384	30275087	2629	3.04	3304721	10.92	0.2788	
-43800	-41800	-42800	86384	30275087	3102	3.59	3304248	10.91	0.3290	
-43600	-41600	-42600	86384	30275087	3502	4.05	3303848	10.91	0.3715	
-43400	-41400	-42400	86384	30275087	3794	4.39	3303556	10.91	0.4025	
-43200	-41200	-42200	86384	30275087	4455	5.16	3302895	10.91	0.4727	
-43000	-41000	-42000	86384	30275087	5294	6.13	3302056	10.91	0.5619	
-42800	-40800	-41800	86384	30275087	6114	7.08	3301236	10.90	0.6491	
-42600	-40600	-41600	86384	30275087	6744	7.81	3300606	10.90	0.7161	
-42400	-40400	-41400	86384	30275087	7462	8.64	3299888	10.90	0.7925	
-42200	-40200	-41200	86384	30275087	8100	9.38	3299250	10.90	0.8604	
-42000	-40000	-41000	86384	30275087	8436	9.77	3298914	10.90	0.8962	
-41800	-39800	-40800	86384	30275087	8307	9.62	3299043	10.90	0.8825	
-41600	-39600	-40600	86384	30275087	7869	9.11	3299481	10.90	0.8358	
-41400	-39400	-40400	86384	30275087	7501	8.68	3299849	10.90	0.7967	
-41200	-39200	-40200	86384	30275087	7080	8.20	3300270	10.90	0.7519	
-41000	-39000	-40000	86384	30275087	6676	7.73	3300674	10.90	0.7089	
-40800	-38800	-39800	86384	30275087	6016	6.96	3301334	10.90	0.6387	
-40600	-38600	-39600	86384	30275087	5804	6.72	3301546	10.91	0.6161	
-40400	-38400	-39400	86384	30275087	5625	6.51	3301725	10.91	0.5971	
-40200	-38200	-39200	86384	30275087	5508	6.38	3301842	10.91	0.5846	
-40000	-38000	-39000	86384	30275087	5510	6.38	3301840	10.91	0.5849	
-39800	-37800	-38800	86384	30275087	5510	6.38	3301840	10.91	0.5849	
-39600	-37600	-38600	86384	30275087	5668	6.56	3301682	10.91	0.6017	
-39400	-37400	-38400	86384	30275087	6049	7.00	3301301	10.90	0.6422	
-39200	-37200	-38200	86384	30275087	6331	7.33	3301019	10.90	0.6722	
-39000	-37000	-38000	86384	30275087	6496	7.52	3300854	10.90	0.6897	
-38800	-36800	-37800	86384	30275087	6676	7.73	3300674	10.90	0.7089	
-38600	-36600	-37600	86384	30275087	6674	7.73	3300676	10.90	0.7087	
-38400	-36400	-37400	86384	30275087	6829	7.91	3300521	10.90	0.7251	
-38200	-36200	-37200	86384	30275087	6886	7.97	3300464	10.90	0.7312	
-38000	-36000	-37000	86384	30275087	7150	8.28	3300200	10.90	0.7593	
-37800	-35800	-36800	86384	30275087	7550	8.74	3299800	10.90	0.8019	
-37600	-35600	-36600	86384	30275087	8030	9.30	3299320	10.90	0.8530	
-37400	-35400	-36400	86384	30275087	8418	9.74	3298932	10.90	0.8943	
-37200	-35200	-36200	86384	30275087	8997	10.42	3298353	10.89	0.9560	
-37000	-35000	-36000	86384	30275087	9546	11.05	3297804	10.89	1.0145	
-36800	-34800	-35800	86384	30275087	10425	12.07	3296925	10.89	1.1082	
-36600	-34600	-35600	86384	30275087	11239	13.01	3296111	10.89	1.1950	
-36400	-34400	-35400	86384	30275087	11461	13.27	3295889	10.89	1.2187	
-36200	-34200	-35200	86384	30275087	11426	13.23	3295924	10.89	1.2150	
-36000	-34000	-35000	86384	30275087	11087	12.83	3296263	10.89	1.1788	
-35800	-33800	-34800	86384	30275087	11058	12.80	3296292	10.89	1.1757	
-35600	-33600	-34600	86384	30275087	11561	13.38	3295789	10.89	1.2294	
-35400	-33400	-34400	86384	30275087	12034	13.93	3295316	10.88	1.2799	
-35200	-33200	-34200	86384	30275087	12132	14.04	3295218	10.88	1.2903	
-35000	-33000	-34000	86384	30275087	12126	14.04	3295224	10.88	1.2897	
-34800	-32800	-33800	86384	30275087	11853	13.72	3295497	10.89	1.2605	
-34600	-32600	-33600	86384	30275087	11782	13.64	3295568	10.89	1.2530	
-34400	-32400	-33400	86384	30275087	12120	14.03	3295230	10.88	1.2890	
-34200	-32200	-33200	86384	30275087	12678	14.68	3294672	10.88	1.3486	
-34000	-32000	-33000	86384	30275087	13305	15.40	3294045	10.88	1.4156	
-33800	-31800	-32800	86384	30275087	13577	15.72	3293773	10.88	1.4446	
-33600	-31600	-32600	86384	30275087	13691	15.85	3293659	10.88	1.4568	
-33400	-31400	-32400	86384	30275087	13942	16.14	3293408	10.88	1.4837	
-33200	-31200	-32200	86384	30275087	14434	16.71	3292916	10.88	1.5362	
-33000	-31000	-32000	86384	30275087	14485	16.77	3292865	10.88	1.5417	
-32800	-30800	-31800	86384	30275087	14699	17.02	3292651	10.88	1.5646	
-32600	-30600	-31600	86384	30275087	14360	16.62	3292990	10.88	1.5283	
-32400	-30400	-31400	86384	30275087	14053	16.27	3293297	10.88	1.4955	
-32200	-30200	-31200	86384	30275087	14278	16.53	3293072	10.88	1.5196	
-32000	-30000	-31000	86384	30275087	14463	16.74	3292887	10.88	1.5393	
-31800	-29800	-30800	86384	30275087	14170	16.40	3293180	10.88	1.5080	
-31600	-29600	-30600	86384	30275087	13538	15.67	3293812	10.88	1.4405	
-31400	-29400	-30400	86384	30275087	12978	15.02	3294372	10.88	1.3807	
-31200	-29200	-30200	86384	30275087	12428	14.39	3294922	10.88	1.3219	
-31000	-29000	-30000	86384	30275087	12229	14.16	3295121	10.88	1.3007	
