Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	2220	10.57	3305130	10.89	0.9704	
-49950	-49450	-49700	21000	30338971	2113	10.06	3305237	10.89	0.9236	
-49900	-49400	-49650	21000	30338971	2013	9.59	3305337	10.89	0.8799	
-49850	-49350	-49600	21000	30338971	1913	9.11	3305437	10.90	0.8361	
-49800	-49300	-49550	21000	30338971	1813	8.63	3305537	10.90	0.7924	
-49750	-49250	-49500	21000	30338971	1714	8.16	3305636	10.90	0.7491	
-49700	-49200	-49450	21000	30338971	1664	7.92	3305686	10.90	0.7272	
-49650	-49150	-49400	21000	30338971	1639	7.80	3305711	10.90	0.7163	
-49600	-49100	-49350	21000	30338971	1666	7.93	3305684	10.90	0.7281	
-49550	-49050	-49300	21000	30338971	1815	8.64	3305535	10.90	0.7933	
-49500	-49000	-49250	21000	30338971	1965	9.36	3305385	10.89	0.8589	
-49450	-48950	-49200	21000	30338971	2115	10.07	3305235	10.89	0.9245	
-49400	-48900	-49150	21000	30338971	2246	10.70	3305104	10.89	0.9818	
-49350	-48850	-49100	21000	30338971	2371	11.29	3304979	10.89	1.0364	
-49300	-48800	-49050	21000	30338971	2493	11.87	3304857	10.89	1.0898	
-49250	-48750	-49000	21000	30338971	2592	12.34	3304758	10.89	1.1331	
-49200	-48700	-48950	21000	30338971	2642	12.58	3304708	10.89	1.1550	
-49150	-48650	-48900	21000	30338971	2691	12.81	3304659	10.89	1.1764	
-49100	-48600	-48850	21000	30338971	2676	12.74	3304674	10.89	1.1699	
-49050	-48550	-48800	21000	30338971	2612	12.44	3304738	10.89	1.1419	
-49000	-48500	-48750	21000	30338971	2562	12.20	3304788	10.89	1.1200	
-48950	-48450	-48700	21000	30338971	2463	11.73	3304887	10.89	1.0767	
-48900	-48400	-48650	21000	30338971	2382	11.34	3304968	10.89	1.0413	
-48850	-48350	-48600	21000	30338971	2307	10.99	3305043	10.89	1.0084	
