Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21884	30338087	3477	15.89	3973849	13.10	1.2130	
-49950	-49450	-49700	21884	30338087	3251	14.86	3974075	13.10	1.1341	
-49900	-49400	-49650	21884	30338087	2913	13.31	3974413	13.10	1.0161	
-49850	-49350	-49600	21884	30338087	2728	12.47	3974598	13.10	0.9515	
-49800	-49300	-49550	21884	30338087	2686	12.27	3974640	13.10	0.9368	
-49750	-49250	-49500	21884	30338087	2691	12.30	3974635	13.10	0.9386	
-49700	-49200	-49450	21884	30338087	2843	12.99	3974483	13.10	0.9916	
-49650	-49150	-49400	21884	30338087	3093	14.13	3974233	13.10	1.0789	
-49600	-49100	-49350	21884	30338087	3405	15.56	3973921	13.10	1.1878	
-49550	-49050	-49300	21884	30338087	3714	16.97	3973612	13.10	1.2957	
-49500	-49000	-49250	21884	30338087	3932	17.97	3973394	13.10	1.3719	
-49450	-48950	-49200	21884	30338087	4079	18.64	3973247	13.10	1.4232	
-49400	-48900	-49150	21884	30338087	4299	19.64	3973027	13.10	1.5001	
-49350	-48850	-49100	21884	30338087	4461	20.38	3972865	13.10	1.5566	
-49300	-48800	-49050	21884	30338087	4531	20.70	3972795	13.10	1.5811	
-49250	-48750	-49000	21884	30338087	4504	20.58	3972822	13.10	1.5717	
-49200	-48700	-48950	21884	30338087	4356	19.90	3972970	13.10	1.5200	
-49150	-48650	-48900	21884	30338087	4153	18.98	3973173	13.10	1.4491	
-49100	-48600	-48850	21884	30338087	3925	17.94	3973401	13.10	1.3694	
-49050	-48550	-48800	21884	30338087	3735	17.07	3973591	13.10	1.3031	
-49000	-48500	-48750	21884	30338087	3561	16.27	3973765	13.10	1.2423	
-48950	-48450	-48700	21884	30338087	3433	15.69	3973893	13.10	1.1976	
-48900	-48400	-48650	21884	30338087	3242	14.81	3974084	13.10	1.1309	
-48850	-48350	-48600	21884	30338087	3024	13.82	3974302	13.10	1.0548	
-48800	-48300	-48550	21884	30338087	2711	12.39	3974615	13.10	0.9456	
-48750	-48250	-48500	21884	30338087	2438	11.14	3974888	13.10	0.8503	
-48700	-48200	-48450	21884	30338087	2238	10.23	3975088	13.10	0.7805	
-48650	-48150	-48400	21884	30338087	2154	9.84	3975172	13.10	0.7512	
-48600	-48100	-48350	21884	30338087	2212	10.11	3975114	13.10	0.7714	
-48550	-48050	-48300	21884	30338087	2312	10.56	3975014	13.10	0.8063	
-48500	-48000	-48250	21884	30338087	2446	11.18	3974880	13.10	0.8531	
-48450	-47950	-48200	21884	30338087	2599	11.88	3974727	13.10	0.9065	
-48400	-47900	-48150	21884	30338087	2748	12.56	3974578	13.10	0.9585	
-48350	-47850	-48100	21884	30338087	2821	12.89	3974505	13.10	0.9840	
-48300	-47800	-48050	21884	30338087	2988	13.65	3974338	13.10	1.0423	
-48250	-47750	-48000	21884	30338087	3150	14.39	3974176	13.10	1.0988	
-48200	-47700	-47950	21884	30338087	3401	15.54	3973925	13.10	1.1864	
-48150	-47650	-47900	21884	30338087	3539	16.17	3973787	13.10	1.2346	
-48100	-47600	-47850	21884	30338087	3561	16.27	3973765	13.10	1.2423	
-48050	-47550	-47800	21884	30338087	3501	16.00	3973825	13.10	1.2214	
-48000	-47500	-47750	21884	30338087	3338	15.25	3973988	13.10	1.1645	
-47950	-47450	-47700	21884	30338087	3096	14.15	3974230	13.10	1.0800	
-47900	-47400	-47650	21884	30338087	2846	13.00	3974480	13.10	0.9927	
-47850	-47350	-47600	21884	30338087	2649	12.10	3974677	13.10	0.9239	
-47800	-47300	-47550	21884	30338087	2422	11.07	3974904	13.10	0.8447	
-47750	-47250	-47500	21884	30338087	2210	10.10	3975116	13.10	0.7707	
-47700	-47200	-47450	21884	30338087	1959	8.95	3975367	13.10	0.6832	
-47650	-47150	-47400	21884	30338087	1756	8.02	3975570	13.10	0.6123	
-47600	-47100	-47350	21884	30338087	1633	7.46	3975693	13.10	0.5694	
-47550	-47050	-47300	21884	30338087	1643	7.51	3975683	13.10	0.5729	
-47500	-47000	-47250	21884	30338087	1794	8.20	3975532	13.10	0.6256	
-47450	-46950	-47200	21884	30338087	1988	9.08	3975338	13.10	0.6933	
-47400	-46900	-47150	21884	30338087	2197	10.04	3975129	13.10	0.7662	
-47350	-46850	-47100	21884	30338087	2473	11.30	3974853	13.10	0.8625	
-47300	-46800	-47050	21884	30338087	2786	12.73	3974540	13.10	0.9718	
-47250	-46750	-47000	21884	30338087	3086	14.10	3974240	13.10	1.0765	
-47200	-46700	-46950	21884	30338087	3409	15.58	3973917	13.10	1.1892	
-47150	-46650	-46900	21884	30338087	3614	16.51	3973712	13.10	1.2608	
-47100	-46600	-46850	21884	30338087	3804	17.38	3973522	13.10	1.3272	
-47050	-46550	-46800	21884	30338087	3994	18.25	3973332	13.10	1.3935	
-47000	-46500	-46750	21884	30338087	4029	18.41	3973297	13.10	1.4057	
-46950	-46450	-46700	21884	30338087	4016	18.35	3973310	13.10	1.4012	
-46900	-46400	-46650	21884	30338087	3952	18.06	3973374	13.10	1.3789	
-46850	-46350	-46600	21884	30338087	3808	17.40	3973518	13.10	1.3286	
-46800	-46300	-46550	21884	30338087	3626	16.57	3973700	13.10	1.2650	
-46750	-46250	-46500	21884	30338087	3394	15.51	3973932	13.10	1.1840	
-46700	-46200	-46450	21884	30338087	3128	14.29	3974198	13.10	1.0911	
-46650	-46150	-46400	21884	30338087	2876	13.14	3974450	13.10	1.0032	
-46600	-46100	-46350	21884	30338087	2594	11.85	3974732	13.10	0.9047	
-46550	-46050	-46300	21884	30338087	2254	10.30	3975072	13.10	0.7861	
-46500	-46000	-46250	21884	30338087	1986	9.08	3975340	13.10	0.6926	
-46450	-45950	-46200	21884	30338087	1784	8.15	3975542	13.10	0.6221	
-46400	-45900	-46150	21884	30338087	1649	7.54	3975677	13.10	0.5750	
-46350	-45850	-46100	21884	30338087	1583	7.23	3975743	13.10	0.5520	
-46300	-45800	-46050	21884	30338087	1521	6.95	3975805	13.10	0.5304	
-46250	-45750	-46000	21884	30338087	1481	6.77	3975845	13.11	0.5164	
-46200	-45700	-45950	21884	30338087	1409	6.44	3975917	13.11	0.4913	
-46150	-45650	-45900	21884	30338087	1478	6.75	3975848	13.11	0.5154	
-46100	-45600	-45850	21884	30338087	1528	6.98	3975798	13.10	0.5328	
-46050	-45550	-45800	21884	30338087	1566	7.16	3975760	13.10	0.5461	
-46000	-45500	-45750	21884	30338087	1684	7.70	3975642	13.10	0.5872	
-45950	-45450	-45700	21884	30338087	1882	8.60	3975444	13.10	0.6563	
-45900	-45400	-45650	21884	30338087	2097	9.58	3975229	13.10	0.7313	
-45850	-45350	-45600	21884	30338087	2280	10.42	3975046	13.10	0.7952	
-45800	-45300	-45550	21884	30338087	2479	11.33	3974847	13.10	0.8646	
-45750	-45250	-45500	21884	30338087	2676	12.23	3974650	13.10	0.9334	
-45700	-45200	-45450	21884	30338087	2961	13.53	3974365	13.10	1.0328	
-45650	-45150	-45400	21884	30338087	3199	14.62	3974127	13.10	1.1159	
-45600	-45100	-45350	21884	30338087	3436	15.70	3973890	13.10	1.1987	
-45550	-45050	-45300	21884	30338087	3684	16.83	3973642	13.10	1.2853	
-45500	-45000	-45250	21884	30338087	3919	17.91	3973407	13.10	1.3673	
-45450	-44950	-45200	21884	30338087	4069	18.59	3973257	13.10	1.4197	
-45400	-44900	-45150	21884	30338087	4097	18.72	3973229	13.10	1.4295	
-45350	-44850	-45100	21884	30338087	4127	18.86	3973199	13.10	1.4400	
-45300	-44800	-45050	21884	30338087	4213	19.25	3973113	13.10	1.4700	
-45250	-44750	-45000	21884	30338087	4358	19.91	3972968	13.10	1.5207	
-45200	-44700	-44950	21884	30338087	4431	20.25	3972895	13.10	1.5462	
