Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	84000	30277471	11362	13.53	4754588	15.70	0.8614	
-49800	-47800	-48800	84000	30277471	11938	14.21	4754012	15.70	0.9051	
-49600	-47600	-48600	84000	30277471	12176	14.50	4753774	15.70	0.9232	
-49400	-47400	-48400	84000	30277471	12166	14.48	4753784	15.70	0.9225	
-49200	-47200	-48200	84000	30277471	11974	14.25	4753976	15.70	0.9079	
-49000	-47000	-48000	84000	30277471	12029	14.32	4753921	15.70	0.9120	
-48800	-46800	-47800	84000	30277471	12408	14.77	4753542	15.70	0.9409	
-48600	-46600	-47600	84000	30277471	12665	15.08	4753285	15.70	0.9604	
-48400	-46400	-47400	84000	30277471	12815	15.26	4753135	15.70	0.9718	
-48200	-46200	-47200	84000	30277471	13063	15.55	4752887	15.70	0.9907	
-48000	-46000	-47000	84000	30277471	12879	15.33	4753071	15.70	0.9767	
-47800	-45800	-46800	84000	30277471	12461	14.83	4753489	15.70	0.9449	
-47600	-45600	-46600	84000	30277471	12082	14.38	4753868	15.70	0.9161	
-47400	-45400	-46400	84000	30277471	12227	14.56	4753723	15.70	0.9271	
-47200	-45200	-46200	84000	30277471	12534	14.92	4753416	15.70	0.9504	
-47000	-45000	-46000	84000	30277471	12531	14.92	4753419	15.70	0.9502	
-46800	-44800	-45800	84000	30277471	12782	15.22	4753168	15.70	0.9693	
-46600	-44600	-45600	84000	30277471	13061	15.55	4752889	15.70	0.9905	
-46400	-44400	-45400	84000	30277471	12953	15.42	4752997	15.70	0.9823	
-46200	-44200	-45200	84000	30277471	12187	14.51	4753763	15.70	0.9241	
-46000	-44000	-45000	84000	30277471	11745	13.98	4754205	15.70	0.8905	
-45800	-43800	-44800	84000	30277471	11551	13.75	4754399	15.70	0.8757	
-45600	-43600	-44600	84000	30277471	11232	13.37	4754718	15.70	0.8515	
-45400	-43400	-44400	84000	30277471	10416	12.40	4755534	15.71	0.7895	
-45200	-43200	-44200	84000	30277471	9470	11.27	4756480	15.71	0.7176	
-45000	-43000	-44000	84000	30277471	8792	10.47	4757158	15.71	0.6662	
-44800	-42800	-43800	84000	30277471	8322	9.91	4757628	15.71	0.6305	
