Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	84000	30277471	8748	10.41	3298602	10.89	0.9559	
-49800	-47800	-48800	84000	30277471	8528	10.15	3298822	10.90	0.9318	
-49600	-47600	-48600	84000	30277471	8250	9.82	3299100	10.90	0.9014	
-49400	-47400	-48400	84000	30277471	8250	9.82	3299100	10.90	0.9014	
-49200	-47200	-48200	84000	30277471	8298	9.88	3299052	10.90	0.9066	
-49000	-47000	-48000	84000	30277471	7935	9.45	3299415	10.90	0.8669	
-48800	-46800	-47800	84000	30277471	7522	8.95	3299828	10.90	0.8216	
-48600	-46600	-47600	84000	30277471	7671	9.13	3299679	10.90	0.8380	
-48400	-46400	-47400	84000	30277471	8185	9.74	3299165	10.90	0.8942	
-48200	-46200	-47200	84000	30277471	8922	10.62	3298428	10.89	0.9750	
-48000	-46000	-47000	84000	30277471	9876	11.76	3297474	10.89	1.0795	
-47800	-45800	-46800	84000	30277471	10703	12.74	3296647	10.89	1.1702	
-47600	-45600	-46600	84000	30277471	11392	13.56	3295958	10.89	1.2458	
-47400	-45400	-46400	84000	30277471	11645	13.86	3295705	10.89	1.2736	
-47200	-45200	-46200	84000	30277471	11797	14.04	3295553	10.88	1.2903	
-47000	-45000	-46000	84000	30277471	12146	14.46	3295204	10.88	1.3286	
-46800	-44800	-45800	84000	30277471	12269	14.61	3295081	10.88	1.3421	
-46600	-44600	-45600	84000	30277471	11971	14.25	3295379	10.88	1.3094	
-46400	-44400	-45400	84000	30277471	11371	13.54	3295979	10.89	1.2435	
-46200	-44200	-45200	84000	30277471	10988	13.08	3296362	10.89	1.2015	
-46000	-44000	-45000	84000	30277471	10806	12.86	3296544	10.89	1.1815	
-45800	-43800	-44800	84000	30277471	10694	12.73	3296656	10.89	1.1692	
-45600	-43600	-44600	84000	30277471	10663	12.69	3296687	10.89	1.1658	
-45400	-43400	-44400	84000	30277471	11010	13.11	3296340	10.89	1.2039	
-45200	-43200	-44200	84000	30277471	11117	13.23	3296233	10.89	1.2157	
-45000	-43000	-44000	84000	30277471	10917	13.00	3296433	10.89	1.1937	
-44800	-42800	-43800	84000	30277471	11216	13.35	3296134	10.89	1.2265	
-44600	-42600	-43600	84000	30277471	11723	13.96	3295627	10.88	1.2822	
-44400	-42400	-43400	84000	30277471	12227	14.56	3295123	10.88	1.3375	
-44200	-42200	-43200	84000	30277471	12232	14.56	3295118	10.88	1.3380	
-44000	-42000	-43000	84000	30277471	11699	13.93	3295651	10.88	1.2795	
-43800	-41800	-42800	84000	30277471	11197	13.33	3296153	10.89	1.2244	
-43600	-41600	-42600	84000	30277471	10904	12.98	3296446	10.89	1.1923	
-43400	-41400	-42400	84000	30277471	10747	12.79	3296603	10.89	1.1751	
-43200	-41200	-42200	84000	30277471	11164	13.29	3296186	10.89	1.2208	
-43000	-41000	-42000	84000	30277471	11849	14.11	3295501	10.88	1.2960	
-42800	-40800	-41800	84000	30277471	12175	14.49	3295175	10.88	1.3318	
-42600	-40600	-41600	84000	30277471	12167	14.48	3295183	10.88	1.3309	
-42400	-40400	-41400	84000	30277471	12282	14.62	3295068	10.88	1.3435	
-42200	-40200	-41200	84000	30277471	12523	14.91	3294827	10.88	1.3700	
-42000	-40000	-41000	84000	30277471	12975	15.45	3294375	10.88	1.4196	
-41800	-39800	-40800	84000	30277471	13066	15.55	3294284	10.88	1.4296	
-41600	-39600	-40600	84000	30277471	12885	15.34	3294465	10.88	1.4097	
-41400	-39400	-40400	84000	30277471	12665	15.08	3294685	10.88	1.3856	
-41200	-39200	-40200	84000	30277471	11941	14.22	3295409	10.88	1.3061	
-41000	-39000	-40000	84000	30277471	11184	13.31	3296166	10.89	1.2230	
-40800	-38800	-39800	84000	30277471	10521	12.53	3296829	10.89	1.1503	
-40600	-38600	-39600	84000	30277471	10130	12.06	3297220	10.89	1.1074	
-40400	-38400	-39400	84000	30277471	9599	11.43	3297751	10.89	1.0492	
-40200	-38200	-39200	84000	30277471	8941	10.64	3298409	10.89	0.9771	
-40000	-38000	-39000	84000	30277471	8050	9.58	3299300	10.90	0.8795	
-39800	-37800	-38800	84000	30277471	7368	8.77	3299982	10.90	0.8048	
-39600	-37600	-38600	84000	30277471	7189	8.56	3300161	10.90	0.7852	
-39400	-37400	-38400	84000	30277471	7254	8.64	3300096	10.90	0.7923	
-39200	-37200	-38200	84000	30277471	7752	9.23	3299598	10.90	0.8468	
-39000	-37000	-38000	84000	30277471	8481	10.10	3298869	10.90	0.9267	
-38800	-36800	-37800	84000	30277471	9347	11.13	3298003	10.89	1.0216	
-38600	-36600	-37600	84000	30277471	10117	12.04	3297233	10.89	1.1060	
-38400	-36400	-37400	84000	30277471	10829	12.89	3296521	10.89	1.1841	
-38200	-36200	-37200	84000	30277471	11564	13.77	3295786	10.89	1.2647	
-38000	-36000	-37000	84000	30277471	12315	14.66	3295035	10.88	1.3471	
-37800	-35800	-36800	84000	30277471	13152	15.66	3294198	10.88	1.4391	
-37600	-35600	-36600	84000	30277471	14180	16.88	3293170	10.88	1.5520	
-37400	-35400	-36400	84000	30277471	14892	17.73	3292458	10.87	1.6303	
-37200	-35200	-36200	84000	30277471	15306	18.22	3292044	10.87	1.6759	
-37000	-35000	-36000	84000	30277471	15165	18.05	3292185	10.87	1.6603	
-36800	-34800	-35800	84000	30277471	14494	17.25	3292856	10.88	1.5866	
-36600	-34600	-35600	84000	30277315	13721	16.33	3293629	10.88	1.5016	
