Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-48000	-49000	84000	30277471	11677	13.90	3435923	11.35	1.2250	
-49800	-47800	-48800	84000	30277471	11248	13.39	3436352	11.35	1.1798	
-49600	-47600	-48600	84000	30277471	11152	13.28	3436448	11.35	1.1697	
-49400	-47400	-48400	84000	30277471	11463	13.65	3436137	11.35	1.2025	
-49200	-47200	-48200	84000	30277471	11836	14.09	3435764	11.35	1.2417	
-49000	-47000	-48000	84000	30277471	12235	14.57	3435365	11.35	1.2837	
-48800	-46800	-47800	84000	30277471	12659	15.07	3434941	11.34	1.3284	
-48600	-46600	-47600	84000	30277471	12967	15.44	3434633	11.34	1.3608	
-48400	-46400	-47400	84000	30277471	12895	15.35	3434705	11.34	1.3532	
-48200	-46200	-47200	84000	30277471	12259	14.59	3435341	11.35	1.2863	
-48000	-46000	-47000	84000	30277471	11793	14.04	3435807	11.35	1.2372	
-47800	-45800	-46800	84000	30277471	11644	13.86	3435956	11.35	1.2215	
-47600	-45600	-46600	84000	30277471	11323	13.48	3436277	11.35	1.1877	
-47400	-45400	-46400	84000	30277471	11019	13.12	3436581	11.35	1.1557	
-47200	-45200	-46200	84000	30277471	11617	13.83	3435983	11.35	1.2187	
-47000	-45000	-46000	84000	30277471	12354	14.71	3435246	11.35	1.2963	
-46800	-44800	-45800	84000	30277471	12685	15.10	3434915	11.34	1.3311	
-46600	-44600	-45600	84000	30277471	12973	15.44	3434627	11.34	1.3614	
-46400	-44400	-45400	84000	30277471	12849	15.30	3434751	11.34	1.3484	
-46200	-44200	-45200	84000	30277471	12887	15.34	3434713	11.34	1.3524	
-46000	-44000	-45000	84000	30277471	12700	15.12	3434900	11.34	1.3327	
-45800	-43800	-44800	84000	30277471	12332	14.68	3435268	11.35	1.2939	
-45600	-43600	-44600	84000	30277471	11758	14.00	3435842	11.35	1.2335	
-45400	-43400	-44400	84000	30277471	11040	13.14	3436560	11.35	1.1579	
-45200	-43200	-44200	84000	30277471	10018	11.93	3437582	11.35	1.0504	
-45000	-43000	-44000	84000	30277471	8742	10.41	3438858	11.36	0.9163	
-44800	-42800	-43800	84000	30277471	7797	9.28	3439803	11.36	0.8170	
