Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	2420	11.52	4415980	14.56	0.7917	
-49950	-49450	-49700	21000	30338971	2470	11.76	4415930	14.56	0.8081	
-49900	-49400	-49650	21000	30338971	2520	12.00	4415880	14.56	0.8245	
-49850	-49350	-49600	21000	30338971	2570	12.24	4415830	14.55	0.8408	
-49800	-49300	-49550	21000	30338971	2585	12.31	4415815	14.55	0.8457	
-49750	-49250	-49500	21000	30338971	2535	12.07	4415865	14.56	0.8294	
-49700	-49200	-49450	21000	30338971	2485	11.83	4415915	14.56	0.8130	
-49650	-49150	-49400	21000	30338971	2435	11.60	4415965	14.56	0.7966	
-49600	-49100	-49350	21000	30338971	2422	11.53	4415978	14.56	0.7924	
-49550	-49050	-49300	21000	30338971	2466	11.74	4415934	14.56	0.8068	
-49500	-49000	-49250	21000	30338971	2516	11.98	4415884	14.56	0.8231	
-49450	-48950	-49200	21000	30338971	2566	12.22	4415834	14.55	0.8395	
-49400	-48900	-49150	21000	30338971	2596	12.36	4415804	14.55	0.8493	
-49350	-48850	-49100	21000	30338971	2654	12.64	4415746	14.55	0.8683	
-49300	-48800	-49050	21000	30338971	2752	13.10	4415648	14.55	0.9004	
-49250	-48750	-49000	21000	30338971	2902	13.82	4415498	14.55	0.9495	
-49200	-48700	-48950	21000	30338971	3079	14.66	4415321	14.55	1.0075	
-49150	-48650	-48900	21000	30338971	3279	15.61	4415121	14.55	1.0730	
-49100	-48600	-48850	21000	30338971	3442	16.39	4414958	14.55	1.1263	
-49050	-48550	-48800	21000	30338971	3548	16.90	4414852	14.55	1.1610	
-49000	-48500	-48750	21000	30338971	3648	17.37	4414752	14.55	1.1938	
-48950	-48450	-48700	21000	30338971	3748	17.85	4414652	14.55	1.2265	
-48900	-48400	-48650	21000	30338971	3848	18.32	4414552	14.55	1.2593	
-48850	-48350	-48600	21000	30338971	3890	18.52	4414510	14.55	1.2731	
-48800	-48300	-48550	21000	30338971	3927	18.70	4414473	14.55	1.2852	
-48750	-48250	-48500	21000	30338971	3977	18.94	4414423	14.55	1.3016	
-48700	-48200	-48450	21000	30338971	4000	19.05	4414400	14.55	1.3091	
-48650	-48150	-48400	21000	30338971	4000	19.05	4414400	14.55	1.3091	
-48600	-48100	-48350	21000	30338971	3935	18.74	4414465	14.55	1.2878	
-48550	-48050	-48300	21000	30338971	3835	18.26	4414565	14.55	1.2550	
-48500	-48000	-48250	21000	30338971	3691	17.58	4414709	14.55	1.2079	
-48450	-47950	-48200	21000	30338971	3575	17.02	4414825	14.55	1.1699	
-48400	-47900	-48150	21000	30338971	3470	16.52	4414930	14.55	1.1355	
-48350	-47850	-48100	21000	30338971	3320	15.81	4415080	14.55	1.0864	
-48300	-47800	-48050	21000	30338971	3170	15.10	4415230	14.55	1.0373	
-48250	-47750	-48000	21000	30338971	3063	14.59	4415337	14.55	1.0022	
-48200	-47700	-47950	21000	30338971	2922	13.91	4415478	14.55	0.9561	
-48150	-47650	-47900	21000	30338971	2772	13.20	4415628	14.55	0.9069	
-48100	-47600	-47850	21000	30338971	2687	12.80	4415713	14.55	0.8791	
-48050	-47550	-47800	21000	30338971	2637	12.56	4415763	14.55	0.8628	
-48000	-47500	-47750	21000	30338971	2631	12.53	4415769	14.55	0.8608	
-47950	-47450	-47700	21000	30338971	2634	12.54	4415766	14.55	0.8618	
-47900	-47400	-47650	21000	30338971	2639	12.57	4415761	14.55	0.8634	
-47850	-47350	-47600	21000	30338971	2716	12.93	4415684	14.55	0.8886	
-47800	-47300	-47550	21000	30338971	2816	13.41	4415584	14.55	0.9214	
-47750	-47250	-47500	21000	30338971	2873	13.68	4415527	14.55	0.9400	
-47700	-47200	-47450	21000	30338971	2944	14.02	4415456	14.55	0.9633	
-47650	-47150	-47400	21000	30338971	2994	14.26	4415406	14.55	0.9796	
-47600	-47100	-47350	21000	30338971	3001	14.29	4415399	14.55	0.9819	
-47550	-47050	-47300	21000	30338971	3001	14.29	4415399	14.55	0.9819	
-47500	-47000	-47250	21000	30338971	3050	14.52	4415350	14.55	0.9980	
-47450	-46950	-47200	21000	30338971	3063	14.59	4415337	14.55	1.0022	
-47400	-46900	-47150	21000	30338971	3063	14.59	4415337	14.55	1.0022	
-47350	-46850	-47100	21000	30338971	2993	14.25	4415407	14.55	0.9793	
-47300	-46800	-47050	21000	30338971	2893	13.78	4415507	14.55	0.9466	
-47250	-46750	-47000	21000	30338971	2794	13.30	4415606	14.55	0.9142	
-47200	-46700	-46950	21000	30338971	2764	13.16	4415636	14.55	0.9043	
-47150	-46650	-46900	21000	30338971	2764	13.16	4415636	14.55	0.9043	
-47100	-46600	-46850	21000	30338971	2807	13.37	4415593	14.55	0.9184	
-47050	-46550	-46800	21000	30338971	2857	13.60	4415543	14.55	0.9348	
-47000	-46500	-46750	21000	30338971	2858	13.61	4415542	14.55	0.9351	
-46950	-46450	-46700	21000	30338971	2858	13.61	4415542	14.55	0.9351	
-46900	-46400	-46650	21000	30338971	2809	13.38	4415591	14.55	0.9191	
-46850	-46350	-46600	21000	30338971	2802	13.34	4415598	14.55	0.9168	
-46800	-46300	-46550	21000	30338971	2802	13.34	4415598	14.55	0.9168	
-46750	-46250	-46500	21000	30338971	2801	13.34	4415599	14.55	0.9164	
-46700	-46200	-46450	21000	30338971	2751	13.10	4415649	14.55	0.9001	
-46650	-46150	-46400	21000	30338971	2674	12.73	4415726	14.55	0.8749	
-46600	-46100	-46350	21000	30338971	2554	12.16	4415846	14.56	0.8356	
-46550	-46050	-46300	21000	30338971	2404	11.45	4415996	14.56	0.7865	
-46500	-46000	-46250	21000	30338971	2253	10.73	4416147	14.56	0.7371	
-46450	-45950	-46200	21000	30338971	2053	9.78	4416347	14.56	0.6716	
-46400	-45900	-46150	21000	30338971	1902	9.06	4416498	14.56	0.6222	
-46350	-45850	-46100	21000	30338971	1752	8.34	4416648	14.56	0.5731	
-46300	-45800	-46050	21000	30338971	1602	7.63	4416798	14.56	0.5240	
-46250	-45750	-46000	21000	30338971	1452	6.91	4416948	14.56	0.4749	
-46200	-45700	-45950	21000	30338971	1268	6.04	4417132	14.56	0.4147	
-46150	-45650	-45900	21000	30338971	1095	5.21	4417305	14.56	0.3581	
-46100	-45600	-45850	21000	30338971	965	4.60	4417435	14.56	0.3156	
-46050	-45550	-45800	21000	30338971	890	4.24	4417510	14.56	0.2911	
-46000	-45500	-45750	21000	30338971	804	3.83	4417596	14.56	0.2629	
-45950	-45450	-45700	21000	30338971	754	3.59	4417646	14.56	0.2466	
-45900	-45400	-45650	21000	30338971	704	3.35	4417696	14.56	0.2302	
