Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-50000	-49500	-49750	21000	30338971	14238	67.80	17564187	57.89	1.1711	
-49950	-49450	-49700	21000	30338971	14370	68.43	17564055	57.89	1.1820	
-49900	-49400	-49650	21000	30338971	14429	68.71	17563996	57.89	1.1868	
-49850	-49350	-49600	21000	30338971	14409	68.61	17564016	57.89	1.1852	
-49800	-49300	-49550	21000	30338971	14316	68.17	17564109	57.89	1.1775	
-49750	-49250	-49500	21000	30338971	14316	68.17	17564109	57.89	1.1775	
-49700	-49200	-49450	21000	30338971	14281	68.00	17564144	57.89	1.1747	
-49650	-49150	-49400	21000	30338971	14231	67.77	17564194	57.89	1.1705	
-49600	-49100	-49350	21000	30338971	14217	67.70	17564208	57.89	1.1694	
-49550	-49050	-49300	21000	30338971	14198	67.61	17564227	57.89	1.1678	
-49500	-49000	-49250	21000	30338971	14169	67.47	17564256	57.89	1.1654	
-49450	-48950	-49200	21000	30338971	14046	66.89	17564379	57.89	1.1553	
-49400	-48900	-49150	21000	30338971	13942	66.39	17564483	57.89	1.1468	
-49350	-48850	-49100	21000	30338971	13885	66.12	17564540	57.89	1.1421	
-49300	-48800	-49050	21000	30338971	13881	66.10	17564544	57.89	1.1417	
-49250	-48750	-49000	21000	30338971	13792	65.68	17564633	57.89	1.1344	
-49200	-48700	-48950	21000	30338971	13730	65.38	17564695	57.89	1.1293	
-49150	-48650	-48900	21000	30338971	13648	64.99	17564777	57.90	1.1226	
-49100	-48600	-48850	21000	30338971	13551	64.53	17564874	57.90	1.1146	
-49050	-48550	-48800	21000	30338971	13467	64.13	17564958	57.90	1.1077	
-49000	-48500	-48750	21000	30338971	13449	64.04	17564976	57.90	1.1062	
-48950	-48450	-48700	21000	30338971	13455	64.07	17564970	57.90	1.1067	
-48900	-48400	-48650	21000	30338971	13433	63.97	17564992	57.90	1.1049	
-48850	-48350	-48600	21000	30338971	13360	63.62	17565065	57.90	1.0988	
-48800	-48300	-48550	21000	30338971	13287	63.27	17565138	57.90	1.0928	
-48750	-48250	-48500	21000	30338971	13265	63.17	17565160	57.90	1.0910	
-48700	-48200	-48450	21000	30338971	13186	62.79	17565239	57.90	1.0845	
-48650	-48150	-48400	21000	30338971	13153	62.63	17565272	57.90	1.0818	
-48600	-48100	-48350	21000	30338971	13114	62.45	17565311	57.90	1.0786	
-48550	-48050	-48300	21000	30338971	13148	62.61	17565277	57.90	1.0814	
-48500	-48000	-48250	21000	30338971	13129	62.52	17565296	57.90	1.0798	
-48450	-47950	-48200	21000	30338971	13069	62.23	17565356	57.90	1.0749	
-48400	-47900	-48150	21000	30338971	12991	61.86	17565434	57.90	1.0685	
-48350	-47850	-48100	21000	30338971	12922	61.53	17565503	57.90	1.0628	
-48300	-47800	-48050	21000	30338971	12893	61.40	17565532	57.90	1.0604	
-48250	-47750	-48000	21000	30338971	12943	61.63	17565482	57.90	1.0645	
-48200	-47700	-47950	21000	30338971	13034	62.07	17565391	57.90	1.0720	
-48150	-47650	-47900	21000	30338971	13019	62.00	17565406	57.90	1.0708	
-48100	-47600	-47850	21000	30338971	12956	61.70	17565469	57.90	1.0656	
-48050	-47550	-47800	21000	30338971	12739	60.66	17565686	57.90	1.0477	
-48000	-47500	-47750	21000	30338971	12586	59.93	17565839	57.90	1.0351	
-47950	-47450	-47700	21000	30338971	12568	59.85	17565857	57.90	1.0337	
-47900	-47400	-47650	21000	30338971	12630	60.14	17565795	57.90	1.0388	
-47850	-47350	-47600	21000	30338971	12776	60.84	17565649	57.90	1.0508	
-47800	-47300	-47550	21000	30338971	13002	61.91	17565423	57.90	1.0694	
-47750	-47250	-47500	21000	30338971	13163	62.68	17565262	57.90	1.0826	
-47700	-47200	-47450	21000	30338971	13277	63.22	17565148	57.90	1.0920	
-47650	-47150	-47400	21000	30338971	13418	63.90	17565007	57.90	1.1036	
-47600	-47100	-47350	21000	30338971	13555	64.55	17564870	57.90	1.1149	
-47550	-47050	-47300	21000	30338971	13777	65.60	17564648	57.89	1.1332	
-47500	-47000	-47250	21000	30338971	13992	66.63	17564433	57.89	1.1509	
-47450	-46950	-47200	21000	30338971	14056	66.93	17564369	57.89	1.1561	
-47400	-46900	-47150	21000	30338971	14094	67.11	17564331	57.89	1.1593	
-47350	-46850	-47100	21000	30338971	14089	67.09	17564336	57.89	1.1589	
