Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	23000	46877027	3080	13.39	3979774	8.49	1.5773	
-24950	-24450	-24700	23000	46877027	3023	13.14	3979831	8.49	1.5481	
-24900	-24400	-24650	23000	46877027	2986	12.98	3979868	8.49	1.5292	
-24850	-24350	-24600	23000	46877027	3031	13.18	3979823	8.49	1.5522	
-24800	-24300	-24550	23000	46877027	3126	13.59	3979728	8.49	1.6009	
-24750	-24250	-24500	23000	46877027	3266	14.20	3979588	8.49	1.6727	
-24700	-24200	-24450	23000	46877027	3298	14.34	3979556	8.49	1.6891	
-24650	-24150	-24400	23000	46877027	3364	14.63	3979490	8.49	1.7229	
-24600	-24100	-24350	23000	46877027	3468	15.08	3979386	8.49	1.7762	
-24550	-24050	-24300	23000	46877027	3718	16.17	3979136	8.49	1.9044	
-24500	-24000	-24250	23000	46877027	3960	17.22	3978894	8.49	2.0285	
-24450	-23950	-24200	23000	46877027	4067	17.68	3978787	8.49	2.0833	
-24400	-23900	-24150	23000	46877027	4175	18.15	3978679	8.49	2.1387	
-24350	-23850	-24100	23000	46877027	4164	18.10	3978690	8.49	2.1331	
-24300	-23800	-24050	23000	46877027	4083	17.75	3978771	8.49	2.0915	
-24250	-23750	-24000	23000	46877027	3983	17.32	3978871	8.49	2.0402	
-24200	-23700	-23950	23000	46877027	3948	17.17	3978906	8.49	2.0223	
-24150	-23650	-23900	23000	46877027	3962	17.23	3978892	8.49	2.0295	
-24100	-23600	-23850	23000	46877027	3949	17.17	3978905	8.49	2.0228	
-24050	-23550	-23800	23000	46877027	3814	16.58	3979040	8.49	1.9536	
-24000	-23500	-23750	23000	46877027	3631	15.79	3979223	8.49	1.8598	
-23950	-23450	-23700	23000	46877027	3541	15.40	3979313	8.49	1.8136	
-23900	-23400	-23650	23000	46877027	3491	15.18	3979363	8.49	1.7880	
-23850	-23350	-23600	23000	46877027	3356	14.59	3979498	8.49	1.7188	
-23800	-23300	-23550	23000	46877027	3251	14.13	3979603	8.49	1.6650	
-23750	-23250	-23500	23000	46877027	3209	13.95	3979645	8.49	1.6435	
-23700	-23200	-23450	23000	46877027	3265	14.20	3979589	8.49	1.6722	
-23650	-23150	-23400	23000	46877027	3352	14.57	3979502	8.49	1.7168	
-23600	-23100	-23350	23000	46877027	3413	14.84	3979441	8.49	1.7480	
-23550	-23050	-23300	23000	46877027	3425	14.89	3979429	8.49	1.7542	
-23500	-23000	-23250	23000	46877027	3553	15.45	3979301	8.49	1.8198	
-23450	-22950	-23200	23000	46877027	3690	16.04	3979164	8.49	1.8900	
-23400	-22900	-23150	23000	46877027	3798	16.51	3979056	8.49	1.9454	
-23350	-22850	-23100	23000	46877027	4036	17.55	3978818	8.49	2.0674	
-23300	-22800	-23050	23000	46877027	4204	18.28	3978650	8.49	2.1536	
-23250	-22750	-23000	23000	46877027	4248	18.47	3978606	8.49	2.1761	
-23200	-22700	-22950	23000	46877027	4284	18.63	3978570	8.49	2.1946	
-23150	-22650	-22900	23000	46877027	4131	17.96	3978723	8.49	2.1161	
-23100	-22600	-22850	23000	46877027	3967	17.25	3978887	8.49	2.0320	
-23050	-22550	-22800	23000	46877027	3840	16.70	3979014	8.49	1.9669	
-23000	-22500	-22750	23000	46877027	3645	15.85	3979209	8.49	1.8670	
-22950	-22450	-22700	23000	46877027	3358	14.60	3979496	8.49	1.7198	
-22900	-22400	-22650	23000	46877027	3067	13.33	3979787	8.49	1.5707	
-22850	-22350	-22600	23000	46877027	2779	12.08	3980075	8.49	1.4231	
-22800	-22300	-22550	23000	46877027	2516	10.94	3980338	8.49	1.2883	
-22750	-22250	-22500	23000	46877027	2377	10.33	3980477	8.49	1.2171	
-22700	-22200	-22450	23000	46877027	2298	9.99	3980556	8.49	1.1766	
-22650	-22150	-22400	23000	46877027	2362	10.27	3980492	8.49	1.2094	
-22600	-22100	-22350	23000	46877027	2509	10.91	3980345	8.49	1.2847	
-22550	-22050	-22300	23000	46877027	2659	11.56	3980195	8.49	1.3616	
-22500	-22000	-22250	23000	46877027	2885	12.54	3979969	8.49	1.4774	
-22450	-21950	-22200	23000	46877027	3195	13.89	3979659	8.49	1.6363	
-22400	-21900	-22150	23000	46877027	3377	14.68	3979477	8.49	1.7296	
-22350	-21850	-22100	23000	46877027	3535	15.37	3979319	8.49	1.8106	
-22300	-21800	-22050	23000	46877027	3686	16.03	3979168	8.49	1.8880	
-22250	-21750	-22000	23000	46877027	3839	16.69	3979015	8.49	1.9664	
-22200	-21700	-21950	23000	46877027	3989	17.34	3978865	8.49	2.0433	
-22150	-21650	-21900	23000	46877027	4117	17.90	3978737	8.49	2.1090	
-22100	-21600	-21850	23000	46877027	4182	18.18	3978672	8.49	2.1423	
-22050	-21550	-21800	23000	46877027	4161	18.09	3978693	8.49	2.1315	
-22000	-21500	-21750	23000	46877027	4158	18.08	3978696	8.49	2.1300	
-21950	-21450	-21700	23000	46877027	4138	17.99	3978716	8.49	2.1197	
-21900	-21400	-21650	23000	46877027	4221	18.35	3978633	8.49	2.1623	
-21850	-21350	-21600	23000	46877027	4157	18.07	3978697	8.49	2.1295	
-21800	-21300	-21550	23000	46877027	4090	17.78	3978764	8.49	2.0951	
-21750	-21250	-21500	23000	46877027	3915	17.02	3978939	8.49	2.0054	
-21700	-21200	-21450	23000	46877027	3653	15.88	3979201	8.49	1.8711	
-21650	-21150	-21400	23000	46877027	3427	14.90	3979427	8.49	1.7552	
-21600	-21100	-21350	23000	46877027	3210	13.96	3979644	8.49	1.6440	
-21550	-21050	-21300	23000	46877027	3097	13.47	3979757	8.49	1.5861	
-21500	-21000	-21250	23000	46877027	2946	12.81	3979908	8.49	1.5087	
-21450	-20950	-21200	23000	46877027	2748	11.95	3980106	8.49	1.4072	
-21400	-20900	-21150	23000	46877027	2595	11.28	3980259	8.49	1.3288	
-21350	-20850	-21100	23000	46877027	2551	11.09	3980303	8.49	1.3063	
-21300	-20800	-21050	23000	46877027	2517	10.94	3980337	8.49	1.2888	
-21250	-20750	-21000	23000	46877027	2544	11.06	3980310	8.49	1.3027	
-21200	-20700	-20950	23000	46877027	2571	11.18	3980283	8.49	1.3165	
-21150	-20650	-20900	23000	46877027	2532	11.01	3980322	8.49	1.2965	
-21100	-20600	-20850	23000	46877027	2537	11.03	3980317	8.49	1.2991	
-21050	-20550	-20800	23000	46877027	2491	10.83	3980363	8.49	1.2755	
-21000	-20500	-20750	23000	46877027	2497	10.86	3980357	8.49	1.2786	
-20950	-20450	-20700	23000	46877027	2550	11.09	3980304	8.49	1.3057	
-20900	-20400	-20650	23000	46877027	2629	11.43	3980225	8.49	1.3462	
-20850	-20350	-20600	23000	46877027	2851	12.40	3980003	8.49	1.4600	
-20800	-20300	-20550	23000	46877027	3109	13.52	3979745	8.49	1.5922	
-20750	-20250	-20500	23000	46877027	3384	14.71	3979470	8.49	1.7332	
-20700	-20200	-20450	23000	46877027	3602	15.66	3979252	8.49	1.8449	
-20650	-20150	-20400	23000	46877027	3803	16.53	3979051	8.49	1.9480	
-20600	-20100	-20350	23000	46877027	3953	17.19	3978901	8.49	2.0249	
-20550	-20050	-20300	23000	46877027	4099	17.82	3978755	8.49	2.0997	
-20500	-20000	-20250	22932	46877095	4170	18.18	3978684	8.49	2.1425	
-20450	-19950	-20200	22832	46877195	4134	18.11	3978720	8.49	2.1333	
-20400	-19900	-20150	22732	46877295	4008	17.63	3978846	8.49	2.0773	
-20350	-19850	-20100	22632	46877395	3817	16.87	3979037	8.49	1.9869	
-20300	-19800	-20050	22532	46877495	3611	16.03	3979243	8.49	1.8880	
-20250	-19750	-20000	22568	46877459	3508	15.54	3979346	8.49	1.8311	
-20200	-19700	-19950	22668	46877359	3374	14.88	3979480	8.49	1.7534	
-20150	-19650	-19900	22768	46877259	3269	14.36	3979585	8.49	1.6913	
-20100	-19600	-19850	22868	46877159	3177	13.89	3979677	8.49	1.6364	
-20050	-19550	-19800	22968	46877059	3161	13.76	3979693	8.49	1.6211	
-20000	-19500	-19750	23000	46877027	3329	14.47	3979525	8.49	1.7050	
-19950	-19450	-19700	23000	46877027	3690	16.04	3979164	8.49	1.8900	
-19900	-19400	-19650	23000	46877027	4087	17.77	3978767	8.49	2.0936	
-19850	-19350	-19600	23000	46877027	4378	19.03	3978476	8.49	2.2428	
-19800	-19300	-19550	23000	46877027	4716	20.50	3978138	8.49	2.4162	
-19750	-19250	-19500	23000	46877027	4920	21.39	3977934	8.49	2.5208	
-19700	-19200	-19450	23000	46877027	5189	22.56	3977665	8.49	2.6588	
-19650	-19150	-19400	23000	46877027	5328	23.17	3977526	8.49	2.7301	
-19600	-19100	-19350	23000	46877027	5420	23.57	3977434	8.48	2.7773	
-19550	-19050	-19300	23000	46877027	5452	23.70	3977402	8.48	2.7938	
-19500	-19000	-19250	23000	46877027	5315	23.11	3977539	8.49	2.7235	
-19450	-18950	-19200	23000	46877027	5017	21.81	3977837	8.49	2.5706	
-19400	-18900	-19150	23000	46877027	4730	20.57	3978124	8.49	2.4233	
-19350	-18850	-19100	23000	46877027	4466	19.42	3978388	8.49	2.2879	
-19300	-18800	-19050	23000	46877027	4133	17.97	3978721	8.49	2.1172	
-19250	-18750	-19000	23000	46877027	3807	16.55	3979047	8.49	1.9500	
-19200	-18700	-18950	23000	46877027	3489	15.17	3979365	8.49	1.7870	
-19150	-18650	-18900	23000	46877027	3211	13.96	3979643	8.49	1.6445	
-19100	-18600	-18850	23000	46877027	3078	13.38	3979776	8.49	1.5763	
-19050	-18550	-18800	23000	46877027	3051	13.27	3979803	8.49	1.5625	
-19000	-18500	-18750	23000	46877027	2969	12.91	3979885	8.49	1.5204	
-18950	-18450	-18700	23000	46877027	2979	12.95	3979875	8.49	1.5256	
-18900	-18400	-18650	23000	46877027	2945	12.80	3979909	8.49	1.5081	
-18850	-18350	-18600	23000	46877027	2885	12.54	3979969	8.49	1.4774	
-18800	-18300	-18550	23000	46877027	2786	12.11	3980068	8.49	1.4267	
-18750	-18250	-18500	23000	46877027	2733	11.88	3980121	8.49	1.3995	
-18700	-18200	-18450	23000	46877027	2683	11.67	3980171	8.49	1.3739	
-18650	-18150	-18400	23000	46877027	2682	11.66	3980172	8.49	1.3734	
-18600	-18100	-18350	23000	46877027	2725	11.85	3980129	8.49	1.3954	
-18550	-18050	-18300	23000	46877027	2670	11.61	3980184	8.49	1.3672	
-18500	-18000	-18250	23000	46877027	2648	11.51	3980206	8.49	1.3560	
-18450	-17950	-18200	23000	46877027	2632	11.44	3980222	8.49	1.3478	
-18400	-17900	-18150	23000	46877027	2746	11.94	3980108	8.49	1.4062	
-18350	-17850	-18100	23000	46877027	2924	12.71	3979930	8.49	1.4974	
-18300	-17800	-18050	23000	46877027	3108	13.51	3979746	8.49	1.5917	
-18250	-17750	-18000	23000	46877027	3276	14.24	3979578	8.49	1.6778	
-18200	-17700	-17950	23000	46877027	3459	15.04	3979395	8.49	1.7716	
-18150	-17650	-17900	23000	46877027	3655	15.89	3979199	8.49	1.8721	
-18100	-17600	-17850	23000	46877027	3664	15.93	3979190	8.49	1.8767	
-18050	-17550	-17800	23000	46877027	3645	15.85	3979209	8.49	1.8670	
-18000	-17500	-17750	23000	46877027	3734	16.23	3979120	8.49	1.9126	
-17950	-17450	-17700	23000	46877027	3751	16.31	3979103	8.49	1.9213	
-17900	-17400	-17650	23000	46877027	3608	15.69	3979246	8.49	1.8480	
-17850	-17350	-17600	23000	46877027	3430	14.91	3979424	8.49	1.7567	
-17800	-17300	-17550	23000	46877027	3287	14.29	3979567	8.49	1.6834	
-17750	-17250	-17500	23000	46877027	3184	13.84	3979670	8.49	1.6306	
-17700	-17200	-17450	23000	46877027	3084	13.41	3979770	8.49	1.5794	
-17650	-17150	-17400	23000	46877027	2916	12.68	3979938	8.49	1.4933	
-17600	-17100	-17350	23000	46877027	2775	12.07	3980079	8.49	1.4210	
-17550	-17050	-17300	23000	46877027	2676	11.63	3980178	8.49	1.3703	
-17500	-17000	-17250	23000	46877027	2510	10.91	3980344	8.49	1.2852	
-17450	-16950	-17200	23000	46877027	2413	10.49	3980441	8.49	1.2355	
-17400	-16900	-17150	23000	46877027	2371	10.31	3980483	8.49	1.2140	
-17350	-16850	-17100	23000	46877027	2371	10.31	3980483	8.49	1.2140	
-17300	-16800	-17050	23000	46877027	2411	10.48	3980443	8.49	1.2345	
-17250	-16750	-17000	23000	46877027	2447	10.64	3980407	8.49	1.2530	
-17200	-16700	-16950	23000	46877027	2441	10.61	3980413	8.49	1.2499	
-17150	-16650	-16900	23000	46877027	2577	11.20	3980277	8.49	1.3196	
-17100	-16600	-16850	23000	46877027	2721	11.83	3980133	8.49	1.3934	
-17050	-16550	-16800	23000	46877027	2827	12.29	3980027	8.49	1.4477	
