Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	88000	46812971	9281	10.55	3110869	6.65	1.5871	
-24800	-22800	-23800	88000	46812971	9656	10.97	3110494	6.64	1.6514	
-24600	-22600	-23600	88000	46812971	9742	11.07	3110408	6.64	1.6662	
-24400	-22400	-23400	88000	46812971	9422	10.71	3110728	6.65	1.6113	
-24200	-22200	-23200	88000	46812971	8814	10.02	3111336	6.65	1.5070	
-24000	-22000	-23000	88000	46812971	8133	9.24	3112017	6.65	1.3902	
-23800	-21800	-22800	88000	46812971	8420	9.57	3111730	6.65	1.4394	
-23600	-21600	-22600	88000	46812971	8990	10.22	3111160	6.65	1.5372	
-23400	-21400	-22400	88000	46812971	9263	10.53	3110887	6.65	1.5840	
-23200	-21200	-22200	88000	46812971	9094	10.33	3111056	6.65	1.5550	
-23000	-21000	-22000	88000	46812971	8219	9.34	3111931	6.65	1.4050	
-22800	-20800	-21800	88000	46812971	7258	8.25	3112892	6.65	1.2403	
-22600	-20600	-21600	88000	46812971	6565	7.46	3113585	6.65	1.1217	
-22400	-20400	-21400	88000	46812971	6235	7.09	3113915	6.65	1.0652	
-22200	-20200	-21200	88000	46812971	6290	7.15	3113860	6.65	1.0746	
-22000	-20000	-21000	87932	46813039	6538	7.44	3113612	6.65	1.1179	
-21800	-19800	-20800	87532	46813439	6284	7.18	3113866	6.65	1.0793	
-21600	-19600	-20600	87132	46813839	6422	7.37	3113728	6.65	1.1081	
-21400	-19400	-20400	86732	46814239	6542	7.54	3113608	6.65	1.1341	
-21200	-19200	-20200	86332	46814639	6413	7.43	3113737	6.65	1.1168	
-21000	-19000	-20000	86068	46814903	6720	7.81	3113430	6.65	1.1740	
-20800	-18800	-19800	86468	46814503	7353	8.50	3112797	6.65	1.2789	
-20600	-18600	-19600	86868	46814103	8144	9.38	3112006	6.65	1.4103	
-20400	-18400	-19400	87268	46813703	9142	10.48	3111008	6.65	1.5764	
-20200	-18200	-19200	87668	46813303	9660	11.02	3110490	6.64	1.6584	
-20000	-18000	-19000	88000	46812971	9860	11.20	3110290	6.64	1.6864	
-19800	-17800	-18800	88000	46812971	9943	11.30	3110207	6.64	1.7006	
-19600	-17600	-18600	88000	46812971	9783	11.12	3110367	6.64	1.6732	
-19400	-17400	-18400	88000	46812971	9828	11.17	3110322	6.64	1.6809	
-19200	-17200	-18200	88000	46812971	10347	11.76	3109803	6.64	1.7700	
-19000	-17000	-18000	88000	46812971	10448	11.87	3109702	6.64	1.7873	
-18800	-16800	-17800	88000	46812971	10348	11.76	3109802	6.64	1.7701	
-18600	-16600	-17600	88000	46812971	9984	11.35	3110166	6.64	1.7077	
-18400	-16400	-17400	88000	46812971	9386	10.67	3110764	6.65	1.6051	
-18200	-16200	-17200	88000	46812971	9093	10.33	3111057	6.65	1.5548	
-18000	-16000	-17000	88000	46812971	8798	10.00	3111352	6.65	1.5042	
-17800	-15800	-16800	88000	46812971	8402	9.55	3111748	6.65	1.4364	
-17600	-15600	-16600	88000	46812971	7989	9.08	3112161	6.65	1.3656	
-17400	-15400	-16400	88000	46812971	7878	8.95	3112272	6.65	1.3465	
-17200	-15200	-16200	88000	46812971	7750	8.81	3112400	6.65	1.3246	
-17000	-15000	-16000	88000	46812971	7621	8.66	3112529	6.65	1.3025	
-16800	-14800	-15800	88000	46812971	7495	8.52	3112655	6.65	1.2809	
-16600	-14600	-15600	88000	46812971	7252	8.24	3112898	6.65	1.2393	
-16400	-14400	-15400	88000	46812971	7052	8.01	3113098	6.65	1.2050	
-16200	-14200	-15200	88000	46812971	6899	7.84	3113251	6.65	1.1788	
-16000	-14000	-15000	88000	46812971	6906	7.85	3113244	6.65	1.1800	
-15800	-13800	-14800	88000	46812971	7346	8.35	3112804	6.65	1.2554	
-15600	-13600	-14600	88000	46812971	7971	9.06	3112179	6.65	1.3625	
-15400	-13400	-14400	88000	46812971	8388	9.53	3111762	6.65	1.4340	
-15200	-13200	-14200	88000	46812971	8343	9.48	3111807	6.65	1.4262	
