Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	92000	46808027	4070	4.42	1901509	4.06	1.0890	
-24800	-22800	-23800	92000	46808027	4121	4.48	1901458	4.06	1.1027	
-24600	-22600	-23600	92000	46808027	4164	4.53	1901415	4.06	1.1142	
-24400	-22400	-23400	92000	46808027	4166	4.53	1901413	4.06	1.1147	
-24200	-22200	-23200	92000	46808027	3895	4.23	1901684	4.06	1.0421	
-24000	-22000	-23000	92000	46808027	3815	4.15	1901764	4.06	1.0206	
-23800	-21800	-22800	92000	46808027	3822	4.15	1901757	4.06	1.0225	
-23600	-21600	-22600	92000	46808027	4000	4.35	1901579	4.06	1.0702	
-23400	-21400	-22400	92000	46808027	4291	4.66	1901288	4.06	1.1483	
-23200	-21200	-22200	92000	46808027	4456	4.84	1901123	4.06	1.1925	
-23000	-21000	-22000	92000	46808027	4312	4.69	1901267	4.06	1.1539	
-22800	-20800	-21800	92000	46808027	4237	4.61	1901342	4.06	1.1338	
-22600	-20600	-21600	92000	46808027	4180	4.54	1901399	4.06	1.1185	
-22400	-20400	-21400	92000	46808027	4046	4.40	1901533	4.06	1.0826	
-22200	-20200	-21200	92000	46808027	4109	4.47	1901470	4.06	1.0995	
-22000	-20000	-21000	91932	46808095	3976	4.32	1901603	4.06	1.0646	
-21800	-19800	-20800	91532	46808495	3931	4.29	1901648	4.06	1.0571	
-21600	-19600	-20600	91132	46808895	3730	4.09	1901849	4.06	1.0074	
-21400	-19400	-20400	90732	46809295	3697	4.07	1901882	4.06	1.0029	
-21200	-19200	-20200	90332	46809695	3693	4.09	1901886	4.06	1.0062	
-21000	-19000	-20000	90068	46809959	3742	4.15	1901837	4.06	1.0226	
-20800	-18800	-19800	90468	46809559	3536	3.91	1902043	4.06	0.9619	
-20600	-18600	-19600	90868	46809159	3889	4.28	1901690	4.06	1.0535	
-20400	-18400	-19400	91268	46808759	4297	4.71	1901282	4.06	1.1591	
-20200	-18200	-19200	91668	46808359	4488	4.90	1901091	4.06	1.2055	
-20000	-18000	-19000	92000	46808027	4621	5.02	1900958	4.06	1.2368	
-19800	-17800	-18800	92000	46808027	4699	5.11	1900880	4.06	1.2577	
-19600	-17600	-18600	92000	46808027	4750	5.16	1900829	4.06	1.2714	
-19400	-17400	-18400	92000	46808027	4820	5.24	1900759	4.06	1.2902	
-19200	-17200	-18200	92000	46808027	4756	5.17	1900823	4.06	1.2730	
-19000	-17000	-18000	92000	46808027	4915	5.34	1900664	4.06	1.3157	
-18800	-16800	-17800	92000	46808027	5190	5.64	1900389	4.06	1.3895	
-18600	-16600	-17600	92000	46808027	4975	5.41	1900604	4.06	1.3318	
-18400	-16400	-17400	92000	46808027	4720	5.13	1900859	4.06	1.2634	
-18200	-16200	-17200	92000	46808027	4831	5.25	1900748	4.06	1.2931	
-18000	-16000	-17000	92000	46808027	4639	5.04	1900940	4.06	1.2416	
-17800	-15800	-16800	92000	46808027	4560	4.96	1901019	4.06	1.2204	
-17600	-15600	-16600	92000	46808027	4664	5.07	1900915	4.06	1.2483	
-17400	-15400	-16400	92000	46808027	4615	5.02	1900964	4.06	1.2352	
-17200	-15200	-16200	92000	46808027	4735	5.15	1900844	4.06	1.2674	
-17000	-15000	-16000	92000	46808027	4640	5.04	1900939	4.06	1.2419	
-16800	-14800	-15800	92000	46808027	4598	5.00	1900981	4.06	1.2306	
-16600	-14600	-15600	92000	46808027	4701	5.11	1900878	4.06	1.2583	
-16400	-14400	-15400	92000	46808027	5025	5.46	1900554	4.06	1.3452	
-16200	-14200	-15200	92000	46808027	5133	5.58	1900446	4.06	1.3742	
-16000	-14000	-15000	92000	46808027	5452	5.93	1900127	4.06	1.4598	
-15800	-13800	-14800	92000	46808027	5473	5.95	1900106	4.06	1.4655	
-15600	-13600	-14600	92000	46808027	5449	5.92	1900130	4.06	1.4590	
-15400	-13400	-14400	92000	46808027	5379	5.85	1900200	4.06	1.4402	
-15200	-13200	-14200	92000	46808027	5524	6.00	1900055	4.06	1.4792	
-15000	-13000	-14000	92000	46808027	5830	6.34	1899749	4.06	1.5614	
-14800	-12800	-13800	92000	46808027	6083	6.61	1899496	4.06	1.6293	
-14600	-12600	-13600	92000	46808027	6089	6.62	1899490	4.06	1.6310	
-14400	-12400	-13400	92000	46808027	5755	6.26	1899824	4.06	1.5412	
-14200	-12200	-13200	92000	46808027	5412	5.88	1900167	4.06	1.4491	
-14000	-12000	-13000	92000	46808027	5184	5.63	1900395	4.06	1.3879	
-13800	-11800	-12800	92000	46808027	5164	5.61	1900415	4.06	1.3825	
-13600	-11600	-12600	92000	46808027	5019	5.46	1900560	4.06	1.3436	
-13400	-11400	-12400	92000	46808027	4814	5.23	1900765	4.06	1.2886	
-13200	-11200	-12200	92000	46808027	4597	5.00	1900982	4.06	1.2304	
-13000	-11000	-12000	91931	46808096	4402	4.79	1901177	4.06	1.1789	
-12800	-10800	-11800	91531	46808496	4146	4.53	1901433	4.06	1.1151	
-12600	-10600	-11600	91131	46808896	3994	4.38	1901585	4.06	1.0788	
-12400	-10400	-11400	90731	46809296	3760	4.14	1901819	4.06	1.0200	
-12200	-10200	-11200	90331	46809696	3660	4.05	1901919	4.06	0.9972	
-12000	-10000	-11000	90069	46809958	3624	4.02	1901955	4.06	0.9903	
-11800	-9800	-10800	90469	46809558	3428	3.79	1902151	4.06	0.9325	
-11600	-9600	-10600	90869	46809158	3501	3.85	1902078	4.06	0.9482	
-11400	-9400	-10400	91269	46808758	3602	3.95	1901977	4.06	0.9713	
-11200	-9200	-10200	91669	46808358	3871	4.22	1901708	4.06	1.0394	
-11000	-9000	-10000	92000	46808027	3760	4.09	1901819	4.06	1.0059	
-10800	-8800	-9800	92000	46808027	3525	3.83	1902054	4.06	0.9429	
-10600	-8600	-9600	92000	46808027	3700	4.02	1901879	4.06	0.9898	
-10400	-8400	-9400	92000	46808027	4132	4.49	1901447	4.06	1.1056	
-10200	-8200	-9200	92000	46808027	4150	4.51	1901429	4.06	1.1105	
-10000	-8000	-9000	92000	46808027	4009	4.36	1901570	4.06	1.0726	
-9800	-7800	-8800	92000	46808027	4195	4.56	1901384	4.06	1.1225	
-9600	-7600	-8600	92000	46808027	4186	4.55	1901393	4.06	1.1201	
-9400	-7400	-8400	92000	46808027	4267	4.64	1901312	4.06	1.1418	
-9200	-7200	-8200	92000	46808027	3960	4.30	1901619	4.06	1.0595	
-9000	-7000	-8000	92000	46808027	4161	4.52	1901418	4.06	1.1134	
-8800	-6800	-7800	92000	46808027	4558	4.95	1901021	4.06	1.2199	
-8600	-6600	-7600	92000	46808027	4441	4.83	1901138	4.06	1.1885	
-8400	-6400	-7400	91776	46808251	4297	4.68	1901282	4.06	1.1527	
-8200	-6200	-7200	91376	46808651	4268	4.67	1901311	4.06	1.1499	
-8000	-6000	-7000	90976	46809051	4446	4.89	1901133	4.06	1.2033	
-7800	-5800	-6800	90576	46809451	4375	4.83	1901204	4.06	1.1892	
-7600	-5600	-6600	90176	46809851	4284	4.75	1901295	4.06	1.1696	
-7400	-5400	-6400	90224	46809803	4425	4.90	1901154	4.06	1.2076	
-7200	-5200	-6200	90624	46809403	4915	5.42	1900664	4.06	1.3357	
-7000	-5000	-6000	91024	46809003	5056	5.55	1900523	4.06	1.3681	
-6800	-4800	-5800	91424	46808603	4781	5.23	1900798	4.06	1.2878	
-6600	-4600	-5600	91824	46808203	4717	5.14	1900862	4.06	1.2650	
-6400	-4400	-5400	92000	46808027	4499	4.89	1901080	4.06	1.2041	
-6200	-4200	-5200	92000	46808027	4529	4.92	1901050	4.06	1.2121	
-6000	-4000	-5000	92000	46808027	4447	4.83	1901132	4.06	1.1901	
-5800	-3800	-4800	92000	46808027	4545	4.94	1901034	4.06	1.2164	
-5600	-3600	-4600	92000	46808027	5053	5.49	1900526	4.06	1.3527	
-5400	-3400	-4400	92000	46808027	5091	5.53	1900488	4.06	1.3629	
-5200	-3200	-4200	92000	46808027	5071	5.51	1900508	4.06	1.3576	
-5000	-3000	-4000	91986	46808041	4897	5.32	1900682	4.06	1.3111	
-4800	-2800	-3800	91586	46808441	5111	5.58	1900468	4.06	1.3745	
-4600	-2600	-3600	91186	46808841	5088	5.58	1900491	4.06	1.3743	
-4400	-2400	-3400	90786	46809241	5044	5.56	1900535	4.06	1.3684	
