Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	21000	46879027	13506	64.31	15902243	33.92	1.8960	
-24950	-24450	-24700	21000	46879027	13569	64.61	15902180	33.92	1.9048	
-24900	-24400	-24650	21000	46879027	13649	65.00	15902100	33.92	1.9160	
-24850	-24350	-24600	21000	46879027	13729	65.38	15902020	33.92	1.9273	
-24800	-24300	-24550	21000	46879027	13900	66.19	15901849	33.92	1.9513	
-24750	-24250	-24500	21000	46879027	13962	66.49	15901787	33.92	1.9600	
-24700	-24200	-24450	21000	46879027	14012	66.72	15901737	33.92	1.9670	
-24650	-24150	-24400	21000	46879027	14035	66.83	15901714	33.92	1.9703	
-24600	-24100	-24350	21000	46879027	14017	66.75	15901732	33.92	1.9678	
-24550	-24050	-24300	21000	46879027	14024	66.78	15901725	33.92	1.9687	
-24500	-24000	-24250	21000	46879027	14074	67.02	15901675	33.92	1.9758	
-24450	-23950	-24200	21000	46879027	14102	67.15	15901647	33.92	1.9797	
-24400	-23900	-24150	21000	46879027	14130	67.29	15901619	33.92	1.9836	
-24350	-23850	-24100	21000	46879027	14164	67.45	15901585	33.92	1.9884	
-24300	-23800	-24050	21000	46879027	14074	67.02	15901675	33.92	1.9758	
-24250	-23750	-24000	21000	46879027	13912	66.25	15901837	33.92	1.9530	
-24200	-23700	-23950	21000	46879027	13694	65.21	15902055	33.92	1.9224	
-24150	-23650	-23900	21000	46879027	13471	64.15	15902278	33.92	1.8910	
-24100	-23600	-23850	21000	46879027	13299	63.33	15902450	33.92	1.8669	
-24050	-23550	-23800	21000	46879027	13192	62.82	15902557	33.92	1.8518	
-24000	-23500	-23750	21000	46879027	13064	62.21	15902685	33.92	1.8339	
-23950	-23450	-23700	21000	46879027	12933	61.59	15902816	33.92	1.8155	
-23900	-23400	-23650	21000	46879027	12792	60.91	15902957	33.92	1.7956	
-23850	-23350	-23600	21000	46879027	12668	60.32	15903081	33.92	1.7782	
-23800	-23300	-23550	21000	46879027	12587	59.94	15903162	33.92	1.7668	
-23750	-23250	-23500	21000	46879027	12549	59.76	15903200	33.92	1.7615	
-23700	-23200	-23450	21000	46879027	12519	59.61	15903230	33.92	1.7573	
-23650	-23150	-23400	21000	46879027	12519	59.61	15903230	33.92	1.7573	
-23600	-23100	-23350	21000	46879027	12474	59.40	15903275	33.92	1.7510	
-23550	-23050	-23300	21000	46879027	12324	58.69	15903425	33.92	1.7299	
-23500	-23000	-23250	21000	46879027	12152	57.87	15903597	33.92	1.7057	
-23450	-22950	-23200	21000	46879027	11972	57.01	15903777	33.93	1.6805	
-23400	-22900	-23150	21000	46879027	11735	55.88	15904014	33.93	1.6472	
-23350	-22850	-23100	21000	46879027	11524	54.88	15904225	33.93	1.6175	
-23300	-22800	-23050	21000	46879027	11368	54.13	15904381	33.93	1.5956	
-23250	-22750	-23000	21000	46879027	11218	53.42	15904531	33.93	1.5745	
-23200	-22700	-22950	21000	46879027	11122	52.96	15904627	33.93	1.5611	
-23150	-22650	-22900	21000	46879027	11100	52.86	15904649	33.93	1.5580	
-23100	-22600	-22850	21000	46879027	11142	53.06	15904607	33.93	1.5639	
-23050	-22550	-22800	21000	46879027	11249	53.57	15904500	33.93	1.5789	
-23000	-22500	-22750	21000	46879027	11467	54.60	15904282	33.93	1.6095	
-22950	-22450	-22700	21000	46879027	11728	55.85	15904021	33.93	1.6462	
-22900	-22400	-22650	21000	46879027	11988	57.09	15903761	33.93	1.6827	
-22850	-22350	-22600	21000	46879027	12189	58.04	15903560	33.92	1.7109	
-22800	-22300	-22550	21000	46879027	12369	58.90	15903380	33.92	1.7362	
-22750	-22250	-22500	21000	46879027	12569	59.85	15903180	33.92	1.7643	
-22700	-22200	-22450	21000	46879027	12768	60.80	15902981	33.92	1.7923	
-22650	-22150	-22400	21000	46879027	12940	61.62	15902809	33.92	1.8164	
-22600	-22100	-22350	21000	46879027	13090	62.33	15902659	33.92	1.8375	
-22550	-22050	-22300	21000	46879027	13176	62.74	15902573	33.92	1.8496	
-22500	-22000	-22250	21000	46879027	13108	62.42	15902641	33.92	1.8400	
-22450	-21950	-22200	21000	46879027	13008	61.94	15902741	33.92	1.8260	
-22400	-21900	-22150	21000	46879027	12948	61.66	15902801	33.92	1.8176	
-22350	-21850	-22100	21000	46879027	12893	61.40	15902856	33.92	1.8098	
