Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	86384	46814587	9862	11.42	3084452	6.59	1.7327	
-24800	-22800	-23800	86384	46814587	8823	10.21	3085491	6.59	1.5497	
-24600	-22600	-23600	86384	46814587	7779	9.01	3086535	6.59	1.3658	
-24400	-22400	-23400	86384	46814587	7080	8.20	3087234	6.59	1.2428	
-24200	-22200	-23200	86384	46814587	6689	7.74	3087625	6.60	1.1740	
-24000	-22000	-23000	86384	46814587	5766	6.67	3088548	6.60	1.0117	
-23800	-21800	-22800	86384	46814587	4766	5.52	3089548	6.60	0.8360	
-23600	-21600	-22600	86384	46814587	4275	4.95	3090039	6.60	0.7498	
-23400	-21400	-22400	86384	46814587	4654	5.39	3089660	6.60	0.8163	
-23200	-21200	-22200	86384	46814587	5141	5.95	3089173	6.60	0.9019	
-23000	-21000	-22000	86384	46814587	5394	6.24	3088920	6.60	0.9464	
-22800	-20800	-21800	86384	46814587	5782	6.69	3088532	6.60	1.0146	
-22600	-20600	-21600	86384	46814587	6127	7.09	3088187	6.60	1.0752	
-22400	-20400	-21400	86384	46814587	6243	7.23	3088071	6.60	1.0956	
-22200	-20200	-21200	86384	46814587	5800	6.71	3088514	6.60	1.0177	
-22000	-20000	-21000	86384	46814587	5449	6.31	3088865	6.60	0.9560	
-21800	-19800	-20800	86384	46814587	5332	6.17	3088982	6.60	0.9355	
-21600	-19600	-20600	86384	46814587	5326	6.17	3088988	6.60	0.9344	
-21400	-19400	-20400	86384	46814587	5039	5.83	3089275	6.60	0.8840	
-21200	-19200	-20200	86384	46814587	4937	5.72	3089377	6.60	0.8660	
-21000	-19000	-20000	86384	46814587	4968	5.75	3089346	6.60	0.8715	
-20800	-18800	-19800	86384	46814587	4748	5.50	3089566	6.60	0.8328	
-20600	-18600	-19600	86384	46814587	4634	5.36	3089680	6.60	0.8128	
-20400	-18400	-19400	86384	46814587	4754	5.50	3089560	6.60	0.8339	
-20200	-18200	-19200	86384	46814587	5358	6.20	3088956	6.60	0.9400	
-20000	-18000	-19000	86384	46814587	5903	6.83	3088411	6.60	1.0358	
-19800	-17800	-18800	86384	46814587	6894	7.98	3087420	6.59	1.2101	
-19600	-17600	-18600	86384	46814587	7552	8.74	3086762	6.59	1.3259	
-19400	-17400	-18400	86384	46814587	8239	9.54	3086075	6.59	1.4468	
-19200	-17200	-18200	86384	46814587	8485	9.82	3085829	6.59	1.4901	
-19000	-17000	-18000	86384	46814587	8407	9.73	3085907	6.59	1.4764	
