Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	23000	46877027	3446	14.98	5068884	10.81	1.3856	
-24950	-24450	-24700	23000	46877027	3396	14.77	5068934	10.81	1.3655	
-24900	-24400	-24650	23000	46877027	3296	14.33	5069034	10.81	1.3252	
-24850	-24350	-24600	23000	46877027	3196	13.90	5069134	10.81	1.2850	
-24800	-24300	-24550	23000	46877027	3096	13.46	5069234	10.81	1.2448	
-24750	-24250	-24500	23000	46877027	3004	13.06	5069326	10.81	1.2078	
-24700	-24200	-24450	23000	46877027	2909	12.65	5069421	10.81	1.1695	
-24650	-24150	-24400	23000	46877027	2809	12.21	5069521	10.81	1.1293	
-24600	-24100	-24350	23000	46877027	2709	11.78	5069621	10.81	1.0891	
-24550	-24050	-24300	23000	46877027	2560	11.13	5069770	10.82	1.0292	
-24500	-24000	-24250	23000	46877027	2451	10.66	5069879	10.82	0.9853	
-24450	-23950	-24200	23000	46877027	2351	10.22	5069979	10.82	0.9451	
-24400	-23900	-24150	23000	46877027	2301	10.00	5070029	10.82	0.9250	
-24350	-23850	-24100	23000	46877027	2251	9.79	5070079	10.82	0.9049	
-24300	-23800	-24050	23000	46877027	2201	9.57	5070129	10.82	0.8848	
-24250	-23750	-24000	23000	46877027	2151	9.35	5070179	10.82	0.8647	
-24200	-23700	-23950	23000	46877027	2137	9.29	5070193	10.82	0.8590	
-24150	-23650	-23900	23000	46877027	2087	9.07	5070243	10.82	0.8389	
-24100	-23600	-23850	23000	46877027	2031	8.83	5070299	10.82	0.8164	
-24050	-23550	-23800	23000	46877027	2030	8.83	5070300	10.82	0.8160	
-24000	-23500	-23750	23000	46877027	2030	8.83	5070300	10.82	0.8160	
-23950	-23450	-23700	23000	46877027	2030	8.83	5070300	10.82	0.8160	
-23900	-23400	-23650	23000	46877027	2040	8.87	5070290	10.82	0.8200	
-23850	-23350	-23600	23000	46877027	2128	9.25	5070202	10.82	0.8554	
-23800	-23300	-23550	23000	46877027	2228	9.69	5070102	10.82	0.8956	
-23750	-23250	-23500	23000	46877027	2328	10.12	5070002	10.82	0.9359	
