Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	86384	46814587	15272	17.68	4750678	10.15	1.7422	
-24800	-22800	-23800	86384	46814587	15900	18.41	4750050	10.15	1.8140	
-24600	-22600	-23600	86384	46814587	16605	19.22	4749345	10.15	1.8948	
-24400	-22400	-23400	86384	46814587	16895	19.56	4749055	10.14	1.9280	
-24200	-22200	-23200	86384	46814587	17028	19.71	4748922	10.14	1.9432	
-24000	-22000	-23000	86384	46814587	17153	19.86	4748797	10.14	1.9575	
-23800	-21800	-22800	86384	46814587	17490	20.25	4748460	10.14	1.9961	
-23600	-21600	-22600	86384	46814587	18163	21.03	4747787	10.14	2.0732	
-23400	-21400	-22400	86384	46814587	18698	21.65	4747252	10.14	2.1345	
-23200	-21200	-22200	86384	46814587	18975	21.97	4746975	10.14	2.1663	
-23000	-21000	-22000	86384	46814587	18829	21.80	4747121	10.14	2.1495	
-22800	-20800	-21800	86384	46814587	18860	21.83	4747090	10.14	2.1531	
-22600	-20600	-21600	86384	46814587	19342	22.39	4746608	10.14	2.2083	
-22400	-20400	-21400	86384	46814587	20003	23.16	4745947	10.14	2.2841	
-22200	-20200	-21200	86384	46814587	20781	24.06	4745169	10.14	2.3734	
-22000	-20000	-21000	86384	46814587	21629	25.04	4744321	10.13	2.4706	
-21800	-19800	-20800	86384	46814587	22116	25.60	4743834	10.13	2.5265	
-21600	-19600	-20600	86384	46814587	22187	25.68	4743763	10.13	2.5347	
-21400	-19400	-20400	86384	46814587	22049	25.52	4743901	10.13	2.5188	
-21200	-19200	-20200	86384	46814587	21650	25.06	4744300	10.13	2.4731	
-21000	-19000	-20000	86384	46814587	21012	24.32	4744938	10.14	2.3999	
-20800	-18800	-19800	86384	46814587	20218	23.40	4745732	10.14	2.3088	
-20600	-18600	-19600	86384	46814587	18636	21.57	4747314	10.14	2.1274	
-20400	-18400	-19400	86384	46814587	17498	20.26	4748452	10.14	1.9970	
-20200	-18200	-19200	86384	46814587	16874	19.53	4749076	10.14	1.9256	
-20000	-18000	-19000	86384	46814587	16580	19.19	4749370	10.15	1.8919	
-19800	-17800	-18800	86384	46814587	16206	18.76	4749744	10.15	1.8491	
-19600	-17600	-18600	86384	46814587	16226	18.78	4749724	10.15	1.8514	
-19400	-17400	-18400	86384	46814587	16277	18.84	4749673	10.15	1.8572	
