
Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
894	2x	gene	5032.5	18369.5	24
895	2x	gene	812.6	2199.2	24
896	2x	gene	1184.2	2340.2	24
897	2x	gene	1292.9	3672.6	24
898	2x	gene	1394.6	4867.7	24
899	2x	gene	4023.1	14098.1	24
900	2x	gene	656.3	1250.2	24
901	2x	gene	1970.4	6081.9	24
902	2x	gene	3751.8	13145.4	24
903	2x	gene	3950.2	15212.2	24
904	2x	gene	1285.7	4405.3	24
905	2x	gene	5158.0	18244.8	24
906	2x	gene	4570.3	14499.2	24
907	2x	gene	2406.0	6351.0	24
908	2x	gene	6461.5	22850.3	24
909	2x	gene	2740.5	8103.0	24
910	2x	gene	3073.1	10901.3	24
911	2x	gene	2108.3	5772.0	24
912	2x	gene	5681.5	17841.7	24
913	2x	gene	629.4	1140.1	24
914	2x	gene	1665.3	3472.1	24
915	2x	gene	1985.2	8364.4	24
916	2x	gene	773.3	1425.8	24
917	2x	gene	2317.5	9867.3	24
918	2x	gene	1851.7	9110.9	24
919	2x	gene	1008.5	2940.2	24
920	2x	gene	7034.4	26251.4	24
921	2x	gene	3868.1	13588.2	24
922	2x	gene	6145.5	16953.0	24
923	2x	gene	3306.3	9759.2	24
924	2x	gene	1599.2	5264.2	24
925	2x	gene	3166.9	15955.8	24
926	2x	gene	2118.8	8198.9	24
927	2x	gene	3062.7	13474.3	24
928	2x	gene	5373.6	21360.6	24
929	2x	gene	5150.7	16202.8	24
930	2x	gene	3332.3	8763.8	24
931	2x	gene	1130.5	2373.9	24
932	2x	gene	4292.7	16439.7	24
933	2x	gene	2716.5	5329.1	24
934	2x	gene	10542.0	33985.1	24
935	2x	gene	3136.1	10194.3	24
936	2x	gene	3138.7	13082.0	24
937	2x	gene	2489.5	7408.2	24
938	2x	gene	3265.9	13908.0	24
939	2x	gene	2262.7	8533.3	24
940	2x	gene	2824.5	13169.3	24
941	2x	gene	797.7	1830.2	24
942	2x	gene	5742.5	19063.2	24
943	2x	gene	4151.0	11975.8	24
944	2x	gene	873.4	2107.8	24
945	2x	gene	3131.0	14232.0	24
946	2x	gene	1858.0	5530.7	24
947	2x	gene	1627.8	3159.5	24
948	2x	gene	5183.7	19089.0	24
949	2x	gene	3107.1	17091.0	24
950	2x	gene	6990.8	26763.6	24
951	2x	gene	2869.4	9732.5	24
952	2x	gene	3089.5	10305.6	24
953	2x	gene	5136.1	18732.4	24
954	2x	gene	9075.5	23386.3	24
955	2x	gene	1756.6	6508.6	24
956	2x	gene	5680.6	18404.5	24
957	2x	gene	3406.9	15273.3	24
958	2x	gene	1725.3	5196.1	24
959	2x	gene	4154.9	21611.3	24
960	2x	gene	1792.7	5805.7	24
961	2x	gene	4636.7	17418.7	24
962	2x	gene	2585.5	8255.3	24
963	2x	gene	1943.1	5192.6	24
964	2x	gene	1812.9	7777.9	24
965	2x	gene	1760.8	6648.8	24
966	2x	gene	1127.2	2996.2	24
967	2x	gene	3511.2	15460.3	24
968	2x	gene	3422.4	10771.9	24
969	2x	gene	1484.4	3377.8	24
970	2x	gene	2725.3	9701.6	24
971	2x	gene	1134.5	3825.2	24
972	2x	gene	540.7	1384.2	25
973	2x	gene	1843.2	5857.8	25
974	2x	gene	7721.5	24498.1	25
975	2x	gene	4550.6	15636.4	25
976	2x	gene	4655.0	17052.6	25
977	2x	gene	5253.1	22227.9	25
978	2x	gene	5467.9	25352.5	25
979	2x	gene	5647.3	17025.2	25
980	2x	gene	5746.0	15428.6	25
981	2x	gene	5280.9	19033.3	25
982	2x	gene	6253.5	19941.1	25
983	2x	gene	1595.7	4970.7	25
984	2x	gene	8929.5	26428.1	25
985	2x	gene	1749.9	3784.9	25
986	2x	gene	3633.9	13429.0	25
987	2x	gene	1333.6	2834.9	25
988	2x	gene	1976.2	4041.7	25
989	2x	gene	2776.6	10054.7	25
990	2x	gene	8558.7	28036.2	25
991	2x	gene	6051.9	23091.9	25
992	2x	gene	1634.9	4335.0	25
993	2x	gene	2290.6	8638.0	25
994	2x	gene	3070.0	11536.4	25
995	2x	gene	3094.3	10102.4	25
996	2x	gene	3832.7	16349.9	25
997	2x	gene	3641.7	11659.1	25
998	2x	gene	2343.6	8229.5	25
999	2x	gene	658.9	1610.8	25
1000	2x	gene	4305.0	18309.1	25
