Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	23000	46877027	500	2.17	1059890	2.26	0.9615	
-24950	-24450	-24700	23000	46877027	500	2.17	1059890	2.26	0.9615	
-24900	-24400	-24650	23000	46877027	500	2.17	1059890	2.26	0.9615	
-24850	-24350	-24600	23000	46877027	530	2.30	1059860	2.26	1.0192	
-24800	-24300	-24550	23000	46877027	580	2.52	1059810	2.26	1.1154	
-24750	-24250	-24500	23000	46877027	630	2.74	1059760	2.26	1.2116	
-24700	-24200	-24450	23000	46877027	680	2.96	1059710	2.26	1.3078	
-24650	-24150	-24400	23000	46877027	730	3.17	1059660	2.26	1.4041	
-24600	-24100	-24350	23000	46877027	780	3.39	1059610	2.26	1.5003	
-24550	-24050	-24300	23000	46877027	830	3.61	1059560	2.26	1.5966	
-24500	-24000	-24250	23000	46877027	880	3.83	1059510	2.26	1.6928	
-24450	-23950	-24200	23000	46877027	930	4.04	1059460	2.26	1.7891	
-24400	-23900	-24150	23000	46877027	980	4.26	1059410	2.26	1.8854	
-24350	-23850	-24100	23000	46877027	1000	4.35	1059390	2.26	1.9239	
-24300	-23800	-24050	23000	46877027	972	4.23	1059418	2.26	1.8700	
-24250	-23750	-24000	23000	46877027	922	4.01	1059468	2.26	1.7737	
-24200	-23700	-23950	23000	46877027	872	3.79	1059518	2.26	1.6774	
-24150	-23650	-23900	23000	46877027	822	3.57	1059568	2.26	1.5812	
-24100	-23600	-23850	23000	46877027	772	3.36	1059618	2.26	1.4849	
-24050	-23550	-23800	23000	46877027	722	3.14	1059668	2.26	1.3887	
-24000	-23500	-23750	23000	46877027	672	2.92	1059718	2.26	1.2924	
-23950	-23450	-23700	23000	46877027	622	2.70	1059768	2.26	1.1962	
-23900	-23400	-23650	23000	46877027	572	2.49	1059818	2.26	1.1000	
-23850	-23350	-23600	23000	46877027	522	2.27	1059868	2.26	1.0038	
-23800	-23300	-23550	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23750	-23250	-23500	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23700	-23200	-23450	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23650	-23150	-23400	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23600	-23100	-23350	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23550	-23050	-23300	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23500	-23000	-23250	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23450	-22950	-23200	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23400	-22900	-23150	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23350	-22850	-23100	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23300	-22800	-23050	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23250	-22750	-23000	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23200	-22700	-22950	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23150	-22650	-22900	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23100	-22600	-22850	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23050	-22550	-22800	23000	46877027	500	2.17	1059890	2.26	0.9615	
-23000	-22500	-22750	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22950	-22450	-22700	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22900	-22400	-22650	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22850	-22350	-22600	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22800	-22300	-22550	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22750	-22250	-22500	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22700	-22200	-22450	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22650	-22150	-22400	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22600	-22100	-22350	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22550	-22050	-22300	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22500	-22000	-22250	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22450	-21950	-22200	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22400	-21900	-22150	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22350	-21850	-22100	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22300	-21800	-22050	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22250	-21750	-22000	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22200	-21700	-21950	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22150	-21650	-21900	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22100	-21600	-21850	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22050	-21550	-21800	23000	46877027	500	2.17	1059890	2.26	0.9615	
-22000	-21500	-21750	23000	46877027	500	2.17	1059890	2.26	0.9615	
-21950	-21450	-21700	23000	46877027	500	2.17	1059890	2.26	0.9615	
-21900	-21400	-21650	23000	46877027	500	2.17	1059890	2.26	0.9615	
-21850	-21350	-21600	23000	46877027	500	2.17	1059890	2.26	0.9615	
-21800	-21300	-21550	23000	46877027	459	2.00	1059931	2.26	0.8826	
-21750	-21250	-21500	23000	46877027	409	1.78	1059981	2.26	0.7864	
-21700	-21200	-21450	23000	46877027	359	1.56	1060031	2.26	0.6903	
-21650	-21150	-21400	23000	46877027	309	1.34	1060081	2.26	0.5941	
-21600	-21100	-21350	23000	46877027	259	1.13	1060131	2.26	0.4979	
-21550	-21050	-21300	23000	46877027	209	0.91	1060181	2.26	0.4018	
-21500	-21000	-21250	23000	46877027	159	0.69	1060231	2.26	0.3057	
-21450	-20950	-21200	23000	46877027	109	0.47	1060281	2.26	0.2095	
-21400	-20900	-21150	23000	46877027	59	0.26	1060331	2.26	0.1134	
-21350	-20850	-21100	23000	46877027	9	0.04	1060381	2.26	0.0173	
-21300	-20800	-21050	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21250	-20750	-21000	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21200	-20700	-20950	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21150	-20650	-20900	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21100	-20600	-20850	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21050	-20550	-20800	23000	46877027	0	0.00	1060390	2.26	0.0000	
-21000	-20500	-20750	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20950	-20450	-20700	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20900	-20400	-20650	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20850	-20350	-20600	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20800	-20300	-20550	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20750	-20250	-20500	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20700	-20200	-20450	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20650	-20150	-20400	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20600	-20100	-20350	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20550	-20050	-20300	23000	46877027	0	0.00	1060390	2.26	0.0000	
-20500	-20000	-20250	22932	46877095	0	0.00	1060390	2.26	0.0000	
-20450	-19950	-20200	22832	46877195	0	0.00	1060390	2.26	0.0000	
-20400	-19900	-20150	22732	46877295	0	0.00	1060390	2.26	0.0000	
-20350	-19850	-20100	22632	46877395	0	0.00	1060390	2.26	0.0000	
-20300	-19800	-20050	22532	46877495	0	0.00	1060390	2.26	0.0000	
-20250	-19750	-20000	22568	46877459	0	0.00	1060390	2.26	0.0000	
-20200	-19700	-19950	22668	46877359	0	0.00	1060390	2.26	0.0000	
-20150	-19650	-19900	22768	46877259	0	0.00	1060390	2.26	0.0000	
-20100	-19600	-19850	22868	46877159	0	0.00	1060390	2.26	0.0000	
-20050	-19550	-19800	22968	46877059	0	0.00	1060390	2.26	0.0000	
-20000	-19500	-19750	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19950	-19450	-19700	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19900	-19400	-19650	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19850	-19350	-19600	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19800	-19300	-19550	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19750	-19250	-19500	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19700	-19200	-19450	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19650	-19150	-19400	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19600	-19100	-19350	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19550	-19050	-19300	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19500	-19000	-19250	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19450	-18950	-19200	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19400	-18900	-19150	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19350	-18850	-19100	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19300	-18800	-19050	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19250	-18750	-19000	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19200	-18700	-18950	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19150	-18650	-18900	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19100	-18600	-18850	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19050	-18550	-18800	23000	46877027	0	0.00	1060390	2.26	0.0000	
-19000	-18500	-18750	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18950	-18450	-18700	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18900	-18400	-18650	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18850	-18350	-18600	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18800	-18300	-18550	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18750	-18250	-18500	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18700	-18200	-18450	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18650	-18150	-18400	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18600	-18100	-18350	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18550	-18050	-18300	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18500	-18000	-18250	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18450	-17950	-18200	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18400	-17900	-18150	23000	46877027	0	0.00	1060390	2.26	0.0000	
-18350	-17850	-18100	23000	46877027	0	0.00	1060390	2.26	0.0000	
