
Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
178	2x	open_chromatin_state_1	6254.4	16258.1	2
179	2x	open_chromatin_state_1	4073.2	5599.6	2
180	2x	open_chromatin_state_1	50969.2	135554.6	2
181	2x	open_chromatin_state_1	10961.6	19983.3	2
182	2x	open_chromatin_state_1	35217.5	105858.7	2
183	2x	open_chromatin_state_1	16928.8	62342.9	2
184	2x	open_chromatin_state_1	7832.7	17821.7	2
185	2x	open_chromatin_state_1	19479.2	67502.9	2
186	2x	open_chromatin_state_1	43901.2	136410.5	2
187	2x	open_chromatin_state_1	14148.7	49717.9	2
188	2x	open_chromatin_state_1	19887.6	76262.2	2
189	2x	open_chromatin_state_1	13254.8	39088.6	2
190	2x	open_chromatin_state_1	16015.4	56748.5	2
191	2x	open_chromatin_state_1	29870.0	99833.7	2
192	2x	open_chromatin_state_1	44597.0	144399.3	2
193	2x	open_chromatin_state_1	48993.7	144739.8	2
194	2x	open_chromatin_state_1	8303.8	19704.0	2
195	2x	open_chromatin_state_1	22108.3	88219.5	2
196	2x	open_chromatin_state_1	15331.8	35047.3	2
197	2x	open_chromatin_state_1	35085.1	129734.8	2
198	2x	open_chromatin_state_1	42577.0	128578.8	2
199	2x	open_chromatin_state_1	52990.7	145398.1	2
200	2x	open_chromatin_state_1	7312.0	16407.0	2
201	2x	open_chromatin_state_1	23518.8	90813.4	2
202	2x	open_chromatin_state_1	18062.4	46020.5	2
203	2x	open_chromatin_state_1	21162.2	74736.9	2
204	2x	open_chromatin_state_1	16264.6	52886.8	2
205	2x	open_chromatin_state_1	19560.7	60125.0	2
206	2x	open_chromatin_state_1	29781.2	94870.3	2
207	2x	open_chromatin_state_1	6670.0	12096.1	2
208	2x	open_chromatin_state_1	40153.3	129299.0	2
209	2x	open_chromatin_state_1	9289.6	26484.1	2
210	2x	open_chromatin_state_1	5843.3	9998.5	2
211	2x	open_chromatin_state_1	3119.3	8448.9	2
212	2x	open_chromatin_state_1	17640.4	86713.2	2
213	2x	open_chromatin_state_1	15445.0	44982.8	2
214	2x	open_chromatin_state_1	10527.8	29675.0	2
215	2x	open_chromatin_state_1	5322.3	11823.1	2
216	2x	open_chromatin_state_1	4092.0	7169.6	2
217	2x	open_chromatin_state_1	2926.5	4143.2	3
218	2x	open_chromatin_state_1	18346.1	87707.7	3
219	2x	open_chromatin_state_1	7226.7	12894.9	3
220	2x	open_chromatin_state_1	12824.1	53877.7	3
221	2x	open_chromatin_state_1	5399.1	10685.1	3
222	2x	open_chromatin_state_1	14367.4	56025.1	3
223	2x	open_chromatin_state_1	13672.0	65611.6	3
224	2x	open_chromatin_state_1	32014.6	107742.9	3
225	2x	open_chromatin_state_1	6043.6	12120.5	3
226	2x	open_chromatin_state_1	27089.9	108677.7	3
227	2x	open_chromatin_state_1	7444.1	14582.0	3
228	2x	open_chromatin_state_1	4797.8	11932.0	3
229	2x	open_chromatin_state_1	13208.6	37745.9	3
230	2x	open_chromatin_state_1	4874.7	13555.5	3
231	2x	open_chromatin_state_1	32504.3	107682.4	3
232	2x	open_chromatin_state_1	18095.2	63645.9	3
233	2x	open_chromatin_state_1	26282.4	91018.8	3
234	2x	open_chromatin_state_1	21290.6	90081.2	3
235	2x	open_chromatin_state_1	30136.6	104184.0	3
236	2x	open_chromatin_state_1	19162.9	70551.6	3
237	2x	open_chromatin_state_1	20930.3	72640.3	3
238	2x	open_chromatin_state_1	9941.3	20605.7	3
239	2x	open_chromatin_state_1	28430.0	101625.9	3
240	2x	open_chromatin_state_1	37013.9	122074.6	3
241	2x	open_chromatin_state_1	17746.4	89963.4	3
242	2x	open_chromatin_state_1	21976.3	72150.8	3
243	2x	open_chromatin_state_1	20160.6	81972.5	3
244	2x	open_chromatin_state_1	18182.4	60937.3	3
245	2x	open_chromatin_state_1	37200.5	109410.3	3
246	2x	open_chromatin_state_1	22165.5	73604.6	3
247	2x	open_chromatin_state_1	5311.6	8961.1	3
248	2x	open_chromatin_state_1	6830.9	16148.3	3
249	2x	open_chromatin_state_1	14670.0	49916.5	3
250	2x	open_chromatin_state_1	4581.5	8744.8	3
251	2x	open_chromatin_state_1	19630.4	94702.8	3
252	2x	open_chromatin_state_1	26905.5	109107.3	3
253	2x	open_chromatin_state_1	4800.0	7099.6	3
254	2x	open_chromatin_state_1	24844.6	105518.6	3
255	2x	open_chromatin_state_1	7773.5	23765.0	3
256	2x	open_chromatin_state_1	16464.3	80467.8	3
257	2x	open_chromatin_state_1	15341.7	52414.8	3
258	2x	open_chromatin_state_1	36209.8	118582.7	3
259	2x	open_chromatin_state_1	9484.9	20835.7	3
260	2x	open_chromatin_state_1	22332.9	97899.5	3
261	2x	open_chromatin_state_1	6827.0	13029.8	3
262	2x	open_chromatin_state_1	22068.5	90387.7	3
263	2x	open_chromatin_state_1	18512.9	83363.4	3
264	2x	open_chromatin_state_1	41199.1	132223.1	3
265	2x	open_chromatin_state_1	14610.7	38295.4	3
266	2x	open_chromatin_state_1	25205.3	79416.1	3
267	2x	open_chromatin_state_1	15474.3	66405.1	3
268	2x	open_chromatin_state_1	14368.5	66845.5	3
269	2x	open_chromatin_state_1	19297.9	40468.6	3
270	2x	open_chromatin_state_1	10262.7	28514.9	3
271	2x	open_chromatin_state_1	13724.5	65744.1	3
272	2x	open_chromatin_state_1	29842.6	94971.9	3
273	2x	open_chromatin_state_1	37573.9	115438.6	3
274	2x	open_chromatin_state_1	30542.3	109749.5	3
275	2x	open_chromatin_state_1	6852.9	12658.9	3
276	2x	open_chromatin_state_1	5306.2	15873.7	3
277	2x	open_chromatin_state_1	28260.8	102829.1	3
278	2x	open_chromatin_state_1	10167.0	25239.5	3
279	2x	open_chromatin_state_1	20903.9	93213.4	3
280	2x	open_chromatin_state_1	5044.7	11322.4	3
281	2x	open_chromatin_state_1	30805.4	110380.8	3
282	2x	open_chromatin_state_1	62113.4	154771.3	3
283	2x	open_chromatin_state_1	46348.1	139925.0	3
284	2x	open_chromatin_state_1	9630.6	24119.7	3
285	2x	open_chromatin_state_1	6431.8	18068.4	3
286	2x	open_chromatin_state_1	37200.4	111695.3	3
287	2x	open_chromatin_state_1	7196.2	16411.5	3
288	2x	open_chromatin_state_1	54921.1	154609.0	3
289	2x	open_chromatin_state_1	19204.7	65326.0	3
290	2x	open_chromatin_state_1	8199.7	27958.1	3
291	2x	open_chromatin_state_1	34659.4	106532.4	3
292	2x	open_chromatin_state_1	32518.4	118651.7	3
293	2x	open_chromatin_state_1	11283.7	23209.9	3
294	2x	open_chromatin_state_1	32262.2	106322.3	3
295	2x	open_chromatin_state_1	25244.8	106816.4	3
296	2x	open_chromatin_state_1	25063.2	101649.6	3
297	2x	open_chromatin_state_1	42741.7	102730.4	3
298	2x	open_chromatin_state_1	24449.8	102293.2	3
299	2x	open_chromatin_state_1	21631.2	90245.3	3
300	2x	open_chromatin_state_1	28504.8	107969.0	3
301	2x	open_chromatin_state_1	24373.7	85388.0	3
302	2x	open_chromatin_state_1	7718.2	14975.7	3
303	2x	open_chromatin_state_1	22115.8	100300.8	3
304	2x	open_chromatin_state_1	7306.8	10052.1	3
305	2x	open_chromatin_state_1	20326.0	78468.5	3
306	2x	open_chromatin_state_1	31302.9	119145.4	3
307	2x	open_chromatin_state_1	21415.3	68646.3	3
308	2x	open_chromatin_state_1	36128.7	127540.3	3
309	2x	open_chromatin_state_1	29152.8	110817.4	3
310	2x	open_chromatin_state_1	14134.3	54167.9	3
311	2x	open_chromatin_state_1	12716.3	47658.5	3
312	2x	open_chromatin_state_1	21411.2	74762.2	3
313	2x	open_chromatin_state_1	6331.7	8429.6	3
314	2x	open_chromatin_state_1	16178.7	68751.6	3
315	2x	open_chromatin_state_1	18883.8	90714.5	3
316	2x	open_chromatin_state_1	3829.1	5451.1	3
317	2x	open_chromatin_state_1	14352.5	50461.6	3
318	2x	open_chromatin_state_1	27704.1	97502.6	3
319	2x	open_chromatin_state_1	26566.8	104366.9	3
320	2x	open_chromatin_state_1	23060.2	78946.4	3
321	2x	open_chromatin_state_1	7421.5	15788.1	3
322	2x	open_chromatin_state_1	9658.8	24809.1	3
323	2x	open_chromatin_state_1	38209.3	132627.0	3
324	2x	open_chromatin_state_1	33136.5	106322.9	3
325	2x	open_chromatin_state_1	27788.8	84479.3	3
326	2x	open_chromatin_state_1	30939.1	97596.2	3
327	2x	open_chromatin_state_1	18774.6	45545.7	3
328	2x	open_chromatin_state_1	11738.0	26433.6	3
329	2x	open_chromatin_state_1	21035.9	78780.8	3
330	2x	open_chromatin_state_1	11579.5	30263.3	3
331	2x	open_chromatin_state_1	13132.2	43937.1	3
332	2x	open_chromatin_state_1	6511.4	10557.9	3
333	2x	open_chromatin_state_1	26159.1	95992.8	3
334	2x	open_chromatin_state_1	32973.0	110279.7	3
335	2x	open_chromatin_state_1	24304.4	96992.5	3
336	2x	open_chromatin_state_1	3818.5	4515.4	3
337	2x	open_chromatin_state_1	12156.0	40848.6	3
338	2x	open_chromatin_state_1	6164.0	11709.6	3
339	2x	open_chromatin_state_1	29384.1	97644.7	3
340	2x	open_chromatin_state_1	10278.3	29930.9	3
341	2x	open_chromatin_state_1	47336.8	152579.6	3
342	2x	open_chromatin_state_1	7750.1	28212.5	3
343	2x	open_chromatin_state_1	19568.6	86636.5	3
344	2x	open_chromatin_state_1	19374.8	77062.5	3
345	2x	open_chromatin_state_1	41796.8	136229.3	3
346	2x	open_chromatin_state_1	18496.6	79437.0	3
347	2x	open_chromatin_state_1	2916.4	3108.0	4
348	2x	open_chromatin_state_1	14931.0	50474.7	4
349	2x	open_chromatin_state_1	19209.8	88840.8	4
350	2x	open_chromatin_state_1	33741.8	110938.6	4
351	2x	open_chromatin_state_1	22275.9	92481.7	4
352	2x	open_chromatin_state_1	35231.9	116571.7	4
353	2x	open_chromatin_state_1	14988.6	58532.8	4
354	2x	open_chromatin_state_1	39184.8	115035.7	4
355	2x	open_chromatin_state_1	12891.6	67528.0	4
356	2x	open_chromatin_state_1	39954.7	136130.2	4
357	2x	open_chromatin_state_1	14180.6	54140.3	4
358	2x	open_chromatin_state_1	15910.8	67884.0	4
359	2x	open_chromatin_state_1	20042.9	80825.2	4
360	2x	open_chromatin_state_1	8303.6	20261.3	4
361	2x	open_chromatin_state_1	9179.2	22278.4	4
362	2x	open_chromatin_state_1	15264.2	78965.0	4
363	2x	open_chromatin_state_1	9868.4	29991.6	4
364	2x	open_chromatin_state_1	32400.6	125089.6	4
365	2x	open_chromatin_state_1	20879.7	79168.2	4
366	2x	open_chromatin_state_1	36033.2	136487.9	4
367	2x	open_chromatin_state_1	24198.0	103549.9	4
368	2x	open_chromatin_state_1	24719.3	94953.3	4
369	2x	open_chromatin_state_1	12547.5	49004.5	4
370	2x	open_chromatin_state_1	6202.9	13864.1	4
371	2x	open_chromatin_state_1	16964.7	80215.9	4
372	2x	open_chromatin_state_1	29522.2	105451.1	4
373	2x	open_chromatin_state_1	28602.2	108947.6	4
374	2x	open_chromatin_state_1	10499.6	18138.5	4
375	2x	open_chromatin_state_1	36136.2	118083.3	4
376	2x	open_chromatin_state_1	15828.9	52051.0	4
377	2x	open_chromatin_state_1	7955.5	13049.7	4
378	2x	open_chromatin_state_1	13280.0	38188.5	4
379	2x	open_chromatin_state_1	21955.6	91675.3	4
380	2x	open_chromatin_state_1	7916.9	32039.2	4
381	2x	open_chromatin_state_1	4692.9	7638.7	4
382	2x	open_chromatin_state_1	14118.7	59755.4	4
383	2x	open_chromatin_state_1	17104.0	78139.7	4
384	2x	open_chromatin_state_1	22685.0	86311.4	4
385	2x	open_chromatin_state_1	19088.2	82610.4	4
386	2x	open_chromatin_state_1	6195.2	11955.4	4
387	2x	open_chromatin_state_1	22804.9	87556.9	4
388	2x	open_chromatin_state_1	6418.3	13356.9	4
389	2x	open_chromatin_state_1	16038.8	60093.3	4
390	2x	open_chromatin_state_1	10762.1	25155.5	4
391	2x	open_chromatin_state_1	43223.0	131784.7	4
392	2x	open_chromatin_state_1	26918.5	92924.3	4
393	2x	open_chromatin_state_1	10444.0	20925.8	4
394	2x	open_chromatin_state_1	10535.9	34432.9	4
395	2x	open_chromatin_state_1	4265.4	6659.4	4
396	2x	open_chromatin_state_1	11724.0	47512.7	4
397	2x	open_chromatin_state_1	23343.9	77890.2	4
398	2x	open_chromatin_state_1	27982.5	113798.4	4
399	2x	open_chromatin_state_1	5394.0	14766.7	4
400	2x	open_chromatin_state_1	5561.9	12781.4	4
401	2x	open_chromatin_state_1	14716.8	43552.7	4
402	2x	open_chromatin_state_1	19064.4	88896.1	4
403	2x	open_chromatin_state_1	37774.9	128212.0	4
404	2x	open_chromatin_state_1	36122.7	137916.2	4
405	2x	open_chromatin_state_1	24258.0	101809.3	4
406	2x	open_chromatin_state_1	17954.5	70799.7	4
407	2x	open_chromatin_state_1	15353.8	40276.3	4
408	2x	open_chromatin_state_1	42447.2	119841.7	4
409	2x	open_chromatin_state_1	8996.4	33923.8	4
410	2x	open_chromatin_state_1	31611.5	87448.3	4
411	2x	open_chromatin_state_1	26641.1	92860.8	4
412	2x	open_chromatin_state_1	33539.7	100930.7	4
413	2x	open_chromatin_state_1	28659.7	94486.2	4
414	2x	open_chromatin_state_1	8254.6	23783.6	4
415	2x	open_chromatin_state_1	5725.5	20415.4	4
416	2x	open_chromatin_state_1	11385.8	36978.5	4
417	2x	open_chromatin_state_1	32681.8	113279.6	4
418	2x	open_chromatin_state_1	6760.3	9061.2	4
419	2x	open_chromatin_state_1	15086.4	48034.0	4
420	2x	open_chromatin_state_1	28211.9	98587.8	4
421	2x	open_chromatin_state_1	4779.5	8533.2	4
422	2x	open_chromatin_state_1	12047.8	46644.1	4
423	2x	open_chromatin_state_1	16129.4	58847.6	4
424	2x	open_chromatin_state_1	37510.3	111135.3	4
425	2x	open_chromatin_state_1	36991.5	110026.0	4
426	2x	open_chromatin_state_1	38449.0	124806.9	4
427	2x	open_chromatin_state_1	24035.1	99448.8	4
428	2x	open_chromatin_state_1	20316.2	85641.8	4
429	2x	open_chromatin_state_1	5255.8	6651.8	4
430	2x	open_chromatin_state_1	7879.6	12547.6	4
431	2x	open_chromatin_state_1	20343.8	90808.4	4
432	2x	open_chromatin_state_1	13099.9	52666.3	4
433	2x	open_chromatin_state_1	23099.0	100792.2	4
434	2x	open_chromatin_state_1	18272.4	46020.2	4
435	2x	open_chromatin_state_1	7904.5	20690.2	4
436	2x	open_chromatin_state_1	20181.5	96767.8	4
437	2x	open_chromatin_state_1	28826.8	79293.7	4
438	2x	open_chromatin_state_1	4244.4	9362.1	4
439	2x	open_chromatin_state_1	19966.9	93397.2	4
440	2x	open_chromatin_state_1	15249.7	63372.2	4
441	2x	open_chromatin_state_1	29474.8	113502.1	4
442	2x	open_chromatin_state_1	14292.1	53100.3	4
443	2x	open_chromatin_state_1	7503.0	16336.3	4
444	2x	open_chromatin_state_1	13124.3	36790.4	4
445	2x	open_chromatin_state_1	52943.8	149665.8	4
446	2x	open_chromatin_state_1	10192.0	40396.2	4
447	2x	open_chromatin_state_1	18224.1	100023.3	4
448	2x	open_chromatin_state_1	22679.7	81972.7	4
449	2x	open_chromatin_state_1	30231.5	94196.9	4
450	2x	open_chromatin_state_1	12460.0	23122.2	4
451	2x	open_chromatin_state_1	48828.4	146901.7	4
452	2x	open_chromatin_state_1	31845.8	90534.0	4
453	2x	open_chromatin_state_1	11543.2	40710.7	4
454	2x	open_chromatin_state_1	9145.5	27155.7	4
455	2x	open_chromatin_state_1	6599.1	16481.9	4
456	2x	open_chromatin_state_1	30018.0	95157.4	4
457	2x	open_chromatin_state_1	28695.8	112462.1	4
458	2x	open_chromatin_state_1	18100.5	42276.6	4
459	2x	open_chromatin_state_1	12737.5	49859.4	4
460	2x	open_chromatin_state_1	38764.9	100831.8	4
461	2x	open_chromatin_state_1	15299.8	46812.3	4
462	2x	open_chromatin_state_1	3797.0	3835.9	4
463	2x	open_chromatin_state_1	44852.6	127326.5	4
464	2x	open_chromatin_state_1	21033.8	65972.2	4
465	2x	open_chromatin_state_1	11518.9	34757.3	4
466	2x	open_chromatin_state_1	9863.6	23404.9	4
467	2x	open_chromatin_state_1	23425.1	97790.1	4
468	2x	open_chromatin_state_1	6036.2	7437.1	4
469	2x	open_chromatin_state_1	29271.0	111897.5	4
470	2x	open_chromatin_state_1	19165.2	64301.4	4
471	2x	open_chromatin_state_1	40597.3	127948.7	4
472	2x	open_chromatin_state_1	20444.8	96121.7	4
473	2x	open_chromatin_state_1	11064.0	23310.0	4
474	2x	open_chromatin_state_1	29107.8	88278.2	4
475	2x	open_chromatin_state_1	16764.1	69602.3	4
476	2x	open_chromatin_state_1	19576.7	89509.6	4
477	2x	open_chromatin_state_1	17724.9	51973.7	4
478	2x	open_chromatin_state_1	14049.5	50732.0	4
479	2x	open_chromatin_state_1	33456.2	100082.2	4
480	2x	open_chromatin_state_1	16421.1	60375.4	4
481	2x	open_chromatin_state_1	28409.2	93235.5	4
482	2x	open_chromatin_state_1	41651.2	131822.8	4
483	2x	open_chromatin_state_1	19812.8	93096.0	4
484	2x	open_chromatin_state_1	26266.8	105647.8	4
485	2x	open_chromatin_state_1	36659.6	109727.0	4
486	2x	open_chromatin_state_1	77937.6	175282.5	4
487	2x	open_chromatin_state_1	19201.0	95666.6	4
488	2x	open_chromatin_state_1	23978.6	98394.9	4
489	2x	open_chromatin_state_1	24618.5	92585.5	4
490	2x	open_chromatin_state_1	33841.6	124747.9	4
491	2x	open_chromatin_state_1	13603.9	58601.0	4
492	2x	open_chromatin_state_1	7675.9	26400.8	4
493	2x	open_chromatin_state_1	9386.0	33986.4	4
494	2x	open_chromatin_state_1	33039.0	122903.6	4
