Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	88000	46812971	9482	10.78	3084832	6.59	1.6351	
-24800	-22800	-23800	88000	46812971	10108	11.49	3084206	6.59	1.7434	
-24600	-22600	-23600	88000	46812971	10175	11.56	3084139	6.59	1.7550	
-24400	-22400	-23400	88000	46812971	9748	11.08	3084566	6.59	1.6811	
-24200	-22200	-23200	88000	46812971	9064	10.30	3085250	6.59	1.5628	
-24000	-22000	-23000	88000	46812971	8287	9.42	3086027	6.59	1.4285	
-23800	-21800	-22800	88000	46812971	7696	8.75	3086618	6.59	1.3264	
-23600	-21600	-22600	88000	46812971	8573	9.74	3085741	6.59	1.4779	
-23400	-21400	-22400	88000	46812971	9405	10.69	3084909	6.59	1.6218	
-23200	-21200	-22200	88000	46812971	9791	11.13	3084523	6.59	1.6886	
-23000	-21000	-22000	88000	46812971	9478	10.77	3084836	6.59	1.6344	
-22800	-20800	-21800	88000	46812971	8910	10.12	3085404	6.59	1.5362	
-22600	-20600	-21600	88000	46812971	8910	10.12	3085404	6.59	1.5362	
-22400	-20400	-21400	88000	46812971	9232	10.49	3085082	6.59	1.5919	
-22200	-20200	-21200	88000	46812971	10190	11.58	3084124	6.59	1.7576	
-22000	-20000	-21000	87932	46813039	11116	12.64	3083198	6.59	1.9194	
-21800	-19800	-20800	87532	46813439	11762	13.44	3082552	6.58	2.0407	
-21600	-19600	-20600	87132	46813839	11674	13.40	3082640	6.58	2.0347	
-21400	-19400	-20400	86732	46814239	11690	13.48	3082624	6.58	2.0469	
-21200	-19200	-20200	86332	46814639	12032	13.94	3082282	6.58	2.1168	
-21000	-19000	-20000	86068	46814903	12874	14.96	3081440	6.58	2.2725	
-20800	-18800	-19800	86468	46814503	13703	15.85	3080611	6.58	2.4083	
-20600	-18600	-19600	86868	46814103	14299	16.46	3080015	6.58	2.5019	
-20400	-18400	-19400	87268	46813703	15063	17.26	3079251	6.58	2.6241	
-20200	-18200	-19200	87668	46813303	15266	17.41	3079048	6.58	2.6475	
-20000	-18000	-19000	88000	46812971	15291	17.38	3079023	6.58	2.6418	
-19800	-17800	-18800	88000	46812971	15327	17.42	3078987	6.58	2.6481	
-19600	-17600	-18600	88000	46812971	14986	17.03	3079328	6.58	2.5889	
-19400	-17400	-18400	88000	46812971	13981	15.89	3080333	6.58	2.4145	
-19200	-17200	-18200	88000	46812971	12779	14.52	3081535	6.58	2.2060	
-19000	-17000	-18000	88000	46812971	11671	13.26	3082643	6.59	2.0140	
-18800	-16800	-17800	88000	46812971	10648	12.10	3083666	6.59	1.8369	
-18600	-16600	-17600	88000	46812971	9958	11.32	3084356	6.59	1.7175	
-18400	-16400	-17400	88000	46812971	8953	10.17	3085361	6.59	1.5436	
-18200	-16200	-17200	88000	46812971	8228	9.35	3086086	6.59	1.4183	
-18000	-16000	-17000	88000	46812971	7418	8.43	3086896	6.59	1.2783	
-17800	-15800	-16800	88000	46812971	7111	8.08	3087203	6.59	1.2253	
-17600	-15600	-16600	88000	46812971	7526	8.55	3086788	6.59	1.2970	
-17400	-15400	-16400	88000	46812971	8132	9.24	3086182	6.59	1.4017	
-17200	-15200	-16200	88000	46812971	9082	10.32	3085232	6.59	1.5659	
-17000	-15000	-16000	88000	46812971	9892	11.24	3084422	6.59	1.7061	
-16800	-14800	-15800	88000	46812971	10353	11.76	3083961	6.59	1.7858	
-16600	-14600	-15600	88000	46812971	10243	11.64	3084071	6.59	1.7668	
-16400	-14400	-15400	88000	46812971	10423	11.84	3083891	6.59	1.7979	
