
Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
100	3x	gene	2486.7	8406.7	3
101	3x	gene	2586.6	9410.5	3
102	3x	gene	1013.7	2792.6	3
103	3x	gene	3020.3	14170.1	3
104	3x	gene	1535.5	7222.6	3
105	3x	gene	6409.8	24852.9	3
106	3x	gene	4988.9	24723.5	3
107	3x	gene	5311.4	13974.9	3
108	3x	gene	4216.0	19513.7	3
109	3x	gene	4380.3	21564.0	3
110	3x	gene	4993.4	24449.5	3
111	3x	gene	4835.9	21977.8	3
112	3x	gene	436.2	821.0	4
113	3x	gene	1295.2	3071.8	4
114	3x	gene	7937.9	22836.6	4
115	3x	gene	3636.7	12852.0	4
116	3x	gene	2068.2	10517.9	4
117	3x	gene	8802.6	26878.5	4
118	3x	gene	5286.8	15249.5	4
119	3x	gene	3275.8	9106.1	4
120	3x	gene	1377.2	3952.0	4
121	3x	gene	3658.7	15915.3	4
122	3x	gene	4268.6	11926.5	4
123	3x	gene	224.4	464.6	5
124	3x	gene	923.5	2019.8	5
125	3x	gene	2504.1	10737.5	5
126	3x	gene	2266.0	6528.7	5
127	3x	gene	2129.0	7731.1	5
128	3x	gene	2390.3	8183.9	5
129	3x	gene	7766.4	21062.1	5
130	3x	gene	2143.2	6903.3	5
131	3x	gene	6900.6	24796.2	5
132	3x	gene	3484.3	12122.8	5
133	3x	gene	1461.5	4792.4	5
134	3x	gene	6818.1	22313.1	5
135	3x	gene	4817.8	17078.9	5
136	3x	gene	944.9	2414.9	5
137	3x	gene	8238.5	30110.0	5
138	3x	gene	6067.1	25076.7	5
139	3x	gene	2597.7	13038.9	5
140	3x	gene	7988.7	25195.7	5
141	3x	gene	2402.5	7262.6	5
142	3x	gene	2205.0	7350.8	5
143	3x	gene	7200.6	31314.3	5
144	3x	gene	2905.6	8440.7	5
145	3x	gene	2365.3	8129.7	5
146	3x	gene	2773.2	9949.1	5
147	3x	gene	7660.2	25245.5	5
148	3x	gene	4562.1	20179.5	5
149	3x	gene	1670.1	6405.3	5
150	3x	gene	5786.8	21932.0	5
151	3x	gene	3234.4	14255.5	5
152	3x	gene	1045.5	3370.2	5
153	3x	gene	1108.9	3880.7	5
154	3x	gene	3595.1	15782.2	5
155	3x	gene	8392.6	33086.4	5
156	3x	gene	3807.8	10777.6	5
157	3x	gene	4068.2	15754.3	5
158	3x	gene	914.3	2773.5	5
159	3x	gene	3436.6	13744.6	5
160	3x	gene	4765.8	18952.8	5
161	3x	gene	428.8	1133.4	6
162	3x	gene	2620.5	8355.7	6
163	3x	gene	787.0	1585.2	7
164	3x	gene	888.3	1977.9	7
165	3x	gene	3060.8	9984.3	7
166	3x	gene	3902.8	12984.3	7
167	3x	gene	2109.6	6390.1	7
168	3x	gene	4441.0	20900.4	7
169	3x	gene	2636.0	6858.7	7
170	3x	gene	5001.0	14248.6	7
171	3x	gene	2140.1	4987.4	7
172	3x	gene	5726.1	23752.1	7
173	3x	gene	2701.0	6124.0	7
174	3x	gene	7212.7	24362.6	7
175	3x	gene	3960.5	15794.1	7
176	3x	gene	6453.0	25411.1	7
177	3x	gene	5882.4	18310.8	7
178	3x	gene	1462.7	3450.3	7
179	3x	gene	6085.7	18772.8	7
180	3x	gene	1839.6	7114.7	7
181	3x	gene	8689.8	29694.8	7
182	3x	gene	2294.5	7373.3	7
183	3x	gene	4687.6	19583.3	7
184	3x	gene	6743.2	27326.7	7
185	3x	gene	3800.7	14433.1	7
186	3x	gene	1968.3	8579.0	7
187	3x	gene	2178.0	9453.7	7
188	3x	gene	3726.2	10134.1	7
189	3x	gene	6235.3	24419.8	7
190	3x	gene	2296.7	6660.3	7
191	3x	gene	3803.1	13403.5	7
192	3x	gene	1173.3	4425.8	7
193	3x	gene	4209.3	12854.7	7
194	3x	gene	2344.7	11743.4	7
195	3x	gene	555.0	1134.2	8
196	3x	gene	836.2	1749.8	9
197	3x	gene	919.6	3175.4	9
198	3x	gene	436.6	902.9	10
199	3x	gene	2108.8	6039.0	10
200	3x	gene	5680.5	24233.0	10
201	3x	gene	5939.9	23037.8	10
202	3x	gene	3353.3	11743.7	10
203	3x	gene	1523.9	6861.6	10
204	3x	gene	1981.6	8242.2	10
205	3x	gene	2162.7	5455.4	10
206	3x	gene	3824.3	16086.2	10
207	3x	gene	1205.2	4002.7	10
208	3x	gene	3582.0	12018.5	10
209	3x	gene	9037.1	31293.0	10
210	3x	gene	1458.2	2841.4	10
211	3x	gene	1195.6	2859.3	10
212	3x	gene	5571.7	19210.5	10
213	3x	gene	1685.6	5443.0	10
214	3x	gene	5518.9	17350.1	10
215	3x	gene	1682.1	8518.5	10
216	3x	gene	5939.4	20997.6	10
217	3x	gene	2718.3	10794.2	10
218	3x	gene	4375.1	11696.2	10
219	3x	gene	1754.2	6369.8	10
220	3x	gene	2275.3	9937.8	10
221	3x	gene	621.7	1407.0	11
222	3x	gene	1308.1	5711.9	11
223	3x	gene	1763.7	5465.2	11
224	3x	gene	2130.4	6240.0	11
225	3x	gene	4871.0	16687.9	11
226	3x	gene	1357.4	4501.1	11
227	3x	gene	4164.0	12584.6	11
228	3x	gene	3792.2	15424.9	11
229	3x	gene	4294.5	16427.9	11
230	3x	gene	1628.9	5318.4	11
231	3x	gene	4022.4	13043.2	11
232	3x	gene	1058.3	2608.0	11
233	3x	gene	2372.9	7497.2	11
234	3x	gene	9313.3	28956.1	11
235	3x	gene	8556.3	24687.0	11
236	3x	gene	4133.2	18031.1	11
237	3x	gene	8432.1	30460.0	11
238	3x	gene	3041.6	12400.3	11
239	3x	gene	5151.8	15042.8	11
240	3x	gene	1927.6	8916.5	11
241	3x	gene	1616.8	3343.0	11
242	3x	gene	2339.9	8850.3	11
243	3x	gene	8089.2	23854.0	11
244	3x	gene	3550.1	13218.2	11
245	3x	gene	4398.4	14379.3	11
246	3x	gene	4653.0	14825.8	11
247	3x	gene	1395.0	4513.0	11
248	3x	gene	3787.4	14824.0	11
249	3x	gene	4073.7	18895.7	11
250	3x	gene	1493.9	6426.9	11
251	3x	gene	2741.0	10013.9	11
252	3x	gene	4313.9	22882.9	11
253	3x	gene	2191.0	8267.4	11
254	3x	gene	3323.6	7963.7	11
255	3x	gene	3963.0	11895.4	11
256	3x	gene	2108.0	7908.7	11
257	3x	gene	2114.6	6536.8	11
258	3x	gene	5480.9	21999.4	11
259	3x	gene	2869.7	14610.5	11
260	3x	gene	4192.3	19397.8	11
261	3x	gene	2320.1	6722.0	11
262	3x	gene	6590.9	27378.6	11
263	3x	gene	2185.4	9115.3	11
264	3x	gene	6360.8	25077.0	11
265	3x	gene	874.0	1825.4	11
266	3x	gene	860.0	3321.6	11
267	3x	gene	3057.0	9013.7	11
268	3x	gene	3014.5	11824.3	11
269	3x	gene	4871.1	15575.8	11
270	3x	gene	3747.8	11133.3	11
271	3x	gene	1504.0	4329.0	11
272	3x	gene	1187.9	4217.6	11
273	3x	gene	1987.4	7951.0	11
274	3x	gene	1039.4	2477.1	11
275	3x	gene	5638.1	23573.6	11
276	3x	gene	3044.7	9581.6	11
277	3x	gene	2911.5	9472.8	11
278	3x	gene	1931.7	10081.7	11
279	3x	gene	3126.2	19747.1	11
280	3x	gene	3839.0	9245.2	11
281	3x	gene	2548.7	8185.1	11
282	3x	gene	4135.8	15834.6	11
283	3x	gene	2665.5	11896.4	11
284	3x	gene	1955.8	8333.4	11
285	3x	gene	1389.4	3531.1	11
286	3x	gene	2398.1	11134.7	11
287	3x	gene	2809.0	9485.1	11
288	3x	gene	2374.6	10387.6	11
289	3x	gene	3355.0	11679.3	11
290	3x	gene	3946.8	9526.8	11
291	3x	gene	2201.6	5260.3	11
292	3x	gene	5512.7	15800.0	11
293	3x	gene	3211.8	10413.1	11
294	3x	gene	2170.2	6160.0	11
295	3x	gene	2417.7	13266.3	11
296	3x	gene	2101.1	5090.0	11
297	3x	gene	1997.1	9071.5	11
298	3x	gene	2029.0	8182.4	11
299	3x	gene	753.9	1873.4	12
300	3x	gene	704.0	1856.4	13
301	3x	gene	6408.2	20705.9	13
302	3x	gene	1856.1	5294.2	13
303	3x	gene	3503.4	11733.6	13
304	3x	gene	4476.5	15111.4	13
305	3x	gene	2521.8	9245.9	13
306	3x	gene	1996.6	8195.0	13
307	3x	gene	4991.8	17068.8	13
308	3x	gene	4812.9	20807.8	13
309	3x	gene	879.4	2047.8	13
310	3x	gene	2330.0	11576.9	13
311	3x	gene	1445.7	3590.1	13
312	3x	gene	2367.4	6296.5	13
313	3x	gene	2867.5	11761.8	13
314	3x	gene	1329.8	3901.4	13
315	3x	gene	1677.8	7781.5	13
316	3x	gene	3414.8	11539.3	13
317	3x	gene	5588.4	16947.6	13
318	3x	gene	5214.3	23751.2	13
319	3x	gene	1971.0	5938.7	13
320	3x	gene	2874.5	10714.8	13
321	3x	gene	4279.7	22667.2	13
322	3x	gene	3818.7	14010.4	13
323	3x	gene	3281.2	11153.4	13
324	3x	gene	1898.5	5280.3	13
325	3x	gene	509.9	1500.9	14
326	3x	gene	3799.2	9927.8	14
327	3x	gene	4341.6	15294.6	14
328	3x	gene	3252.0	9459.7	14
329	3x	gene	2811.5	10490.9	14
330	3x	gene	2026.7	5527.8	14
331	3x	gene	1407.5	4527.6	14
332	3x	gene	1821.3	5772.2	14
333	3x	gene	2006.7	7068.6	14
334	3x	gene	1477.1	4056.7	14
335	3x	gene	1698.8	5484.7	14
336	3x	gene	5749.1	18922.6	14
337	3x	gene	6449.4	18685.1	14
338	3x	gene	8199.6	23444.5	14
339	3x	gene	3140.8	12445.3	14
340	3x	gene	1979.8	11240.0	14
341	3x	gene	6136.4	27198.0	14
342	3x	gene	1876.0	6694.7	14
343	3x	gene	2026.3	7499.6	14
344	3x	gene	4623.8	22388.8	14
345	3x	gene	9575.6	26465.0	14
346	3x	gene	5234.0	20867.3	14
347	3x	gene	400.7	804.7	15
348	3x	gene	6952.0	21996.4	15
349	3x	gene	1384.3	4293.7	15
350	3x	gene	3176.8	8565.5	15
351	3x	gene	2703.6	10345.8	15
352	3x	gene	1715.9	5814.4	15
353	3x	gene	5254.3	24232.6	15
354	3x	gene	2719.7	9424.6	15
355	3x	gene	2991.4	12343.6	15
356	3x	gene	609.5	1234.0	16
357	3x	gene	2046.0	4539.4	16
358	3x	gene	3934.3	13773.9	16
359	3x	gene	5448.5	15357.4	16
360	3x	gene	3471.9	11568.3	16
361	3x	gene	4562.8	23230.2	16
362	3x	gene	4664.8	15255.8	16
363	3x	gene	2178.1	7695.8	16
364	3x	gene	5397.6	18357.7	16
365	3x	gene	7111.3	23582.3	16
366	3x	gene	2803.5	10689.1	16
367	3x	gene	4575.0	15130.7	16
368	3x	gene	3223.9	11333.5	16
369	3x	gene	2103.0	9174.6	16
370	3x	gene	808.6	1842.1	17
371	3x	gene	2638.6	6037.0	17
372	3x	gene	3415.5	10280.9	17
373	3x	gene	2432.1	11631.1	17
374	3x	gene	1320.2	2960.0	17
375	3x	gene	1862.4	5731.8	17
376	3x	gene	4047.3	16117.4	17
377	3x	gene	1237.1	3214.3	17
378	3x	gene	2238.6	9867.7	17
379	3x	gene	3303.7	11665.5	17
380	3x	gene	795.3	2348.7	18
381	3x	gene	3775.4	14452.7	18
382	3x	gene	4166.0	12355.5	18
383	3x	gene	3179.7	9800.3	18
384	3x	gene	4551.7	21125.7	18
385	3x	gene	4733.5	17174.2	18
386	3x	gene	4680.7	17005.4	18
387	3x	gene	1723.5	4458.3	18
388	3x	gene	962.9	4267.3	18
389	3x	gene	5217.0	19038.2	18
390	3x	gene	6252.0	20279.2	18
391	3x	gene	1730.9	5263.4	18
392	3x	gene	6953.8	21025.5	18
393	3x	gene	1437.4	4857.3	18
394	3x	gene	1395.9	3387.9	18
395	3x	gene	2599.0	9004.8	18
396	3x	gene	1992.1	10727.0	18
397	3x	gene	3508.5	12086.5	18
398	3x	gene	1435.1	4909.8	18
399	3x	gene	1270.4	3950.3	18
400	3x	gene	7031.4	26131.3	18
401	3x	gene	4766.2	21301.2	18
402	3x	gene	8852.3	30009.0	18
403	3x	gene	2976.7	11723.6	18
404	3x	gene	3171.2	14093.6	18
405	3x	gene	3905.6	14587.7	18
406	3x	gene	919.9	2348.3	18
407	3x	gene	5168.6	14452.5	18
408	3x	gene	3133.4	10154.6	18
409	3x	gene	2993.4	9023.1	18
410	3x	gene	4247.9	24224.5	18
411	3x	gene	804.8	1383.2	19
412	3x	gene	5831.2	20585.5	19
413	3x	gene	2351.8	10159.7	19
414	3x	gene	1252.0	5375.5	19
415	3x	gene	7663.3	28309.1	19
416	3x	gene	6200.2	20126.9	19
417	3x	gene	6267.4	17303.7	19
418	3x	gene	2767.7	9536.4	19
419	3x	gene	2472.9	9874.1	19
420	3x	gene	4615.0	15528.2	19
421	3x	gene	3422.0	14786.5	19
422	3x	gene	1039.5	2449.7	19
423	3x	gene	3608.3	13922.9	19
424	3x	gene	1152.5	4063.9	19
425	3x	gene	1713.3	4187.8	19
426	3x	gene	1304.3	5424.9	19
427	3x	gene	2887.6	12472.5	19
428	3x	gene	2709.3	8767.0	19
429	3x	gene	1250.3	3865.3	19
430	3x	gene	4675.0	13690.9	19
431	3x	gene	1739.5	7470.5	19
432	3x	gene	1330.2	3749.2	19
433	3x	gene	2587.7	10522.1	19
434	3x	gene	1694.4	6160.7	19
435	3x	gene	4887.8	18073.9	19
436	3x	gene	6425.7	20480.8	19
437	3x	gene	923.1	2534.5	19
438	3x	gene	2923.5	13628.9	19
439	3x	gene	4452.8	23140.6	19
440	3x	gene	2252.2	8325.2	19
441	3x	gene	3374.7	13806.5	19
442	3x	gene	6534.4	21299.4	19
443	3x	gene	2642.8	9998.3	19
444	3x	gene	5175.5	17646.6	19
445	3x	gene	898.1	2492.1	19
446	3x	gene	3225.7	12680.3	19
447	3x	gene	3760.2	14246.4	19
448	3x	gene	4167.1	12401.5	19
449	3x	gene	4137.7	21650.2	19
450	3x	gene	5505.2	22121.5	19
451	3x	gene	4061.5	14751.7	19
452	3x	gene	6500.6	19990.9	19
453	3x	gene	2622.0	10890.2	19
454	3x	gene	3235.6	17242.1	19
455	3x	gene	3825.5	11359.7	19
456	3x	gene	4487.2	17669.0	19
457	3x	gene	1168.7	4230.3	19
458	3x	gene	2339.5	10722.8	19
459	3x	gene	1376.5	3918.4	19
460	3x	gene	5356.3	15044.1	19
461	3x	gene	2902.0	9550.1	19
462	3x	gene	3063.9	10757.7	19
463	3x	gene	2029.1	6821.3	19
464	3x	gene	3938.7	13624.9	19
465	3x	gene	7847.6	25325.5	19
466	3x	gene	4256.3	21524.4	19
467	3x	gene	5752.5	17944.6	19
468	3x	gene	654.0	1771.0	20
469	3x	gene	2983.5	13931.7	20
470	3x	gene	3879.8	12155.4	20
471	3x	gene	5825.2	18577.5	20
472	3x	gene	6928.1	26277.8	20
473	3x	gene	8042.5	26429.3	20
474	3x	gene	3261.3	10135.1	20
475	3x	gene	7825.4	24794.4	20
476	3x	gene	2376.8	6499.4	20
477	3x	gene	2416.6	6247.9	20
478	3x	gene	817.2	1884.9	21
479	3x	gene	6759.7	26395.6	21
480	3x	gene	2029.7	7002.4	21
481	3x	gene	1402.2	4226.5	21
482	3x	gene	1319.6	2818.9	21
483	3x	gene	1778.0	4000.2	21
484	3x	gene	4636.4	23160.7	21
485	3x	gene	1864.0	9069.3	21
486	3x	gene	4073.3	12047.2	21
487	3x	gene	3475.5	15312.2	21
488	3x	gene	2403.0	7102.7	21
489	3x	gene	907.3	2066.4	21
490	3x	gene	3055.6	11841.9	21
491	3x	gene	5375.0	21770.3	21
492	3x	gene	4051.7	12826.5	21
493	3x	gene	4647.5	20768.0	21
494	3x	gene	1686.6	4397.8	21
495	3x	gene	5599.8	24405.8	21
496	3x	gene	7542.7	23998.9	21
497	3x	gene	2849.2	11152.2	21
498	3x	gene	4876.9	16928.6	21
499	3x	gene	1783.4	5798.2	21
500	3x	gene	5248.1	19588.9	21
501	3x	gene	3012.2	9719.3	21
502	3x	gene	3344.4	10764.8	21
503	3x	gene	3018.5	11876.2	21
504	3x	gene	3766.3	13863.8	21
505	3x	gene	2369.7	6477.7	21
506	3x	gene	4895.5	20933.4	21
507	3x	gene	1891.7	5714.2	21
508	3x	gene	4205.7	24122.3	21
509	3x	gene	4240.2	11882.7	21
510	3x	gene	5979.9	17594.6	21
511	3x	gene	1179.2	5365.4	21
512	3x	gene	2121.5	7428.8	21
513	3x	gene	2120.0	7107.1	21
514	3x	gene	2260.5	7854.5	21
515	3x	gene	6030.4	20528.2	21
516	3x	gene	741.7	1374.8	22
517	3x	gene	1205.1	3126.8	22
518	3x	gene	5409.4	15073.8	22
519	3x	gene	5187.2	21775.1	22
520	3x	gene	2655.8	7211.7	22
521	3x	gene	5652.1	23966.2	22
522	3x	gene	601.2	1073.5	23
523	3x	gene	4186.9	10361.2	23
524	3x	gene	2100.8	9758.1	23
525	3x	gene	2796.6	8196.6	23
526	3x	gene	1097.4	3815.8	23
527	3x	gene	5435.0	22327.8	23
528	3x	gene	2994.6	8987.2	23
529	3x	gene	2720.8	10994.8	23
530	3x	gene	2195.6	5725.4	23
531	3x	gene	3789.8	10419.8	23
532	3x	gene	3370.8	14004.5	23
533	3x	gene	612.5	1842.5	24
534	3x	gene	2345.6	8653.5	24
535	3x	gene	4914.4	24393.2	24
536	3x	gene	1959.0	4498.2	24
537	3x	gene	1555.5	4819.7	24
538	3x	gene	3394.9	13805.8	24
539	3x	gene	5860.2	21145.5	24
540	3x	gene	1234.8	3050.1	24
541	3x	gene	4390.2	15589.2	24
542	3x	gene	5671.9	20801.9	24
543	3x	gene	2204.8	6826.6	24
544	3x	gene	2680.6	8693.0	24
545	3x	gene	795.1	1880.5	25
546	3x	gene	1581.1	5024.5	25
547	3x	gene	3118.2	10362.7	25
548	3x	gene	5288.8	16637.9	25
549	3x	gene	1213.2	3542.3	25
550	3x	gene	7393.2	20963.3	25
551	3x	gene	3891.3	16610.3	25
552	3x	gene	3124.9	16523.4	25
553	3x	gene	1373.1	2711.0	25
554	3x	gene	2964.4	8075.2	25
555	3x	gene	2783.3	10569.6	25
556	3x	gene	4054.0	14101.4	25
557	3x	gene	3926.8	12046.7	25
558	3x	gene	3881.8	16996.9	25
559	3x	gene	584.7	2220.3	26
560	3x	gene	7297.5	20652.7	26
561	3x	gene	1588.4	3525.0	26
562	3x	gene	3176.6	11092.4	26
563	3x	gene	3224.5	10318.7	26
564	3x	gene	994.4	2820.5	26
565	3x	gene	2005.3	7827.6	26
566	3x	gene	1254.2	4314.4	26
567	3x	gene	6325.3	20044.7	26
568	3x	gene	5549.4	20345.4	26
569	3x	gene	1823.6	4841.3	26
570	3x	gene	7125.5	23610.9	26
571	3x	gene	3845.5	9772.3	26
572	3x	gene	889.7	3768.2	26
573	3x	gene	5711.6	20033.2	26
574	3x	gene	5550.9	18536.5	26
575	3x	gene	1922.3	4448.9	26
576	3x	gene	4772.6	22610.7	26
577	3x	gene	6031.3	24527.8	26
578	3x	gene	3585.9	11084.6	26
579	3x	gene	3608.5	17153.7	26
580	3x	gene	995.8	2220.6	26
581	3x	gene	4123.2	12392.9	26
582	3x	gene	4402.8	13297.0	26
583	3x	gene	3976.1	20091.6	26
584	3x	gene	855.3	1901.6	26
585	3x	gene	2264.9	6236.6	26
586	3x	gene	825.8	1766.8	27
587	3x	gene	1723.2	3966.7	27
588	3x	gene	4984.4	20176.3	27
589	3x	gene	1937.3	5258.8	27
590	3x	gene	4295.2	17369.8	27
591	3x	gene	4273.8	14780.9	27
592	3x	gene	1239.8	3133.7	27
593	3x	gene	4270.5	23092.7	27
594	3x	gene	2432.9	8780.7	27
595	3x	gene	1216.8	3904.9	27
596	3x	gene	9601.7	27909.0	27
597	3x	gene	3983.0	16429.4	27
598	3x	gene	950.6	2861.8	27
599	3x	gene	6452.1	20601.1	27
600	3x	gene	5172.9	23273.3	27
601	3x	gene	1795.6	7089.7	27
602	3x	gene	2417.5	6382.8	27
603	3x	gene	1706.5	4875.0	27
604	3x	gene	1833.0	6028.6	27
605	3x	gene	5392.6	24358.0	27
606	3x	gene	1114.8	3260.6	27
607	3x	gene	1540.7	3888.2	27
608	3x	gene	4197.5	16370.5	27
609	3x	gene	3506.3	10993.0	27
610	3x	gene	6603.0	24722.0	27
611	3x	gene	2344.8	11134.2	27
612	3x	gene	3719.3	19560.4	27
613	3x	gene	1322.8	4313.6	27
614	3x	gene	2369.4	8160.9	27
615	3x	gene	5241.5	19913.2	27
616	3x	gene	2244.3	6329.3	27
617	3x	gene	7563.9	28234.3	27
618	3x	gene	5079.7	18812.2	27
619	3x	gene	822.0	2233.6	28
620	3x	gene	1791.6	6090.4	28
621	3x	gene	5161.1	12467.8	28
622	3x	gene	1586.2	6057.8	28
623	3x	gene	3545.1	11524.1	28
624	3x	gene	2793.5	13601.5	28
625	3x	gene	2564.2	8541.5	28
626	3x	gene	3383.2	11552.1	28
627	3x	gene	4367.3	13600.2	28
628	3x	gene	1982.5	5731.3	28
629	3x	gene	7387.3	25205.6	28
630	3x	gene	2067.2	7768.4	28
631	3x	gene	8552.4	27165.1	28
632	3x	gene	4764.7	16129.6	28
633	3x	gene	930.2	2667.7	28
634	3x	gene	2530.6	8370.6	28
635	3x	gene	1862.8	5684.1	28
636	3x	gene	1171.7	5266.0	28
637	3x	gene	1142.6	4045.0	28
638	3x	gene	1636.0	3262.8	28
639	3x	gene	755.8	2909.9	29
640	3x	gene	1079.7	2631.6	29
641	3x	gene	4530.5	19634.8	29
642	3x	gene	4491.2	15192.2	29
643	3x	gene	3737.5	14024.8	29
644	3x	gene	2640.6	12946.2	29
645	3x	gene	3201.2	11001.5	29
646	3x	gene	1899.6	7207.7	29
647	3x	gene	1268.2	4788.5	29
648	3x	gene	403.7	637.7	30
649	3x	gene	2188.9	6172.2	30
650	3x	gene	3430.3	9921.0	30
651	3x	gene	4109.2	11767.9	30
652	3x	gene	8890.6	22957.1	30
653	3x	gene	3478.9	11532.2	30
654	3x	gene	664.3	1791.6	31
655	3x	gene	3471.3	13892.2	31
656	3x	gene	6293.1	22131.5	31
657	3x	gene	7121.2	19947.1	31
658	3x	gene	3634.8	17386.9	31
659	3x	gene	610.6	1317.7	32
660	3x	gene	2869.9	10498.3	32
661	3x	gene	1915.1	9336.9	32
662	3x	gene	6027.1	18983.3	32
663	3x	gene	3789.0	22600.8	32
664	3x	gene	2131.9	5538.4	32
665	3x	gene	3506.0	15386.5	32
666	3x	gene	5577.0	25390.8	32
667	3x	gene	1637.6	6219.2	32
668	3x	gene	2061.0	9884.1	32
669	3x	gene	1862.1	6639.2	32
670	3x	gene	1799.8	4502.7	32
671	3x	gene	2710.0	7975.0	32
672	3x	gene	4948.8	9487.5	32
673	3x	gene	5657.2	19670.2	32
674	3x	gene	2322.4	7892.1	32
675	3x	gene	4147.7	12805.7	32
676	3x	gene	3464.9	14320.4	32
677	3x	gene	1692.3	5975.7	32
678	3x	gene	4681.1	20616.4	32
679	3x	gene	2491.3	8095.2	32
680	3x	gene	4536.8	13638.9	32
681	3x	gene	3057.9	11012.2	32
682	3x	gene	6327.2	23715.8	32
683	3x	gene	1810.1	6646.8	32
684	3x	gene	2913.9	14785.9	32
685	3x	gene	5470.5	18568.9	32
686	3x	gene	3925.6	14658.4	32
687	3x	gene	3650.9	15511.1	32
688	3x	gene	4922.0	19201.3	32
689	3x	gene	2576.9	9303.5	32
690	3x	gene	1220.9	3261.0	32
691	3x	gene	3589.8	18650.2	32
692	3x	gene	1902.5	6957.4	32
693	3x	gene	6212.8	26741.7	32
694	3x	gene	5261.5	24117.7	32
695	3x	gene	993.5	2611.1	32
696	3x	gene	5363.7	18545.0	32
