Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
710	3x	satellite	239.3	291.0	497
711	3x	satellite	318.6	377.3	498
712	3x	satellite	244.9	321.4	499
713	3x	satellite	326.2	485.3	500
714	3x	satellite	517.5	1026.1	500
715	3x	satellite	364.9	435.0	500
716	3x	satellite	338.3	388.9	501
717	3x	satellite	243.0	303.5	502
718	3x	satellite	264.4	255.2	503
719	3x	satellite	319.2	336.2	504
720	3x	satellite	284.9	362.1	505
721	3x	satellite	338.3	374.2	506
722	3x	satellite	395.2	424.3	506
723	3x	satellite	368.7	368.9	506
724	3x	satellite	322.8	338.6	507
725	3x	satellite	222.7	245.1	508
726	3x	satellite	292.7	366.9	509
727	3x	satellite	221.3	285.0	510
728	3x	satellite	252.2	286.3	511
729	3x	satellite	374.5	412.0	511
730	3x	satellite	346.8	421.8	512
731	3x	satellite	260.3	305.5	513
732	3x	satellite	296.5	360.9	514
733	3x	satellite	283.9	296.6	515
734	3x	satellite	247.7	227.2	516
735	3x	satellite	328.6	342.4	517
736	3x	satellite	274.2	378.6	518
737	3x	satellite	240.6	236.2	519
738	3x	satellite	468.4	1248.8	519
739	3x	satellite	344.4	282.6	520
740	3x	satellite	434.4	389.7	520
741	3x	satellite	670.9	2729.4	520
742	3x	satellite	265.5	296.3	521
743	3x	satellite	264.7	272.4	522
744	3x	satellite	374.8	550.3	522
745	3x	satellite	348.9	384.1	523
746	3x	satellite	526.9	2020.0	523
747	3x	satellite	555.9	2181.3	523
748	3x	satellite	678.2	2429.2	523
749	3x	satellite	340.4	341.3	524
750	3x	satellite	588.1	1977.3	524
751	3x	satellite	340.0	414.9	525
752	3x	satellite	317.1	275.1	526
753	3x	satellite	275.9	317.2	527
754	3x	satellite	229.4	232.3	528
755	3x	satellite	309.8	389.4	529
756	3x	satellite	269.7	369.3	530
757	3x	satellite	341.0	331.8	531
758	3x	satellite	340.3	369.1	532
759	3x	satellite	369.1	347.1	532
760	3x	satellite	258.6	297.3	533
761	3x	satellite	320.0	337.2	534
762	3x	satellite	226.4	263.5	535
763	3x	satellite	344.6	385.8	536
764	3x	satellite	294.1	283.7	537
765	3x	satellite	465.7	1118.9	537
766	3x	satellite	298.7	358.9	538
767	3x	satellite	276.3	299.9	539
768	3x	satellite	731.1	2086.7	539
769	3x	satellite	285.6	317.8	540
770	3x	satellite	241.1	223.6	541
771	3x	satellite	314.8	284.1	542
772	3x	satellite	314.6	337.2	543
773	3x	satellite	235.3	317.3	544
774	3x	satellite	267.0	261.3	545
775	3x	satellite	310.8	310.8	546
776	3x	satellite	264.8	222.7	547
777	3x	satellite	286.8	292.4	548
778	3x	satellite	439.1	471.8	548
779	3x	satellite	295.3	325.1	549
780	3x	satellite	240.0	319.8	550
781	3x	satellite	301.7	304.9	551
782	3x	satellite	232.4	263.1	552
783	3x	satellite	206.6	290.8	553
784	3x	satellite	278.7	362.2	554
785	3x	satellite	287.2	278.2	555
786	3x	satellite	654.5	2286.5	555
787	3x	satellite	334.7	354.0	556
788	3x	satellite	216.8	310.0	557
789	3x	satellite	296.4	260.5	558
790	3x	satellite	311.2	310.2	559
791	3x	satellite	294.9	313.0	560
792	3x	satellite	242.0	323.7	561
793	3x	satellite	295.0	383.8	562
794	3x	satellite	297.0	410.3	563
795	3x	satellite	316.1	335.9	564
796	3x	satellite	526.3	1801.0	564
797	3x	satellite	347.9	357.2	565
798	3x	satellite	317.5	350.5	566
799	3x	satellite	255.5	370.2	567
800	3x	satellite	308.3	354.6	568
801	3x	satellite	305.1	466.1	569
802	3x	satellite	380.7	524.1	569
803	3x	satellite	328.6	705.3	570
804	3x	satellite	426.0	739.4	570
805	3x	satellite	265.7	316.9	571
806	3x	satellite	307.0	362.3	572
807	3x	satellite	344.7	413.9	573
808	3x	satellite	262.0	329.5	574
809	3x	satellite	263.3	243.6	575
810	3x	satellite	338.2	428.3	576
811	3x	satellite	195.3	231.6	577
812	3x	satellite	318.1	310.4	578
813	3x	satellite	327.0	332.1	579
814	3x	satellite	287.6	317.4	580
815	3x	satellite	458.3	1306.5	580
816	3x	satellite	299.6	435.0	581
817	3x	satellite	314.6	315.2	582
818	3x	satellite	333.4	416.3	583
819	3x	satellite	335.7	413.8	584
820	3x	satellite	353.0	438.3	585
821	3x	satellite	304.4	383.3	586
822	3x	satellite	290.2	266.2	587
823	3x	satellite	340.6	339.6	588
824	3x	satellite	341.9	434.0	589
825	3x	satellite	489.0	1429.3	589
826	3x	satellite	661.5	2253.5	589
827	3x	satellite	287.7	329.8	590
828	3x	satellite	324.7	307.6	591
829	3x	satellite	330.8	360.1	592
830	3x	satellite	587.0	2107.6	592
831	3x	satellite	368.8	428.6	592
832	3x	satellite	247.2	279.8	593
833	3x	satellite	359.3	441.0	593
834	3x	satellite	250.7	439.1	594
835	3x	satellite	262.7	297.5	595
836	3x	satellite	304.3	275.3	596
837	3x	satellite	267.0	284.3	597
838	3x	satellite	289.0	366.7	598
839	3x	satellite	288.4	320.2	599
840	3x	satellite	484.5	1705.1	599
841	3x	satellite	265.4	325.8	600
842	3x	satellite	745.1	3254.1	600
843	3x	satellite	548.1	1344.7	600
844	3x	satellite	414.6	513.7	600
845	3x	satellite	582.9	1675.2	600
846	3x	satellite	344.0	338.3	601
847	3x	satellite	274.7	292.3	602
848	3x	satellite	254.8	234.3	603
849	3x	satellite	183.6	182.5	604
850	3x	satellite	295.6	364.8	605
851	3x	satellite	341.3	344.6	606
852	3x	satellite	302.0	429.4	607
853	3x	satellite	300.6	333.1	608
854	3x	satellite	259.2	240.6	609
855	3x	satellite	288.5	325.9	610
856	3x	satellite	305.1	326.6	611
857	3x	satellite	300.7	382.1	612
858	3x	satellite	199.8	265.6	613
859	3x	satellite	272.7	255.3	614
860	3x	satellite	286.1	382.0	615
861	3x	satellite	260.8	356.0	616
862	3x	satellite	310.7	432.7	617
863	3x	satellite	354.7	371.4	618
864	3x	satellite	318.2	401.1	619
865	3x	satellite	517.4	1852.5	619
866	3x	satellite	373.7	412.8	619
867	3x	satellite	338.9	391.6	620
868	3x	satellite	287.6	390.4	621
869	3x	satellite	473.9	969.7	621
870	3x	satellite	327.8	319.2	622
871	3x	satellite	674.1	2061.7	622
872	3x	satellite	637.7	2138.5	622
873	3x	satellite	779.2	2982.1	622
874	3x	satellite	260.8	272.7	623
875	3x	satellite	262.5	296.6	624
876	3x	satellite	425.5	821.9	624
877	3x	satellite	259.6	244.3	625
878	3x	satellite	177.0	176.0	626
879	3x	satellite	689.0	2888.2	626
880	3x	satellite	274.2	319.1	627
881	3x	satellite	341.5	360.3	628
882	3x	satellite	300.1	359.6	629
883	3x	satellite	326.7	387.4	630
884	3x	satellite	292.8	263.0	631
885	3x	satellite	322.3	322.0	632
886	3x	satellite	349.0	527.4	633
887	3x	satellite	267.3	344.3	634
888	3x	satellite	362.5	533.7	634
889	3x	satellite	279.1	253.6	635
890	3x	satellite	267.1	291.9	636
891	3x	satellite	285.2	317.3	637
892	3x	satellite	845.6	3277.4	637
893	3x	satellite	234.7	226.2	638
894	3x	satellite	342.1	320.1	639
895	3x	satellite	269.5	284.5	640
896	3x	satellite	341.3	412.7	641
897	3x	satellite	326.4	378.7	642
898	3x	satellite	336.7	391.1	643
899	3x	satellite	312.1	279.5	644
900	3x	satellite	268.1	375.4	645
901	3x	satellite	331.3	322.6	646
902	3x	satellite	323.5	453.9	647
903	3x	satellite	313.2	483.3	648
904	3x	satellite	276.0	313.7	649
905	3x	satellite	291.5	394.5	650
906	3x	satellite	229.1	224.9	651
907	3x	satellite	742.5	2301.9	651
908	3x	satellite	576.7	2149.8	651
909	3x	satellite	261.2	277.6	652
910	3x	satellite	279.9	225.1	653
911	3x	satellite	890.3	3255.0	653
912	3x	satellite	517.7	1411.4	653
913	3x	satellite	332.0	373.3	654
914	3x	satellite	390.9	522.1	654
915	3x	satellite	350.0	353.9	655
916	3x	satellite	268.7	361.4	656
917	3x	satellite	837.9	3350.1	656
918	3x	satellite	198.7	183.2	657
919	3x	satellite	396.6	425.8	657
920	3x	satellite	267.8	356.1	658
921	3x	satellite	285.3	394.6	659
922	3x	satellite	331.5	384.8	660
923	3x	satellite	308.7	382.1	661
924	3x	satellite	381.1	346.7	661
925	3x	satellite	233.3	208.1	662
926	3x	satellite	577.0	1836.7	662
927	3x	satellite	360.9	401.7	662
928	3x	satellite	310.0	331.9	663
929	3x	satellite	354.7	391.8	664
930	3x	satellite	387.4	476.7	664
931	3x	satellite	298.1	334.7	665
932	3x	satellite	349.8	389.7	666
933	3x	satellite	281.4	312.0	667
934	3x	satellite	303.5	318.0	668
935	3x	satellite	365.1	563.7	668
936	3x	satellite	295.5	362.1	669
937	3x	satellite	335.4	401.3	670
938	3x	satellite	311.9	361.3	671
939	3x	satellite	271.2	329.6	672
940	3x	satellite	308.1	350.8	673
941	3x	satellite	221.6	266.9	674
942	3x	satellite	310.7	282.7	675
943	3x	satellite	258.7	247.2	676
944	3x	satellite	693.5	2264.8	676
945	3x	satellite	302.8	385.8	677
946	3x	satellite	870.8	3639.8	677
947	3x	satellite	322.4	352.8	678
948	3x	satellite	270.2	365.1	679
949	3x	satellite	381.6	786.1	679
950	3x	satellite	238.1	241.9	680
951	3x	satellite	268.7	339.4	681
952	3x	satellite	322.3	448.0	682
953	3x	satellite	315.0	344.6	683
954	3x	satellite	354.5	435.7	684
955	3x	satellite	569.1	1610.1	684
956	3x	satellite	856.7	3788.5	684
957	3x	satellite	278.8	343.4	685
958	3x	satellite	290.5	315.6	686
959	3x	satellite	477.9	1549.5	686
960	3x	satellite	289.3	324.3	687
961	3x	satellite	248.1	354.1	688
962	3x	satellite	238.9	305.9	689
963	3x	satellite	376.1	407.0	689
964	3x	satellite	852.4	2304.3	689
965	3x	satellite	345.7	421.1	690
966	3x	satellite	203.5	279.0	691
967	3x	satellite	256.6	292.9	692
968	3x	satellite	320.3	298.8	693
969	3x	satellite	292.0	308.2	694
970	3x	satellite	215.3	229.4	695
971	3x	satellite	350.7	402.3	696
972	3x	satellite	390.2	951.1	696
973	3x	satellite	324.1	386.3	697
974	3x	satellite	291.9	241.2	698
975	3x	satellite	288.4	311.2	699
976	3x	satellite	326.9	409.5	700
977	3x	satellite	412.9	470.0	700
978	3x	satellite	820.5	2979.9	700
979	3x	satellite	297.9	276.6	701
980	3x	satellite	651.6	2073.7	701
981	3x	satellite	393.4	485.2	701
982	3x	satellite	319.9	357.1	702
983	3x	satellite	776.5	2796.9	702
984	3x	satellite	284.8	333.9	703
985	3x	satellite	285.0	430.2	704
986	3x	satellite	620.7	2707.6	704
987	3x	satellite	283.4	358.3	705
988	3x	satellite	308.6	380.2	706
989	3x	satellite	260.7	248.7	707
990	3x	satellite	291.9	317.5	708
991	3x	satellite	354.8	315.3	709
992	3x	satellite	244.1	241.3	710
993	3x	satellite	348.2	367.0	711
994	3x	satellite	269.0	369.0	712
995	3x	satellite	282.3	329.6	713
996	3x	satellite	287.7	356.9	714
997	3x	satellite	256.0	280.3	715
998	3x	satellite	437.7	979.7	715
999	3x	satellite	276.9	343.6	716
1000	3x	satellite	585.9	1687.1	716
