Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	84000	46816027	10759	12.81	3972095	8.48	1.5096	
-24800	-22800	-23800	84000	46816027	11397	13.57	3971457	8.48	1.5994	
-24600	-22600	-23600	84000	46816027	12245	14.58	3970609	8.48	1.7188	
-24400	-22400	-23400	84000	46816027	12547	14.94	3970307	8.48	1.7613	
-24200	-22200	-23200	84000	46816027	12605	15.01	3970249	8.48	1.7695	
-24000	-22000	-23000	84000	46816027	12066	14.36	3970788	8.48	1.6936	
-23800	-21800	-22800	84000	46816027	11203	13.34	3971651	8.48	1.5721	
-23600	-21600	-22600	84000	46816027	10210	12.15	3972644	8.49	1.4324	
-23400	-21400	-22400	84000	46816027	9838	11.71	3973016	8.49	1.3801	
-23200	-21200	-22200	84000	46816027	10101	12.03	3972753	8.49	1.4171	
-23000	-21000	-22000	84000	46816027	10383	12.36	3972471	8.49	1.4567	
-22800	-20800	-21800	84000	46816027	9790	11.65	3973064	8.49	1.3733	
-22600	-20600	-21600	84000	46816027	9063	10.79	3973791	8.49	1.2711	
-22400	-20400	-21400	84000	46816027	9005	10.72	3973849	8.49	1.2630	
-22200	-20200	-21200	84000	46816027	8982	10.69	3973872	8.49	1.2597	
-22000	-20000	-21000	84000	46816027	9596	11.42	3973258	8.49	1.3460	
-21800	-19800	-20800	84000	46816027	10379	12.36	3972475	8.49	1.4562	
-21600	-19600	-20600	84000	46816027	11045	13.15	3971809	8.48	1.5499	
-21400	-19400	-20400	84000	46816027	11103	13.22	3971751	8.48	1.5580	
-21200	-19200	-20200	84000	46816027	11321	13.48	3971533	8.48	1.5887	
-21000	-19000	-20000	84000	46816027	11120	13.24	3971734	8.48	1.5604	
-20800	-18800	-19800	84000	46816027	11148	13.27	3971706	8.48	1.5644	
-20600	-18600	-19600	84000	46816027	11023	13.12	3971831	8.48	1.5468	
-20400	-18400	-19400	84000	46816027	10601	12.62	3972253	8.48	1.4874	
