Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	84000	46816027	8166	9.72	5064164	10.82	0.8987	
-24800	-22800	-23800	84000	46816027	8885	10.58	5063445	10.82	0.9780	
-24600	-22600	-23600	84000	46816027	9302	11.07	5063028	10.81	1.0240	
-24400	-22400	-23400	84000	46816027	9755	11.61	5062575	10.81	1.0739	
-24200	-22200	-23200	84000	46816027	9792	11.66	5062538	10.81	1.0780	
-24000	-22000	-23000	84000	46816027	9425	11.22	5062905	10.81	1.0375	
-23800	-21800	-22800	84000	46816027	9066	10.79	5063264	10.82	0.9979	
-23600	-21600	-22600	84000	46816027	8632	10.28	5063698	10.82	0.9501	
-23400	-21400	-22400	84000	46816027	8307	9.89	5064023	10.82	0.9142	
-23200	-21200	-22200	84000	46816027	8061	9.60	5064269	10.82	0.8871	
-23000	-21000	-22000	84000	46816027	8285	9.86	5064045	10.82	0.9118	
-22800	-20800	-21800	84000	46816027	9023	10.74	5063307	10.82	0.9932	
-22600	-20600	-21600	84000	46816027	9484	11.29	5062846	10.81	1.0440	
-22400	-20400	-21400	84000	46816027	9654	11.49	5062676	10.81	1.0628	
-22200	-20200	-21200	84000	46816027	10322	12.29	5062008	10.81	1.1365	
-22000	-20000	-21000	84000	46816027	11279	13.43	5061051	10.81	1.2421	
-21800	-19800	-20800	84000	46816027	12334	14.68	5059996	10.81	1.3585	
-21600	-19600	-20600	84000	46816027	13009	15.49	5059321	10.81	1.4331	
-21400	-19400	-20400	84000	46816027	13063	15.55	5059267	10.81	1.4390	
-21200	-19200	-20200	84000	46816027	12711	15.13	5059619	10.81	1.4002	
-21000	-19000	-20000	84000	46816027	12005	14.29	5060325	10.81	1.3222	
-20800	-18800	-19800	84000	46816027	11212	13.35	5061118	10.81	1.2347	
-20600	-18600	-19600	84000	46816027	10901	12.98	5061429	10.81	1.2004	
-20400	-18400	-19400	84000	46816027	11050	13.15	5061280	10.81	1.2168	
-20200	-18200	-19200	84000	46816027	11045	13.15	5061285	10.81	1.2162	
