Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-23000	-24000	84000	46816027	508	0.60	1059882	2.26	0.2671	
-24800	-22800	-23800	84000	46816027	538	0.64	1059852	2.26	0.2829	
-24600	-22600	-23600	84000	46816027	738	0.88	1059652	2.26	0.3882	
-24400	-22400	-23400	84000	46816027	938	1.12	1059452	2.26	0.4934	
-24200	-22200	-23200	84000	46816027	1138	1.35	1059252	2.26	0.5988	
-24000	-22000	-23000	84000	46816027	1451	1.73	1058939	2.26	0.7637	
-23800	-21800	-22800	84000	46816027	1851	2.20	1058539	2.26	0.9746	
-23600	-21600	-22600	84000	46816027	2251	2.68	1058139	2.26	1.1856	
-23400	-21400	-22400	84000	46816027	2651	3.16	1057739	2.26	1.3968	
-23200	-21200	-22200	84000	46816027	2913	3.47	1057477	2.26	1.5353	
-23000	-21000	-22000	84000	46816027	3113	3.71	1057277	2.26	1.6410	
-22800	-20800	-21800	84000	46816027	3313	3.94	1057077	2.26	1.7467	
-22600	-20600	-21600	84000	46816027	3513	4.18	1056877	2.26	1.8525	
-22400	-20400	-21400	84000	46816027	3713	4.42	1056677	2.26	1.9584	
-22200	-20200	-21200	84000	46816027	3741	4.45	1056649	2.26	1.9732	
-22000	-20000	-21000	84000	46816027	3927	4.67	1056463	2.26	2.0717	
-21800	-19800	-20800	84000	46816027	4327	5.15	1056063	2.26	2.2836	
-21600	-19600	-20600	84000	46816027	4727	5.63	1055663	2.25	2.4956	
-21400	-19400	-20400	84000	46816027	5127	6.10	1055263	2.25	2.7078	
-21200	-19200	-20200	84000	46816027	5527	6.58	1054863	2.25	2.9202	
-21000	-19000	-20000	84000	46816027	5859	6.98	1054531	2.25	3.0966	
-20800	-18800	-19800	84000	46816027	6133	7.30	1054257	2.25	3.2422	
-20600	-18600	-19600	84000	46816027	6333	7.54	1054057	2.25	3.3486	
-20400	-18400	-19400	84000	46816027	6431	7.66	1053959	2.25	3.4007	
-20200	-18200	-19200	84000	46816027	6603	7.86	1053787	2.25	3.4922	
-20000	-18000	-19000	84000	46816027	6453	7.68	1053937	2.25	3.4124	
-19800	-17800	-18800	84000	46816027	5853	6.97	1054537	2.25	3.0934	
-19600	-17600	-18600	84000	46816027	5253	6.25	1055137	2.25	2.7747	
-19400	-17400	-18400	84000	46816027	4653	5.54	1055737	2.26	2.4564	
-19200	-17200	-18200	84000	46816027	3932	4.68	1056458	2.26	2.0743	
-19000	-17000	-18000	84000	46816027	3200	3.81	1057190	2.26	1.6870	
-18800	-16800	-17800	84000	46816027	2526	3.01	1057864	2.26	1.3308	
-18600	-16600	-17600	84000	46816027	1926	2.29	1058464	2.26	1.0141	
-18400	-16400	-17400	84000	46816027	1428	1.70	1058962	2.26	0.7516	
-18200	-16200	-17200	84000	46816027	1028	1.22	1059362	2.26	0.5408	
-18000	-16000	-17000	84000	46816027	679	0.81	1059711	2.26	0.3571	
-17800	-15800	-16800	84000	46816027	479	0.57	1059911	2.26	0.2519	
-17600	-15600	-16600	84000	46816027	279	0.33	1060111	2.26	0.1467	
-17400	-15400	-16400	84000	46816027	79	0.09	1060311	2.26	0.0415	
-17200	-15200	-16200	84000	46816027	0	0.00	1060390	2.27	0.0000	
-17000	-15000	-16000	84000	46816027	0	0.00	1060390	2.27	0.0000	
-16800	-14800	-15800	84000	46816027	0	0.00	1060390	2.27	0.0000	
-16600	-14600	-15600	84000	46816027	0	0.00	1060390	2.27	0.0000	
-16400	-14400	-15400	84000	46816027	0	0.00	1060390	2.27	0.0000	
-16200	-14200	-15200	84000	46816027	0	0.00	1060390	2.27	0.0000	
-16000	-14000	-15000	84000	46816027	0	0.00	1060390	2.27	0.0000	
-15800	-13800	-14800	84000	46816027	111	0.13	1060279	2.26	0.0583	
-15600	-13600	-14600	84000	46816027	311	0.37	1060079	2.26	0.1635	
-15400	-13400	-14400	84000	46816027	511	0.61	1059879	2.26	0.2687	
-15200	-13200	-14200	84000	46816027	711	0.85	1059679	2.26	0.3739	
-15000	-13000	-14000	84000	46816027	853	1.02	1059537	2.26	0.4487	
-14800	-12800	-13800	84000	46816027	1053	1.25	1059337	2.26	0.5540	
-14600	-12600	-13600	84000	46816027	1301	1.55	1059089	2.26	0.6846	
-14400	-12400	-13400	84000	46816027	1701	2.02	1058689	2.26	0.8955	
-14200	-12200	-13200	84000	46816027	2101	2.50	1058289	2.26	1.1065	
-14000	-12000	-13000	84000	46816027	2501	2.98	1057889	2.26	1.3176	
-13800	-11800	-12800	84000	46816027	2790	3.32	1057600	2.26	1.4703	
-13600	-11600	-12600	84000	46816027	2990	3.56	1057400	2.26	1.5760	
-13400	-11400	-12400	84000	46816027	3190	3.80	1057200	2.26	1.6817	
-13200	-11200	-12200	84000	46816027	3212	3.82	1057178	2.26	1.6933	
-13000	-11000	-12000	84000	46816027	3270	3.89	1057120	2.26	1.7240	
-12800	-10800	-11800	84000	46816027	3270	3.89	1057120	2.26	1.7240	
-12600	-10600	-11600	84000	46816027	3222	3.84	1057168	2.26	1.6986	
-12400	-10400	-11400	84000	46816027	3022	3.60	1057368	2.26	1.5929	
-12200	-10200	-11200	84000	46816027	2822	3.36	1057568	2.26	1.4872	
-12000	-10000	-11000	84000	46816027	2622	3.12	1057768	2.26	1.3815	
-11800	-9800	-10800	84000	46816027	2422	2.88	1057968	2.26	1.2759	
-11600	-9600	-10600	84000	46816027	2222	2.65	1058168	2.26	1.1703	
-11400	-9400	-10400	84000	46816027	2022	2.41	1058368	2.26	1.0648	
-11200	-9200	-10200	84000	46816027	2000	2.38	1058390	2.26	1.0532	
-11000	-9000	-10000	84000	46816027	2000	2.38	1058390	2.26	1.0532	
-10800	-8800	-9800	84000	46816027	2000	2.38	1058390	2.26	1.0532	
-10600	-8600	-9600	84000	46816027	2016	2.40	1058374	2.26	1.0616	
-10400	-8400	-9400	84000	46816027	2216	2.64	1058174	2.26	1.1672	
-10200	-8200	-9200	84000	46816027	2416	2.88	1057974	2.26	1.2727	
-10000	-8000	-9000	84000	46816027	2616	3.11	1057774	2.26	1.3784	
-9800	-7800	-8800	84000	46816027	2816	3.35	1057574	2.26	1.4840	
-9600	-7600	-8600	84000	46816027	3016	3.59	1057374	2.26	1.5897	
-9400	-7400	-8400	84000	46816027	3216	3.83	1057174	2.26	1.6954	
-9200	-7200	-8200	84000	46816027	3416	4.07	1056974	2.26	1.8012	
-9000	-7000	-8000	84000	46816027	3440	4.10	1056950	2.26	1.8139	
-8800	-6800	-7800	84000	46816027	3440	4.10	1056950	2.26	1.8139	
-8600	-6600	-7600	84000	46816027	3424	4.08	1056966	2.26	1.8055	
-8400	-6400	-7400	84000	46816027	3224	3.84	1057166	2.26	1.6997	
-8200	-6200	-7200	84000	46816027	3024	3.60	1057366	2.26	1.5939	
-8000	-6000	-7000	84000	46816027	2824	3.36	1057566	2.26	1.4882	
-7800	-5800	-6800	84000	46816027	2624	3.12	1057766	2.26	1.3826	
-7600	-5600	-6600	84000	46816027	2424	2.89	1057966	2.26	1.2770	
-7400	-5400	-6400	84000	46816027	2224	2.65	1058166	2.26	1.1714	
-7200	-5200	-6200	84000	46816027	2024	2.41	1058366	2.26	1.0658	
-7000	-5000	-6000	83987	46816040	2000	2.38	1058390	2.26	1.0533	
-6800	-4800	-5800	83587	46816440	2000	2.39	1058390	2.26	1.0584	
-6600	-4600	-5600	83187	46816840	2000	2.40	1058390	2.26	1.0635	
-6400	-4400	-5400	82787	46817240	2000	2.42	1058390	2.26	1.0686	
-6200	-4200	-5200	82387	46817640	2000	2.43	1058390	2.26	1.0738	
-6000	-4000	-5000	82013	46818014	2000	2.44	1058390	2.26	1.0787	
-5800	-3800	-4800	82413	46817614	2000	2.43	1058390	2.26	1.0735	
-5600	-3600	-4600	82813	46817214	2160	2.61	1058230	2.26	1.1539	
-5400	-3400	-4400	83213	46816814	2311	2.78	1058079	2.26	1.2288	
-5200	-3200	-4200	83613	46816414	2311	2.76	1058079	2.26	1.2229	
-5000	-3000	-4000	84000	46816027	2311	2.75	1058079	2.26	1.2173	
-4800	-2800	-3800	84000	46816027	2214	2.64	1058176	2.26	1.1661	
-4600	-2600	-3600	84000	46816027	2014	2.40	1058376	2.26	1.0606	
-4400	-2400	-3400	84000	46816027	1814	2.16	1058576	2.26	0.9551	
-4200	-2200	-3200	83933	46816094	1614	1.92	1058776	2.26	0.8503	
-4000	-2000	-3000	83133	46816894	1414	1.70	1058976	2.26	0.7520	
