Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	23000	46877027	984	4.28	1904595	4.06	1.0530	
-24950	-24450	-24700	23000	46877027	956	4.16	1904623	4.06	1.0230	
-24900	-24400	-24650	23000	46877027	919	4.00	1904660	4.06	0.9834	
-24850	-24350	-24600	23000	46877027	992	4.31	1904587	4.06	1.0616	
-24800	-24300	-24550	23000	46877027	1093	4.75	1904486	4.06	1.1697	
-24750	-24250	-24500	23000	46877027	1176	5.11	1904403	4.06	1.2586	
-24700	-24200	-24450	23000	46877027	1301	5.66	1904278	4.06	1.3924	
-24650	-24150	-24400	23000	46877027	1345	5.85	1904234	4.06	1.4396	
-24600	-24100	-24350	23000	46877027	1428	6.21	1904151	4.06	1.5285	
-24550	-24050	-24300	23000	46877027	1512	6.57	1904067	4.06	1.6185	
-24500	-24000	-24250	23000	46877027	1512	6.57	1904067	4.06	1.6185	
-24450	-23950	-24200	23000	46877027	1554	6.76	1904025	4.06	1.6635	
-24400	-23900	-24150	23000	46877027	1568	6.82	1904011	4.06	1.6785	
-24350	-23850	-24100	23000	46877027	1459	6.34	1904120	4.06	1.5617	
-24300	-23800	-24050	23000	46877027	1372	5.97	1904207	4.06	1.4685	
-24250	-23750	-24000	23000	46877027	1293	5.62	1904286	4.06	1.3839	
-24200	-23700	-23950	23000	46877027	1193	5.19	1904386	4.06	1.2768	
-24150	-23650	-23900	23000	46877027	1175	5.11	1904404	4.06	1.2575	
-24100	-23600	-23850	23000	46877027	1082	4.70	1904497	4.06	1.1579	
-24050	-23550	-23800	23000	46877027	993	4.32	1904586	4.06	1.0626	
-24000	-23500	-23750	23000	46877027	920	4.00	1904659	4.06	0.9845	
-23950	-23450	-23700	23000	46877027	776	3.37	1904803	4.06	0.8303	
-23900	-23400	-23650	23000	46877027	704	3.06	1904875	4.06	0.7532	
-23850	-23350	-23600	23000	46877027	638	2.77	1904941	4.06	0.6826	
-23800	-23300	-23550	23000	46877027	608	2.64	1904971	4.06	0.6505	
-23750	-23250	-23500	23000	46877027	601	2.61	1904978	4.06	0.6430	
-23700	-23200	-23450	23000	46877027	537	2.33	1905042	4.06	0.5745	
-23650	-23150	-23400	23000	46877027	556	2.42	1905023	4.06	0.5948	
-23600	-23100	-23350	23000	46877027	612	2.66	1904967	4.06	0.6548	
-23550	-23050	-23300	23000	46877027	615	2.67	1904964	4.06	0.6580	
-23500	-23000	-23250	23000	46877027	654	2.84	1904925	4.06	0.6997	
-23450	-22950	-23200	23000	46877027	847	3.68	1904732	4.06	0.9063	
-23400	-22900	-23150	23000	46877027	937	4.07	1904642	4.06	1.0027	
-23350	-22850	-23100	23000	46877027	1034	4.50	1904545	4.06	1.1065	
-23300	-22800	-23050	23000	46877027	1048	4.56	1904531	4.06	1.1215	
-23250	-22750	-23000	23000	46877027	1114	4.84	1904465	4.06	1.1922	
-23200	-22700	-22950	23000	46877027	1176	5.11	1904403	4.06	1.2586	
-23150	-22650	-22900	23000	46877027	1122	4.88	1904457	4.06	1.2008	
-23100	-22600	-22850	23000	46877027	1042	4.53	1904537	4.06	1.1151	
-23050	-22550	-22800	23000	46877027	1092	4.75	1904487	4.06	1.1686	
-23000	-22500	-22750	23000	46877027	1115	4.85	1904464	4.06	1.1933	
-22950	-22450	-22700	23000	46877027	963	4.19	1904616	4.06	1.0305	
-22900	-22400	-22650	23000	46877027	957	4.16	1904622	4.06	1.0241	
-22850	-22350	-22600	23000	46877027	980	4.26	1904599	4.06	1.0487	
-22800	-22300	-22550	23000	46877027	981	4.27	1904598	4.06	1.0498	
-22750	-22250	-22500	23000	46877027	986	4.29	1904593	4.06	1.0551	
-22700	-22200	-22450	23000	46877027	989	4.30	1904590	4.06	1.0583	
-22650	-22150	-22400	23000	46877027	1021	4.44	1904558	4.06	1.0926	
-22600	-22100	-22350	23000	46877027	1073	4.67	1904506	4.06	1.1483	
-22550	-22050	-22300	23000	46877027	1101	4.79	1904478	4.06	1.1783	
-22500	-22000	-22250	23000	46877027	1126	4.90	1904453	4.06	1.2050	
-22450	-21950	-22200	23000	46877027	1197	5.20	1904382	4.06	1.2811	
-22400	-21900	-22150	23000	46877027	1144	4.97	1904435	4.06	1.2243	
-22350	-21850	-22100	23000	46877027	1118	4.86	1904461	4.06	1.1965	
-22300	-21800	-22050	23000	46877027	1185	5.15	1904394	4.06	1.2682	
-22250	-21750	-22000	23000	46877027	1213	5.27	1904366	4.06	1.2982	
-22200	-21700	-21950	23000	46877027	1241	5.40	1904338	4.06	1.3282	
-22150	-21650	-21900	23000	46877027	1214	5.28	1904365	4.06	1.2993	
-22100	-21600	-21850	23000	46877027	1273	5.53	1904306	4.06	1.3625	
-22050	-21550	-21800	23000	46877027	1263	5.49	1904316	4.06	1.3518	
-22000	-21500	-21750	23000	46877027	1195	5.20	1904384	4.06	1.2789	
-21950	-21450	-21700	23000	46877027	1234	5.37	1904345	4.06	1.3207	
-21900	-21400	-21650	23000	46877027	1253	5.45	1904326	4.06	1.3410	
-21850	-21350	-21600	23000	46877027	1239	5.39	1904340	4.06	1.3260	
-21800	-21300	-21550	23000	46877027	1181	5.13	1904398	4.06	1.2639	
-21750	-21250	-21500	23000	46877027	1097	4.77	1904482	4.06	1.1740	
-21700	-21200	-21450	23000	46877027	1050	4.57	1904529	4.06	1.1237	
-21650	-21150	-21400	23000	46877027	1022	4.44	1904557	4.06	1.0937	
-21600	-21100	-21350	23000	46877027	920	4.00	1904659	4.06	0.9845	
-21550	-21050	-21300	23000	46877027	859	3.73	1904720	4.06	0.9192	
-21500	-21000	-21250	23000	46877027	876	3.81	1904703	4.06	0.9374	
-21450	-20950	-21200	23000	46877027	810	3.52	1904769	4.06	0.8667	
-21400	-20900	-21150	23000	46877027	891	3.87	1904688	4.06	0.9534	
-21350	-20850	-21100	23000	46877027	889	3.87	1904690	4.06	0.9513	
-21300	-20800	-21050	23000	46877027	890	3.87	1904689	4.06	0.9524	
-21250	-20750	-21000	23000	46877027	913	3.97	1904666	4.06	0.9770	
-21200	-20700	-20950	23000	46877027	941	4.09	1904638	4.06	1.0070	
-21150	-20650	-20900	23000	46877027	968	4.21	1904611	4.06	1.0359	
-21100	-20600	-20850	23000	46877027	914	3.97	1904665	4.06	0.9780	
-21050	-20550	-20800	23000	46877027	931	4.05	1904648	4.06	0.9962	
-21000	-20500	-20750	23000	46877027	927	4.03	1904652	4.06	0.9920	
-20950	-20450	-20700	23000	46877027	878	3.82	1904701	4.06	0.9395	
-20900	-20400	-20650	23000	46877027	758	3.30	1904821	4.06	0.8110	
-20850	-20350	-20600	23000	46877027	730	3.17	1904849	4.06	0.7811	
-20800	-20300	-20550	23000	46877027	778	3.38	1904801	4.06	0.8325	
-20750	-20250	-20500	23000	46877027	800	3.48	1904779	4.06	0.8560	
-20700	-20200	-20450	23000	46877027	877	3.81	1904702	4.06	0.9384	
-20650	-20150	-20400	23000	46877027	915	3.98	1904664	4.06	0.9791	
-20600	-20100	-20350	23000	46877027	991	4.31	1904588	4.06	1.0605	
-20550	-20050	-20300	23000	46877027	961	4.18	1904618	4.06	1.0284	
-20500	-20000	-20250	22932	46877095	978	4.26	1904601	4.06	1.0497	
-20450	-19950	-20200	22832	46877195	991	4.34	1904588	4.06	1.0683	
-20400	-19900	-20150	22732	46877295	1025	4.51	1904554	4.06	1.1098	
-20350	-19850	-20100	22632	46877395	1036	4.58	1904543	4.06	1.1267	
-20300	-19800	-20050	22532	46877495	1082	4.80	1904497	4.06	1.1820	
-20250	-19750	-20000	22568	46877459	1090	4.83	1904489	4.06	1.1888	
