Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24500	-24750	23000	46877027	14048	61.08	15901701	33.92	1.8005	
-24950	-24450	-24700	23000	46877027	14164	61.58	15901585	33.92	1.8154	
-24900	-24400	-24650	23000	46877027	14198	61.73	15901551	33.92	1.8198	
-24850	-24350	-24600	23000	46877027	14148	61.51	15901601	33.92	1.8134	
-24800	-24300	-24550	23000	46877027	14061	61.13	15901688	33.92	1.8022	
-24750	-24250	-24500	23000	46877027	14060	61.13	15901689	33.92	1.8021	
-24700	-24200	-24450	23000	46877027	14113	61.36	15901636	33.92	1.8089	
-24650	-24150	-24400	23000	46877027	14141	61.48	15901608	33.92	1.8125	
-24600	-24100	-24350	23000	46877027	14238	61.90	15901511	33.92	1.8249	
-24550	-24050	-24300	23000	46877027	14276	62.07	15901473	33.92	1.8298	
-24500	-24000	-24250	23000	46877027	14249	61.95	15901500	33.92	1.8263	
-24450	-23950	-24200	23000	46877027	14249	61.95	15901500	33.92	1.8263	
-24400	-23900	-24150	23000	46877027	14260	62.00	15901489	33.92	1.8277	
-24350	-23850	-24100	23000	46877027	14260	62.00	15901489	33.92	1.8277	
-24300	-23800	-24050	23000	46877027	14297	62.16	15901452	33.92	1.8325	
-24250	-23750	-24000	23000	46877027	14332	62.31	15901417	33.92	1.8370	
-24200	-23700	-23950	23000	46877027	14336	62.33	15901413	33.92	1.8375	
-24150	-23650	-23900	23000	46877027	14381	62.53	15901368	33.92	1.8433	
-24100	-23600	-23850	23000	46877027	14305	62.20	15901444	33.92	1.8335	
-24050	-23550	-23800	23000	46877027	14214	61.80	15901535	33.92	1.8218	
-24000	-23500	-23750	23000	46877027	14129	61.43	15901620	33.92	1.8109	
-23950	-23450	-23700	23000	46877027	14029	61.00	15901720	33.92	1.7981	
-23900	-23400	-23650	23000	46877027	13980	60.78	15901769	33.92	1.7918	
-23850	-23350	-23600	23000	46877027	13980	60.78	15901769	33.92	1.7918	
-23800	-23300	-23550	23000	46877027	13980	60.78	15901769	33.92	1.7918	
-23750	-23250	-23500	23000	46877027	13913	60.49	15901836	33.92	1.7832	
-23700	-23200	-23450	23000	46877027	13859	60.26	15901890	33.92	1.7763	
-23650	-23150	-23400	23000	46877027	13764	59.84	15901985	33.92	1.7641	
-23600	-23100	-23350	23000	46877027	13706	59.59	15902043	33.92	1.7567	
-23550	-23050	-23300	23000	46877027	13643	59.32	15902106	33.92	1.7486	
-23500	-23000	-23250	23000	46877027	13543	58.88	15902206	33.92	1.7358	
-23450	-22950	-23200	23000	46877027	13451	58.48	15902298	33.92	1.7240	
-23400	-22900	-23150	23000	46877027	13349	58.04	15902400	33.92	1.7109	
-23350	-22850	-23100	23000	46877027	13146	57.16	15902603	33.92	1.6848	
-23300	-22800	-23050	23000	46877027	13046	56.72	15902703	33.92	1.6720	
-23250	-22750	-23000	23000	46877027	12980	56.43	15902769	33.92	1.6635	
-23200	-22700	-22950	23000	46877027	12886	56.03	15902863	33.92	1.6515	
-23150	-22650	-22900	23000	46877027	12755	55.46	15902994	33.92	1.6347	
-23100	-22600	-22850	23000	46877027	12599	54.78	15903150	33.93	1.6147	
-23050	-22550	-22800	23000	46877027	12529	54.47	15903220	33.93	1.6057	
-23000	-22500	-22750	23000	46877027	12626	54.90	15903123	33.93	1.6181	
-22950	-22450	-22700	23000	46877027	12698	55.21	15903051	33.93	1.6274	
-22900	-22400	-22650	23000	46877027	12728	55.34	15903021	33.92	1.6312	
-22850	-22350	-22600	23000	46877027	12810	55.70	15902939	33.92	1.6417	
-22800	-22300	-22550	23000	46877027	12760	55.48	15902989	33.92	1.6353	
-22750	-22250	-22500	23000	46877027	12660	55.04	15903089	33.93	1.6225	
-22700	-22200	-22450	23000	46877027	12493	54.32	15903256	33.93	1.6011	
-22650	-22150	-22400	23000	46877027	12413	53.97	15903336	33.93	1.5908	
-22600	-22100	-22350	23000	46877027	12319	53.56	15903430	33.93	1.5788	
-22550	-22050	-22300	23000	46877027	12218	53.12	15903531	33.93	1.5658	
-22500	-22000	-22250	23000	46877027	12019	52.26	15903730	33.93	1.5403	
-22450	-21950	-22200	23000	46877027	11828	51.43	15903921	33.93	1.5158	
-22400	-21900	-22150	23000	46877027	11612	50.49	15904137	33.93	1.4881	
-22350	-21850	-22100	23000	46877027	11483	49.93	15904266	33.93	1.4715	
-22300	-21800	-22050	23000	46877027	11384	49.50	15904365	33.93	1.4589	
-22250	-21750	-22000	23000	46877027	11349	49.34	15904400	33.93	1.4544	
-22200	-21700	-21950	23000	46877027	11449	49.78	15904300	33.93	1.4672	
-22150	-21650	-21900	23000	46877027	11478	49.90	15904271	33.93	1.4709	
-22100	-21600	-21850	23000	46877027	11528	50.12	15904221	33.93	1.4773	
-22050	-21550	-21800	23000	46877027	11584	50.37	15904165	33.93	1.4845	
-22000	-21500	-21750	23000	46877027	11652	50.66	15904097	33.93	1.4932	
-21950	-21450	-21700	23000	46877027	11683	50.80	15904066	33.93	1.4972	
-21900	-21400	-21650	23000	46877027	11700	50.87	15904049	33.93	1.4994	
-21850	-21350	-21600	23000	46877027	11680	50.78	15904069	33.93	1.4968	
-21800	-21300	-21550	23000	46877027	11679	50.78	15904070	33.93	1.4967	
-21750	-21250	-21500	23000	46877027	11656	50.68	15904093	33.93	1.4937	
-21700	-21200	-21450	23000	46877027	11567	50.29	15904182	33.93	1.4823	
-21650	-21150	-21400	23000	46877027	11503	50.01	15904246	33.93	1.4741	
-21600	-21100	-21350	23000	46877027	11453	49.80	15904296	33.93	1.4677	
-21550	-21050	-21300	23000	46877027	11359	49.39	15904390	33.93	1.4556	
-21500	-21000	-21250	23000	46877027	11164	48.54	15904585	33.93	1.4306	
-21450	-20950	-21200	23000	46877027	11043	48.01	15904706	33.93	1.4151	
-21400	-20900	-21150	23000	46877027	11008	47.86	15904741	33.93	1.4106	
-21350	-20850	-21100	23000	46877027	11017	47.90	15904732	33.93	1.4118	
-21300	-20800	-21050	23000	46877027	10967	47.68	15904782	33.93	1.4054	
-21250	-20750	-21000	23000	46877027	10991	47.79	15904758	33.93	1.4085	
-21200	-20700	-20950	23000	46877027	11007	47.86	15904742	33.93	1.4105	
-21150	-20650	-20900	23000	46877027	11045	48.02	15904704	33.93	1.4154	
-21100	-20600	-20850	23000	46877027	11229	48.82	15904520	33.93	1.4390	
-21050	-20550	-20800	23000	46877027	11524	50.10	15904225	33.93	1.4768	
-21000	-20500	-20750	23000	46877027	11903	51.75	15903846	33.93	1.5254	
-20950	-20450	-20700	23000	46877027	12254	53.28	15903495	33.93	1.5704	
-20900	-20400	-20650	23000	46877027	12588	54.73	15903161	33.93	1.6133	
-20850	-20350	-20600	23000	46877027	12806	55.68	15902943	33.92	1.6412	
-20800	-20300	-20550	23000	46877027	13056	56.77	15902693	33.92	1.6733	
-20750	-20250	-20500	23000	46877027	13193	57.36	15902556	33.92	1.6909	
-20700	-20200	-20450	23000	46877027	13316	57.90	15902433	33.92	1.7066	
-20650	-20150	-20400	23000	46877027	13374	58.15	15902375	33.92	1.7141	
-20600	-20100	-20350	23000	46877027	13290	57.78	15902459	33.92	1.7033	
-20550	-20050	-20300	23000	46877027	13117	57.03	15902632	33.92	1.6811	
-20500	-20000	-20250	22932	46877095	12917	56.33	15902832	33.92	1.6604	
-20450	-19950	-20200	22832	46877195	12713	55.68	15903036	33.92	1.6413	
-20400	-19900	-20150	22732	46877295	12590	55.38	15903159	33.93	1.6326	
-20350	-19850	-20100	22632	46877395	12533	55.38	15903216	33.93	1.6323	
-20300	-19800	-20050	22532	46877495	12483	55.40	15903266	33.93	1.6330	
-20250	-19750	-20000	22568	46877459	12476	55.28	15903273	33.93	1.6295	
-20200	-19700	-19950	22668	46877359	12487	55.09	15903262	33.93	1.6238	
-20150	-19650	-19900	22768	46877259	12582	55.26	15903167	33.93	1.6289	
-20100	-19600	-19850	22868	46877159	12682	55.46	15903067	33.92	1.6347	
-20050	-19550	-19800	22968	46877059	12744	55.49	15903005	33.92	1.6355	
-20000	-19500	-19750	23000	46877027	12773	55.53	15902976	33.92	1.6370	
-19950	-19450	-19700	23000	46877027	12777	55.55	15902972	33.92	1.6375	
-19900	-19400	-19650	23000	46877027	12722	55.31	15903027	33.92	1.6305	
-19850	-19350	-19600	23000	46877027	12622	54.88	15903127	33.93	1.6176	
-19800	-19300	-19550	23000	46877027	12522	54.44	15903227	33.93	1.6048	
-19750	-19250	-19500	23000	46877027	12422	54.01	15903327	33.93	1.5920	
-19700	-19200	-19450	23000	46877027	12360	53.74	15903389	33.93	1.5840	
-19650	-19150	-19400	23000	46877027	12360	53.74	15903389	33.93	1.5840	
-19600	-19100	-19350	23000	46877027	12349	53.69	15903400	33.93	1.5826	
-19550	-19050	-19300	23000	46877027	12378	53.82	15903371	33.93	1.5863	
-19500	-19000	-19250	23000	46877027	12413	53.97	15903336	33.93	1.5908	
-19450	-18950	-19200	23000	46877027	12497	54.33	15903252	33.93	1.6016	
-19400	-18900	-19150	23000	46877027	12545	54.54	15903204	33.93	1.6077	
-19350	-18850	-19100	23000	46877027	12707	55.25	15903042	33.93	1.6285	
-19300	-18800	-19050	23000	46877027	12823	55.75	15902926	33.92	1.6434	
-19250	-18750	-19000	23000	46877027	12944	56.28	15902805	33.92	1.6589	
-19200	-18700	-18950	23000	46877027	13056	56.77	15902693	33.92	1.6733	
-19150	-18650	-18900	23000	46877027	13150	57.17	15902599	33.92	1.6853	
-19100	-18600	-18850	23000	46877027	13261	57.66	15902488	33.92	1.6996	
-19050	-18550	-18800	23000	46877027	13361	58.09	15902388	33.92	1.7124	
-19000	-18500	-18750	23000	46877027	13495	58.67	15902254	33.92	1.7296	
-18950	-18450	-18700	23000	46877027	13543	58.88	15902206	33.92	1.7358	
-18900	-18400	-18650	23000	46877027	13563	58.97	15902186	33.92	1.7383	
-18850	-18350	-18600	23000	46877027	13401	58.27	15902348	33.92	1.7175	
-18800	-18300	-18550	23000	46877027	13285	57.76	15902464	33.92	1.7027	
-18750	-18250	-18500	23000	46877027	13195	57.37	15902554	33.92	1.6911	
-18700	-18200	-18450	23000	46877027	13126	57.07	15902623	33.92	1.6823	
-18650	-18150	-18400	23000	46877027	13030	56.65	15902719	33.92	1.6700	
-18600	-18100	-18350	23000	46877027	13030	56.65	15902719	33.92	1.6700	
-18550	-18050	-18300	23000	46877027	13053	56.75	15902696	33.92	1.6729	
-18500	-18000	-18250	23000	46877027	13105	56.98	15902644	33.92	1.6796	
-18450	-17950	-18200	23000	46877027	13223	57.49	15902526	33.92	1.6947	
-18400	-17900	-18150	23000	46877027	13341	58.00	15902408	33.92	1.7098	
-18350	-17850	-18100	23000	46877027	13485	58.63	15902264	33.92	1.7283	
-18300	-17800	-18050	23000	46877027	13685	59.50	15902064	33.92	1.7540	
-18250	-17750	-18000	23000	46877027	13766	59.85	15901983	33.92	1.7644	
-18200	-17700	-17950	23000	46877027	13785	59.93	15901964	33.92	1.7668	
-18150	-17650	-17900	23000	46877027	13771	59.87	15901978	33.92	1.7650	
-18100	-17600	-17850	23000	46877027	13621	59.22	15902128	33.92	1.7458	
-18050	-17550	-17800	23000	46877027	13460	58.52	15902289	33.92	1.7251	
-18000	-17500	-17750	23000	46877027	13310	57.87	15902439	33.92	1.7059	
-17950	-17450	-17700	23000	46877027	13165	57.24	15902584	33.92	1.6873	
