Start	End	Midpoint	Breakpoint_bp	Non_breakpoint_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Ratio
-25000	-24900	-24950	4400	46896571	100	2.27	5071145	10.81	0.2102	
-24990	-24890	-24940	4400	46896571	100	2.27	5071145	10.81	0.2102	
-24980	-24880	-24930	4400	46896571	102	2.32	5071143	10.81	0.2144	
-24970	-24870	-24920	4400	46896571	112	2.55	5071133	10.81	0.2354	
-24960	-24860	-24910	4400	46896571	122	2.77	5071123	10.81	0.2564	
-24950	-24850	-24900	4400	46896571	136	3.09	5071109	10.81	0.2858	
-24940	-24840	-24890	4400	46896571	156	3.55	5071089	10.81	0.3279	
-24930	-24830	-24880	4400	46896571	176	4.00	5071069	10.81	0.3699	
-24920	-24820	-24870	4400	46896571	196	4.45	5071049	10.81	0.4120	
-24910	-24810	-24860	4400	46896571	216	4.91	5071029	10.81	0.4540	
-24900	-24800	-24850	4400	46896571	236	5.36	5071009	10.81	0.4960	
-24890	-24790	-24840	4400	46896571	256	5.82	5070989	10.81	0.5381	
-24880	-24780	-24830	4400	46896571	274	6.23	5070971	10.81	0.5759	
-24870	-24770	-24820	4400	46896571	284	6.45	5070961	10.81	0.5969	
-24860	-24760	-24810	4400	46896571	294	6.68	5070951	10.81	0.6179	
-24850	-24750	-24800	4400	46896571	300	6.82	5070945	10.81	0.6306	
-24840	-24740	-24790	4400	46896571	300	6.82	5070945	10.81	0.6306	
-24830	-24730	-24780	4400	46896571	300	6.82	5070945	10.81	0.6306	
-24820	-24720	-24770	4400	46896571	300	6.82	5070945	10.81	0.6306	
-24810	-24710	-24760	4400	46896571	300	6.82	5070945	10.81	0.6306	
-24800	-24700	-24750	4400	46896571	299	6.80	5070946	10.81	0.6284	
-24790	-24690	-24740	4400	46896571	289	6.57	5070956	10.81	0.6074	
-24780	-24680	-24730	4400	46896571	279	6.34	5070966	10.81	0.5864	
-24770	-24670	-24720	4400	46896571	269	6.11	5070976	10.81	0.5654	
-24760	-24660	-24710	4400	46896571	259	5.89	5070986	10.81	0.5444	
-24750	-24650	-24700	4400	46896571	249	5.66	5070996	10.81	0.5234	
-24740	-24640	-24690	4400	46896571	239	5.43	5071006	10.81	0.5023	
-24730	-24630	-24680	4400	46896571	229	5.20	5071016	10.81	0.4813	
-24720	-24620	-24670	4400	46896571	219	4.98	5071026	10.81	0.4603	
-24710	-24610	-24660	4400	46896571	209	4.75	5071036	10.81	0.4393	
-24700	-24600	-24650	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24690	-24590	-24640	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24680	-24580	-24630	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24670	-24570	-24620	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24660	-24560	-24610	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24650	-24550	-24600	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24640	-24540	-24590	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24630	-24530	-24580	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24620	-24520	-24570	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24610	-24510	-24560	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24600	-24500	-24550	4400	46896571	200	4.55	5071045	10.81	0.4204	
-24590	-24490	-24540	4400	46896571	209	4.75	5071036	10.81	0.4393	
-24580	-24480	-24530	4400	46896571	219	4.98	5071026	10.81	0.4603	
-24570	-24470	-24520	4400	46896571	229	5.20	5071016	10.81	0.4813	
-24560	-24460	-24510	4400	46896571	239	5.43	5071006	10.81	0.5023	
-24550	-24450	-24500	4400	46896571	249	5.66	5070996	10.81	0.5234	
-24540	-24440	-24490	4400	46896571	259	5.89	5070986	10.81	0.5444	
-24530	-24430	-24480	4400	46896571	260	5.91	5070985	10.81	0.5465	
-24520	-24420	-24470	4400	46896571	260	5.91	5070985	10.81	0.5465	
-24510	-24410	-24460	4400	46896571	260	5.91	5070985	10.81	0.5465	
